t_rel_s,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6
1.0344,-1.756154734087862,-1.9674090566861808,1.8636093569838184,-1.496093355762045,-1.581702122775634,2.870853485102927
1.0384,-1.7561216179977148,-1.9677452366434547,1.8651331374519913,-1.4967065826113883,-1.5818241309399135,2.8708699383874543
1.0425,-1.7560902547277715,-1.9680510835096507,1.8664961188740734,-1.4972648348063062,-1.5819403619579795,2.870885409896123
1.0463,-1.7560605227596073,-1.9683292427507628,1.8677101476935167,-1.4977721930828378,-1.5820510023917946,2.8708999711771663
1.0503,-1.7560323108074918,-1.9685821784194049,1.8687878720043398,-1.4982326832362272,-1.5821562475744702,2.870913687674377
1.0544,-1.7560055168187703,-1.9688121719087626,1.8697420747498676,-1.4986502021248467,-1.58225629874879,2.8709266193197673
1.0585,-1.755980047084806,-1.9690213250539126,1.870585209884045,-1.4990284666974043,-1.5823513606027622,2.87093882106195
1.0627,-1.755955815448867,-1.9692115663120875,1.8713290981779305,-1.4993709812483271,-1.5824416391661908,2.87095034333792
1.0664,-1.7559322139188,-1.9695100900903901,1.8734262082530324,-1.500376126141966,-1.5826035955924929,2.870961238989636
1.0704,-1.755909725558779,-1.9697829148395876,1.8753077686187452,-1.501301447146981,-1.5827584572670483,2.8709715437960845
1.0744,-1.7558882809520582,-1.9700321736571396,1.8769851108528446,-1.5021497282401255,-1.5829063375078978,2.870981297044616
1.0785,-1.7558678159920063,-1.9702598627312522,1.8784726646093608,-1.5029246509034524,-1.5830473813176047,2.8709905349515235
1.0825,-1.7558482714093597,-1.9704678394198898,1.879786462882676,-1.5036304804467224,-1.5831817594090956,2.870999290935783
1.0865,-1.7558295923471887,-1.9706578236435437,1.8809430480962823,-1.5042718152283598,-1.583309662880491,2.871007595865505
1.0905,-1.7558117279781993,-1.9708314016855117,1.8819587090954035,-1.5048533916483593,-1.5834312985093388,2.8710154782801074
1.0943,-1.7557946311596766,-1.9709900316755364,1.8828489792037257,-1.5053799369383318,-1.5835468846295393,2.8710229645908365
1.0984,-1.755778253298544,-1.9711362302969206,1.8843897927878732,-1.5061518041050768,-1.5836574275209825,2.871030079321354
1.1028,-1.755762558761191,-1.9712699448090956,1.8857494230938003,-1.5068536997597164,-1.5837623464478479,2.871036845090563
1.1063,-1.75574750969148,-1.9713922979263918,1.886945156562718,-1.5074904851832753,-1.5838618747385926,2.8710432829453847
1.1106,-1.7557330708396133,-1.971504313001844,1.887994050726285,-1.5080671112067023,-1.5839562460357923,2.871049412432849
1.1143,-1.7557192093522649,-1.9716069215669176,1.8889123872929434,-1.5085884770539213,-1.5840456923926622,2.871055251722326
1.1184,-1.755705894581891,-1.9717009706490418,1.8897153407948095,-1.5090593289722496,-1.584130442700041,2.8710608177166073
1.1224,-1.7556930979132557,-1.9717872297733379,1.8904168048555614,-1.5094841908924845,-1.5842107214051002,2.871066126152953
1.1264,-1.7556807926054387,-1.9718663975880883,1.8910293294584244,-1.509867320290867,-1.584286747485789,2.87107119169511
1.1306,-1.755668953647786,-1.9719391080787874,1.8915641331193633,-1.5102126834357024,-1.5843587336479292,2.8710760280171947
1.1343,-1.7556575575839413,-1.9721122632132069,1.8925819535245938,-1.510667529261685,-1.5844268933039471,2.8710255132425764
1.1383,-1.755646582526945,-1.9722723197970924,1.8934773594127583,-1.5110788648678828,-1.5844914170052322,2.870976704615233
1.1427,-1.7556360079122024,-1.9724202635083945,1.8942639095526888,-1.5114506157291254,-1.5845524956259038,2.870929570683095
1.1463,-1.7556258144432506,-1.9725570174072238,1.8949541454078136,-1.5117864520050115,-1.5846103122241275,2.8708840772352344
1.1506,-1.7556159839995376,-1.9726834429959546,1.8955594996438232,-1.5120897767148493,-1.5846650419568287,2.870840187777763
1.1544,-1.7556064995518181,-1.972800342008205,1.8960902774602153,-1.5123637238683052,-1.5847168520774957,2.8707978639655525
1.1584,-1.7555973450844642,-1.9729084587209031,1.896555686446394,-1.512611163748016,-1.5847659020022922,2.8707570659921475
1.1626,-1.7555885055240572,-1.9730084826235073,1.896963896865321,-1.5128347131338256,-1.5848123434316237,2.8707177529403296
1.1664,-1.755622722475574,-1.9732027425737309,1.898196678855761,-1.5130380998209172,-1.5849288053661557,2.870679321117452
1.1703,-1.755656269018068,-1.9733835582687766,1.8992925439470045,-1.5132220022397056,-1.5850399815522367,2.870642307116663
1.1745,-1.7556891288731429,-1.9735517890812635,1.900263989782812,-1.513388374541864,-1.585146024964795,2.870606668492371
1.1785,-1.75572128900171,-1.9737082612091772,1.901123294750681,-1.513538978521888,-1.5852470984323541,2.8705723626666053
1.1827,-1.755752739365187,-1.9738537641155087,1.9018821870613825,-1.5136753998980297,-1.58534337196171,2.870539347130544
1.1866,-1.7557834726940735,-1.9739890482615579,1.9025516398982538,-1.5137990640206522,-1.5854350204078087,2.8705075796204347
1.1904,-1.755813484264797,-1.9741148238869344,1.9031417602689389,-1.5139112507766543,-1.585522221460675,2.8704770182701274
1.1944,-1.7558427716855363,-1.9742317606245892,1.9036617452259001,-1.514013108550858,-1.5856051539211218,2.870447621742306
1.1986,-1.7558717921211668,-1.9747374771207222,1.9049897913166327,-1.5141056794728431,-1.5857581867952515,2.870419343779131
1.2026,-1.7559000820122006,-1.9752179397701792,1.9061746674977118,-1.5141898733523886,-1.5859047694461834,2.8703921501643976
1.2065,-1.755927644269618,-1.9756727335178987,1.9072282759076165,-1.5142665177172698,-1.5860449865491613,2.8703660017480415
1.2105,-1.7559544834541745,-1.9761018354168378,1.9081626930586921,-1.5143363542307031,-1.5861789528430197,2.8703408602581355
1.2145,-1.755980605606254,-1.9765055427557467,1.9089897252074635,-1.5144000476557375,-1.5863068078088798,2.8703166883529563
1.2185,-1.7560060180860475,-1.9768844082752037,1.9097206134080307,-1.5144581939437252,-1.5864287108946715,2.8702934496617996
1.2230,-1.756030729423924,-1.9772391828918034,1.9103658530960819,-1.5145113275116666,-1.586544837265194,2.870271108815814
1.2267,-1.7560547491807679,-1.9775707659402046,1.910935098549016,-1.514559927774549,-1.5866553740506653,2.8702496314700103
1.2306,-1.7560780878180289,-1.977880162648939,1.9114371281941667,-1.5146044249978765,-1.5867605170621149,2.870228984317505
1.2344,-1.7561007612799433,-1.978498801800387,1.9123975143482292,-1.5146452056424522,-1.586937185479551,2.870209135042723
1.2384,-1.7561227766657683,-1.979082832055033,1.9132511526788603,-1.5146826167055787,-1.587106306775752,2.8701900524875072
1.2427,-1.7561441464493586,-1.9796320116142616,1.9140085314877744,-1.5147169702430743,-1.5872679555889997,2.8701717064809698
1.2466,-1.7561648835761423,-1.9801466378013735,1.9146796053673147,-1.5147485469751119,-1.5874222486443814,2.8701540678876056
1.2504,-1.7561850013763578,-1.9806274346661328,1.9152736557073475,-1.5147775996071138,-1.5875693374465623,2.8701371085954643
1.2545,-1.7562045134857414,-1.9810754538627025,1.9157992186585349,-1.5148043557895055,-1.5877094017090645,2.8701208015011095
1.2585,-1.7562234337732523,-1.981491989031009,1.9162640615047029,-1.514829020755086,-1.5878426434999322,2.8701051204918873
1.2625,-1.756241776275421,-1.9818785032468238,1.9166751925022845,-1.5148517796689733,-1.5879692820718194,2.870090040425961
1.2665,-1.756259555184235,-1.9824737614855683,1.9168822000893844,-1.5148727997235212,-1.5881692381624801,2.8700755371099915
1.2706,-1.756276784650299,-1.983029254668608,1.9170649103072217,-1.5148922320013878,-1.5883603687846262,2.870061587277481
1.2745,-1.7562934788790934,-1.9835460797434883,1.9172263730859016,-1.5149102131420382,-1.5885427588031904,2.8700481685627532
1.2786,-1.7563096520392585,-1.9840256815341661,1.917369242699358,-1.5149268668238765,-1.5887165467375848,2.8700352594762335
1.2827,-1.7563253182241296,-1.9844697518306889,1.9174958285765629,-1.5149423050872333,-1.588881915200087,2.8700228393785685
1.2865,-1.7563404914176135,-1.984880145307903,1.9176081401569771,-1.5149566295149601,-1.589039082323436,2.870010888454341
1.2907,-1.7563551854640727,-1.9852588108293472,1.917707926273408,-1.5149699322864558,-1.5891882941512891,2.8699993876855716
1.2945,-1.7563694140419077,-1.9856077364411868,1.9177967095831336,-1.5149822971191842,-1.589329817947794,2.8699883188251696
1.2986,-1.7564309700486427,-1.9860514809768894,1.917589810398514,-1.5149938001101715,-1.589464757888685,2.8699776643704635
1.3027,-1.7564913281313024,-1.986461302454279,1.9174064368901733,-1.515004510488513,-1.589592550795796,2.8699674075369606
1.3063,-1.7565504294755592,-1.9868392038140241,1.9172434634116309,-1.5150144912888008,-1.5897134954496432,2.8699575322323847
1.3106,-1.7566082252931055,-1.9871872192558344,1.917098238130924,-1.5150237999540905,-1.5898278934303136,2.8699480230311254
1.3145,-1.7566646760892233,-1.987507371894361,1.9169685023865317,-1.5150324888761821,-1.5899360460176188,2.86993886514915
1.3187,-1.7567197509413297,-1.9878016416020947,1.9168523252645406,-1.5150406058800565,-1.590038251627548,2.869930044419436
1.3232,-1.7567734267945858,-1.9880719413593162,1.9167480502443057,-1.5150481946585446,-1.5901348037220693,2.869921547267977
1.3263,-1.7568256877795447,-1.9883201005929185,1.9166542514698501,-1.5150552951626226,-1.5902259891334347,2.8699133606903935
1.3304,-1.7568765245558053,-1.9885478541658483,1.9165696977418532,-1.5150619439521185,-1.590312086748675,2.8699054722291866
1.3345,-1.7569792502686596,-1.9887580258048874,1.9162589188080281,-1.5150681745110783,-1.5903933745087722,2.8698978699516453
1.3384,-1.7570801554693047,-1.9889508656838197,1.9159801948776802,-1.5150740175315631,-1.5904701042640959,2.8698905424284322
1.3424,-1.7571790604453417,-1.989127804372657,1.9157294351896592,-1.5150795011692322,-1.5905425260718584,2.869883478712852
1.3466,-1.757275813086299,-1.9892901698393441,1.915503164303995,-1.5150846512736893,-1.5906108794648748,2.869876668320807
1.3506,-1.75737028699652,-1.9894391905169528,1.9152984161865554,-1.5150894915962414,-1.5906753932868132,2.8698701012114394
1.3545,-1.7574623795739797,-1.989575999427402,1.915112648727698,-1.5150940439774294,-1.5907362856586256,2.8698637677684675
1.3587,-1.7575520100868514,-1.989701639006502,1.9149436743454833,-1.5150983285164286,-1.590793764052174,2.8698576587821876
1.3626,-1.7576391177745407,-1.9898170663523698,1.9147896033327767,-1.5151023637241885,-1.5908480254502928,2.869851765432157
1.3664,-1.7579059155034527,-1.98992316975131,1.9144632388053706,-1.5151061666619794,-1.5908992566518139,2.8698460792705296
1.3703,-1.7581720462255668,-1.9900207401354335,1.9141680017760103,-1.515109753066831,-1.5909476343205782,2.869840592206039
1.3745,-1.7584360074590235,-1.9901105114646613,1.9139000814663953,-1.5151131374651896,-1.5909933255448603,2.8698352964886125
1.3786,-1.7586964837151613,-1.990193154022601,1.91365622407406,-1.515116333275981,-1.5910364881087946,2.8698301846946013
1.3827,-1.7589523410774668,-1.990269279467628,1.9134336389334554,-1.5151193529041318,-1.5910772708645162,2.8698252497126115
1.3868,-1.7592026190087597,-1.990339445624399,1.9132299224656022,-1.5151222078255033,-1.5911158141169826,2.8698204847299142
1.3905,-1.759446520072507,-1.9904041609922503,1.9130429961884592,-1.5151249086640781,-1.5911522500151887,2.869815883219423
1.3946,-1.7596833981895772,-1.9904638889590933,1.9128710559123432,-1.5151274652621614,-1.5911867029446438,2.869811438927216
1.3984,-1.7602264466317463,-1.990618941582785,1.912510420806994,-1.5150655114605176,-1.5912192899176811,2.8698071458605887
1.4026,-1.760765744874354,-1.9907630149059368,1.9121862828457226,-1.5150073394923433,-1.5912501209546501,2.869802998276617
1.4065,-1.761296941737559,-1.990896872862969,1.9118942356339916,-1.5149526455338385,-1.591279299460752,2.8697989906712085
1.4106,-1.7618163916183611,-1.991021236657381,1.9116305263956672,-1.5149011552623761,-1.5913069225890968,2.8697951177686347
1.4147,-1.7623211202790419,-1.991136784727007,1.9113919442286644,-1.5148526205371389,-1.5913330815922437,2.8697913745115136
1.4186,-1.7628087772948464,-1.9912441533264469,1.9111757299260792,-1.5148068165025133,-1.5913578621604088,2.869787756051234
1.4230,-1.7632775797505134,-1.9913439375780881,1.910979502759949,-1.5147635390543317,-1.591381344745617,2.8697842577388024
1.4263,-1.7637262511137557,-1.9914366928688991,1.9108012006968644,-1.5147226026183758,-1.5914036048713767,2.8697808751160925
1.4305,-1.764153958500185,-1.9915229364924578,1.9106390313172388,-1.5146838381982939,-1.5914247134276824,2.8697776039074836
1.4344,-1.7648668486069665,-1.991604087319967,1.9103812726443896,-1.51464654820657,-1.5914447369513534,2.8697744400118728
1.4385,-1.7655525094129456,-1.9916795932155222,1.9101000703888578,-1.5146111670456301,-1.5914637378918224,2.8697713794950443
1.4427,-1.7662079274991798,-1.9917498720256364,1.9097993461325922,-1.5145775633625815,-1.5914817748627146,2.8697684185823786
1.4464,-1.76683105658785,-1.991815310994223,1.9094829342090462,-1.5145456168625553,-1.5914989028795108,2.8697655536518893
1.4507,-1.7674206821484617,-1.9918762686796807,1.9091545145178712,-1.514515217226636,-1.5915151735837636,2.8697627812275766
1.4544,-1.7679762892476,-1.9919330768297216,1.9088175581902789,-1.514486263149907,-1.5915306354543428,2.8697600979730753
1.4586,-1.7684979381766122,-1.991986042195884,1.9084752861299898,-1.5144586614847408,-1.5915453340062322,2.869757500685593
1.4627,-1.7689861507792457,-1.9920354482749136,1.908130639880443,-1.5144323264764894,-1.5915593119774194,2.8697549862901197
1.4664,-1.7695601990587027,-1.9921690760018766,1.9075687674480677,-1.5144071742318421,-1.5915726095044345,2.8697525518339027
1.4705,-1.7700971000694015,-1.9922946415649052,1.9069983170924387,-1.5143831368988538,-1.591585264287099,2.8697501944811656
1.4744,-1.7705977359196416,-1.992412590326903,1.9064256936266293,-1.5143601470641557,-1.5915973117430373,2.8697479115080724
1.4786,-1.7710633322800335,-1.9925233540856635,1.905856517007639,-1.5143381423740558,-1.5916087851525056,2.869745700297915
1.4832,-1.771495364474575,-1.992627349285784,1.9052956091535056,-1.514317065091729,-1.5916197157940677,2.8697435583365207
1.4866,-1.7718954784911014,-1.9927249757475873,1.904747008799015,-1.514296861698409,-1.591630133071644,2.869741483207866
1.4905,-1.7722654257904045,-1.9928166158284417,1.9042140081021017,-1.5142774825336973,-1.5916400646334323,2.8697394725898895
1.4944,-1.7726070105246998,-1.9929026339421254,1.9036992050156756,-1.5142588814707036,-1.591649536483186,2.8697375242504957
1.4983,-1.7731604485172099,-1.9929842220583291,1.9028046027585368,-1.514241015577947,-1.591658573084312,2.869735636043734
1.5026,-1.7736747413410174,-1.9930608159350902,1.9019310918451888,-1.5142238449881478,-1.5916671974572296,2.8697338059061566
1.5066,-1.774151458758347,-1.9931327279331053,1.9010858916137698,-1.5142073325200303,-1.591675431270409,2.869732031853334
1.5105,-1.7745923983976855,-1.9932002529923245,1.900274518573897,-1.5141914435056942,-1.591683294925489,2.869730311976534
1.5145,-1.7749995033244386,-1.9932636691057255,1.899500959283112,-1.5141761455915188,-1.591690807636851,2.869728644439544
1.5185,-1.775374795164889,-1.9933232378829187,1.8987678621931863,-1.5141614085569755,-1.591697987506003,2.8697270274756383
1.5230,-1.7757203209623909,-1.9933792051786219,1.898076734612691,-1.514147204149541,-1.5917048515911123,2.869725459384684
1.5265,-1.7760381118973956,-1.9934318017653387,1.8974281344454322,-1.514133505934117,-1.5917114159719998,2.86972393853037
1.5306,-1.7763301520639554,-1.9934812440332728,1.8968218495467777,-1.5141202891555232,-1.5917176958108967,2.869722463337566
1.5345,-1.7767203348272596,-1.9935277426105695,1.8960084039403438,-1.5141075306123912,-1.5917237054092368,2.869678347363282
1.5386,-1.7770800365771724,-1.993571478920125,1.8952466673788837,-1.5140952085433845,-1.5917294582607526,2.8696349262786507
1.5428,-1.7774112479227608,-1.9936126305089223,1.8945365491658461,-1.5140833025205707,-1.5917349671011143,2.8695922435921317
1.5467,-1.7777159336449389,-1.9936513633751591,1.8938771096084752,-1.5140717933532344,-1.5917402439543453,2.869550336905603
1.5505,-1.7779960053187231,-1.993687832645534,1.8932667647751034,-1.5140606629992026,-1.5917453001762274,2.869509238274942
1.5544,-1.7782533014946882,-1.9937221832300365,1.8927034623462324,-1.5140498944833791,-1.5917501464948958,2.8694689745700215
1.5584,-1.7784895740521673,-1.9937545504514178,1.892184829100768,-1.5140394718228327,-1.5917547930488114,2.8694295678309816
1.5626,-1.7787064795119967,-1.9937850606474292,1.8917082918739068,-1.514029379957851,-1.5917592494222876,2.8693910356181047
1.5665,-1.7791406373863616,-1.993813831818512,1.891010037213817,-1.5139813120213976,-1.5917635246787327,2.869398956403058
1.5705,-1.7795426078690173,-1.9938409739470844,1.8903655852988948,-1.5139355003101496,-1.5917676273917605,2.8694065869094856
1.5744,-1.7799141688862117,-1.9938665897430283,1.8897724922535726,-1.5138907527382834,-1.5917715656743137,2.869413940779526
1.5786,-1.7802571498334507,-1.9938907750525516,1.8892279841873287,-1.5138462210161008,-1.5917753472059304,2.8694210308558405
1.5825,-1.7805733893878142,-1.9939136193168399,1.8887290924086229,-1.513801989616103,-1.5917789792582793,2.8694278692368695
