t_rel_s,fx,fy,fz,tx,ty,tz
31.8524,-0.58050,3.58837,-0.87246,0.16054,0.08869,-0.01712
31.8626,-0.78136,3.95677,-0.81478,0.15567,0.09734,-0.01233
31.8726,-1.45895,3.97182,-1.13945,0.14174,0.07320,-0.02131
31.8827,-0.77481,3.76978,-0.98529,0.15416,0.08683,-0.02661
31.8925,-0.99760,4.19109,-0.98637,0.13869,0.06124,-0.03024
31.9026,-1.05010,3.90719,-0.85407,0.14443,0.07363,-0.03622
31.9126,-0.76498,3.42304,-0.65402,0.16251,0.07928,-0.04253
31.9226,-1.07385,3.76123,-0.63415,0.15303,0.09423,-0.04915
31.9325,-1.26505,4.23849,-0.87936,0.15421,0.08090,-0.06265
31.9425,-1.29089,4.06840,-0.76498,0.13053,0.08427,-0.06477
31.9525,-0.66002,3.64500,-0.45623,0.15924,0.09544,-0.07163
31.9625,-1.04992,3.81631,-0.50554,0.15266,0.07522,-0.07931
31.9723,-0.91901,3.80640,-0.63513,0.14673,0.08759,-0.08065
31.9825,-0.87242,3.38218,-0.23514,0.14982,0.07865,-0.07536
31.9925,-0.69584,3.97105,-0.51571,0.14881,0.08483,-0.07514
32.0024,-0.49725,3.94659,-0.41808,0.14744,0.08492,-0.07458
32.0124,-0.67476,3.30325,-0.12468,0.15829,0.07791,-0.07159
32.0226,-0.54241,3.23411,-0.23189,0.16876,0.09633,-0.07471
32.0324,-0.73544,3.86462,-0.40972,0.14476,0.08599,-0.07386
32.0425,-0.73072,3.03279,-0.05623,0.17061,0.09256,-0.07201
32.0526,-0.53814,3.36515,-0.22030,0.16769,0.09093,-0.06705
32.0626,-0.45355,3.55417,-0.25685,0.16060,0.09143,-0.06527
32.0725,-0.83243,2.72437,-0.05526,0.15694,0.08739,-0.06343
32.0826,-0.18384,3.20371,-0.30129,0.16315,0.10009,-0.05548
32.0924,-0.33107,3.39057,-0.25604,0.15408,0.10428,-0.05015
32.1024,-0.51850,2.94134,0.13810,0.16006,0.08263,-0.04239
32.1127,-0.48323,3.38326,-0.01219,0.14913,0.09756,-0.03756
32.1229,-0.32316,3.68934,0.03454,0.13928,0.08560,-0.03044
32.1324,-0.58637,3.18876,0.01122,0.15341,0.08395,-0.01923
32.1427,-0.66307,3.03277,-0.12363,0.15611,0.10202,-0.01777
32.1525,-0.51390,3.18690,-0.26740,0.15297,0.09189,-0.00726
32.1624,-0.62390,2.93087,0.12263,0.15591,0.07972,0.00344
32.1725,-0.80082,2.99829,0.00275,0.16057,0.09521,0.00807
32.1827,-0.67021,3.15686,-0.18641,0.14638,0.08373,0.01843
32.1924,-0.78089,3.35616,-0.22747,0.14378,0.07274,0.02105
32.2025,-0.66226,3.04222,-0.36442,0.14104,0.07360,0.03330
32.2125,-0.73738,3.45514,-0.22141,0.15053,0.07788,0.03398
32.2225,-1.18146,3.54747,-0.36991,0.15593,0.08312,0.03907
32.2326,-1.31729,3.47135,-0.37443,0.14208,0.09008,0.03724
32.2425,-0.89429,3.28738,-0.22675,0.14034,0.08917,0.04461
32.2525,-1.21992,3.35061,-0.20628,0.15042,0.08845,0.05330
32.2625,-1.08605,3.37830,-0.44840,0.14246,0.08043,0.05351
32.2725,-1.07279,3.34504,-0.55491,0.13864,0.07631,0.05878
32.2823,-0.88329,3.56931,-0.37873,0.14867,0.08212,0.05978
32.2925,-1.00786,3.55592,-0.44629,0.13677,0.08101,0.05922
32.3026,-0.98261,3.46998,-0.48659,0.14689,0.07859,0.06368
32.3124,-0.55861,3.73507,-0.57276,0.14413,0.06971,0.06097
32.3224,-1.05023,3.43100,-0.59071,0.14530,0.08657,0.06335
32.3323,-1.18456,3.08282,-0.55077,0.14741,0.08813,0.06098
32.3425,-1.01395,3.22505,-0.46838,0.15129,0.08845,0.05990
32.3526,-1.04804,3.18297,-0.34423,0.15061,0.09013,0.06126
32.3623,-0.77976,3.18615,-0.32088,0.14997,0.08553,0.06093
32.3724,-0.77513,3.47773,-0.46686,0.13512,0.08398,0.05810
32.3827,-0.71837,3.48122,-0.60749,0.14492,0.08643,0.06215
32.3929,-0.94239,3.34020,-0.59758,0.14946,0.09194,0.06570
32.4028,-0.77446,3.66529,-0.67186,0.13847,0.08825,0.06102
32.4126,-0.81714,3.67860,-0.55741,0.14053,0.08717,0.06623
32.4225,-0.71705,3.27193,-0.64549,0.15102,0.08417,0.06100
32.4325,-0.68292,3.50290,-0.62356,0.14408,0.09320,0.06518
32.4425,-1.02608,3.47165,-0.59946,0.14507,0.09594,0.06168
32.4525,-0.99685,3.35581,-0.58401,0.14716,0.09042,0.06436
32.4625,-0.48779,3.52648,-0.66065,0.14546,0.09248,0.05736
32.4727,-0.89723,3.24342,-0.43894,0.13968,0.08689,0.05823
32.4828,-0.91052,3.41250,-0.63670,0.14984,0.08599,0.05488
32.4928,-0.78403,3.68727,-0.70594,0.14699,0.09206,0.04919
32.5025,-0.61159,3.69456,-0.75664,0.15637,0.07973,0.04349
32.5125,-0.68594,3.54399,-0.71819,0.15099,0.08096,0.04007
32.5228,-0.48363,3.88892,-0.90168,0.14078,0.08118,0.02022
32.5326,-1.03702,3.62838,-0.62554,0.13642,0.07975,0.01094
32.5428,-1.02685,3.70172,-0.69008,0.15054,0.08604,-0.00414
32.5524,-0.74610,3.82486,-0.79493,0.14623,0.08410,-0.01681
32.5623,-0.80005,3.82424,-0.85099,0.14575,0.07904,-0.03197
32.5725,-0.95895,3.96017,-0.80727,0.14462,0.08258,-0.04054
32.5827,-0.65199,3.92826,-0.81777,0.14225,0.08229,-0.06034
32.5925,-0.84394,4.17306,-0.98604,0.14956,0.08702,-0.07829
32.6024,-1.04617,3.91672,-0.99935,0.14167,0.08903,-0.08898
32.6125,-0.82130,3.91282,-0.58127,0.15896,0.08458,-0.10105
32.6225,-1.08448,3.99419,-0.83777,0.14079,0.08473,-0.11168
32.6324,-0.95577,4.20923,-0.95653,0.13278,0.08305,-0.11103
32.6425,-1.06809,3.82693,-0.64956,0.15032,0.08863,-0.11019
32.6525,-0.65918,4.10674,-0.96941,0.14100,0.08462,-0.10386
32.6629,-1.23579,3.94479,-1.05627,0.14618,0.09224,-0.10583
32.6728,-0.87898,4.03524,-1.18339,0.15269,0.07913,-0.09860
32.6828,-0.67112,3.89105,-0.95704,0.15679,0.09201,-0.10061
32.6925,-0.79893,3.99357,-1.02878,0.15720,0.08074,-0.10323
32.7025,-1.01042,3.78007,-0.85225,0.15514,0.08783,-0.10007
32.7126,-0.63585,4.11974,-0.92014,0.14646,0.08211,-0.10466
32.7226,-1.10807,4.01803,-0.72110,0.14659,0.08463,-0.10072
32.7324,-0.83789,3.78815,-0.75521,0.15196,0.08548,-0.09301
32.7424,-0.79473,4.17648,-0.78815,0.15191,0.08118,-0.10252
32.7526,-0.80037,3.74403,-0.93026,0.14966,0.08972,-0.09964
32.7625,-1.14363,3.77534,-0.73263,0.16083,0.08449,-0.10013
32.7724,-0.57465,3.98679,-0.87051,0.15856,0.08692,-0.09728
32.7826,-1.03546,3.39080,-0.48111,0.15831,0.10098,-0.09772
32.7925,-1.01553,3.61011,-0.29396,0.15856,0.08237,-0.09745
32.8025,-0.55323,3.52023,-0.26471,0.16239,0.08991,-0.09299
32.8123,-0.58282,3.47691,-0.37926,0.15943,0.07791,-0.09704
32.8224,-1.06154,3.53098,-0.37888,0.16170,0.09397,-0.09631
32.8325,-0.62895,3.85799,-0.40883,0.15920,0.08300,-0.09690
32.8428,-0.81440,3.61469,-0.37264,0.15666,0.08533,-0.10061
32.8523,-0.93517,3.40143,-0.31447,0.17166,0.08298,-0.10030
32.8625,-0.72128,3.84431,-0.33067,0.15543,0.08742,-0.09244
32.8727,-0.82980,3.49384,-0.13327,0.16129,0.09315,-0.09873
32.8826,-0.93073,3.65253,-0.37620,0.16178,0.07664,-0.09865
32.8926,-0.85302,3.76404,-0.57261,0.15141,0.08513,-0.10007
32.9024,-0.57776,3.72362,-0.64205,0.14890,0.08742,-0.09663
32.9126,-1.12073,3.83756,-0.59078,0.15361,0.08256,-0.10335
32.9225,-0.94038,4.05763,-0.50405,0.15497,0.09564,-0.09732
32.9324,-0.71759,4.37217,-0.76103,0.14592,0.08281,-0.09997
32.9425,-1.06748,3.82634,-0.87957,0.14966,0.08865,-0.10101
32.9524,-0.98215,3.71398,-0.74916,0.14664,0.08209,-0.09450
32.9626,-0.86671,3.94023,-0.73264,0.15503,0.08906,-0.09845
32.9723,-0.98316,3.85571,-0.91095,0.14545,0.08459,-0.09984
32.9825,-0.93384,3.93347,-0.83548,0.14152,0.07938,-0.09835
32.9925,-0.98640,3.96849,-0.62512,0.14329,0.08728,-0.09806
33.0027,-0.62677,3.68837,-0.71015,0.14719,0.08692,-0.09568
33.0124,-0.57320,3.86078,-0.69964,0.14539,0.08508,-0.09521
33.0226,-0.46629,3.87669,-0.66582,0.15102,0.08659,-0.10223
33.0325,-0.81413,4.00486,-0.64976,0.15232,0.09342,-0.09562
33.0425,-0.76668,3.43687,-0.59640,0.14529,0.09126,-0.08631
33.0524,-0.68227,3.57042,-0.47231,0.14976,0.09731,-0.08880
33.0625,-0.68160,3.49389,-0.54270,0.15553,0.09864,-0.07998
33.0725,-0.70836,3.62093,-0.32329,0.15357,0.09346,-0.08043
33.0826,-0.70162,3.63651,-0.27605,0.14741,0.08498,-0.05943
33.0924,-0.58291,3.33616,-0.44482,0.15179,0.09002,-0.05137
33.1028,-0.50850,3.45426,-0.38677,0.15169,0.08361,-0.03580
33.1126,-0.47161,3.51054,-0.57024,0.14492,0.09310,-0.02468
33.1224,-0.50680,3.51032,-0.54138,0.14622,0.08761,-0.01064
33.1326,-0.62980,3.60728,-0.46189,0.14524,0.09783,0.00027
33.1425,-0.63120,3.48100,-0.46123,0.14433,0.09057,0.02002
33.1526,-0.65782,3.50550,-0.30267,0.15174,0.09234,0.02884
33.1631,-0.82759,3.16788,-0.36511,0.15110,0.09391,0.03723
33.1725,-0.75121,3.14424,-0.38727,0.14930,0.09936,0.05799
33.1824,-0.31431,3.45402,-0.53044,0.14862,0.09986,0.07474
33.1927,-0.69732,3.52842,-0.42345,0.14601,0.09597,0.08105
33.2026,-0.44601,2.94372,-0.38859,0.14179,0.09706,0.09008
33.2124,-0.85362,3.31778,-0.26471,0.15083,0.09671,0.09663
33.2231,-0.78759,3.71242,-0.58823,0.13052,0.08492,0.10238
33.2325,-1.15645,3.73831,-0.60538,0.13695,0.09016,0.09625
33.2425,-1.21393,3.42115,-0.73841,0.13962,0.08979,0.09280
33.2529,-0.91486,3.56857,-0.58261,0.14668,0.09509,0.09429
33.2629,-0.78212,3.27854,-0.67893,0.14821,0.08840,0.08862
33.2725,-0.70827,3.41439,-0.53765,0.15326,0.08938,0.08561
33.2825,-1.13381,3.26167,-0.55117,0.14129,0.09889,0.08651
33.2926,-1.15147,3.31258,-0.62226,0.14172,0.08642,0.08714
33.3025,-1.05268,3.40958,-0.78456,0.14196,0.08791,0.09750
33.3126,-0.78688,3.58499,-0.96110,0.13963,0.09591,0.08884
33.3230,-0.66346,3.45482,-0.89613,0.14412,0.09045,0.08602
33.3325,-0.77572,3.61702,-0.77122,0.14328,0.09350,0.08324
33.3426,-0.81524,3.63779,-0.62371,0.12829,0.08786,0.08839
33.3527,-0.70365,3.33505,-0.56277,0.14082,0.09736,0.08840
33.3627,-0.53679,3.42548,-0.46784,0.14900,0.09511,0.08904
33.3725,-0.47945,3.48222,-0.58041,0.15429,0.09644,0.08699
33.3825,-0.26245,3.39207,-0.92564,0.15258,0.09871,0.08209
33.3925,-0.50181,3.38503,-1.06999,0.14681,0.10854,0.09024
33.4027,-0.62940,3.24591,-1.28460,0.14488,0.10256,0.08737
33.4125,-0.44496,3.33909,-1.58848,0.13805,0.10318,0.08402
33.4226,-0.71527,3.14363,-1.71115,0.14182,0.09426,0.09119
33.4326,-0.39512,3.36952,-2.23919,0.14930,0.10252,0.08920
33.4425,-0.95975,3.45502,-2.36165,0.15224,0.08941,0.08855
33.4527,-0.78720,3.26534,-2.49548,0.15686,0.09347,0.07916
33.4627,-1.15311,3.50509,-2.01032,0.14826,0.08338,0.08987
33.4722,-1.00322,2.62896,-2.02046,0.15620,0.09767,0.08271
33.4826,-1.07573,2.79433,-1.73472,0.14774,0.08660,0.08187
33.4926,-1.41563,3.11027,-1.32649,0.14675,0.09524,0.08647
33.5028,-1.16513,3.11719,-1.01685,0.15720,0.09162,0.08441
33.5125,-1.40221,3.52716,-0.86147,0.13841,0.07173,0.08930
33.5226,-1.25798,3.65768,-0.30907,0.14056,0.08680,0.09381
33.5325,-1.49212,3.61621,-0.10617,0.13289,0.07622,0.09247
33.5426,-1.47421,3.62108,-0.07846,0.13460,0.07458,0.08952
33.5523,-1.09885,4.10094,0.03260,0.12921,0.08184,0.08936
33.5625,-1.18541,3.70084,0.30161,0.12231,0.07267,0.08777
33.5725,-1.56756,4.06800,0.85452,0.12179,0.09484,0.08699
33.5822,-1.57856,4.13573,0.93561,0.11857,0.07994,0.08885
33.5925,-1.50954,4.25779,0.92885,0.12265,0.08085,0.08798
33.6026,-1.27941,4.13442,0.86331,0.12322,0.07571,0.08517
33.6125,-1.33910,3.91364,0.39040,0.12996,0.07324,0.08868
33.6224,-1.44623,3.53160,0.18121,0.13130,0.08026,0.08605
33.6324,-1.14516,4.00193,-0.06749,0.12893,0.08132,0.08557
33.6429,-1.26993,3.15935,0.09618,0.13864,0.08683,0.03162
33.6525,-0.85538,3.71014,0.79964,0.11075,0.08460,0.03950
33.6629,-1.13172,3.71992,-0.14282,0.13384,0.07860,0.05092
33.6726,-1.50925,3.65216,0.26749,0.13652,0.07034,0.21817
33.6826,-1.59078,3.73073,-0.23490,0.12492,0.07903,0.11120
33.6925,-1.13728,3.73597,-0.35054,0.13309,0.08632,0.06846
33.7028,-0.89206,3.45348,-0.05893,0.13766,0.08341,0.03603
33.7124,-0.75360,3.90748,-0.25205,0.13831,0.09475,0.01153
33.7224,-0.60375,3.87964,-0.21085,0.13714,0.09289,-0.02354
33.7326,-0.95930,4.22075,-0.27474,0.13517,0.08570,-0.05012
33.7427,-0.65069,3.89573,-0.58309,0.13484,0.08676,-0.09086
33.7526,-0.83852,3.42144,-1.05312,0.14618,0.08181,-0.16909
33.7625,-0.78493,3.98265,-0.80981,0.14079,0.08208,-0.17602
33.7726,-0.73153,3.61668,-0.84405,0.14441,0.08182,-0.14297
33.7825,-0.50546,3.58636,-0.71717,0.14149,0.07440,-0.12764
33.7925,-0.87357,3.50436,-0.39352,0.15604,0.07959,-0.03047
33.8027,-0.74706,3.54918,-0.33545,0.16291,0.08310,-0.08141
33.8129,-1.03536,3.78992,-0.39866,0.16316,0.09409,-0.09883
33.8226,-0.73506,3.64715,-0.76877,0.16253,0.07479,-0.15052
33.8323,-0.61158,3.42801,-0.82474,0.16184,0.08407,-0.08895
33.8425,-0.46332,3.63318,-0.72669,0.16960,0.09139,-0.04432
33.8525,-0.92670,4.11816,-0.85966,0.16199,0.09009,-0.21336
33.8625,-0.06850,3.74887,-0.50057,0.17363,0.09491,0.00054
33.8725,-0.72414,3.25008,0.06213,0.17459,0.07978,-0.16899
33.8826,-0.53249,4.08043,-0.12392,0.14492,0.09321,-0.11320
33.8926,-0.56440,3.94829,-0.10614,0.15802,0.09073,-0.05893
33.9023,-0.53146,3.38299,0.09515,0.17916,0.06440,-0.18533
33.9123,-0.40956,3.60804,-0.07805,0.17664,0.09537,-0.05435
33.9226,-0.59329,3.89651,1.06099,0.16223,0.07794,-0.06191
33.9323,-0.70425,2.78395,0.41063,0.17849,0.09093,-0.07189
33.9424,-0.57142,3.34359,0.24407,0.15532,0.09397,-0.08422
33.9525,-0.50675,3.61349,0.38871,0.16453,0.09056,-0.19009
33.9629,-0.97413,3.39780,0.18540,0.16887,0.08481,-0.15467
33.9724,-0.57859,3.67175,0.17063,0.16092,0.08732,-0.12297
33.9826,-0.69513,3.93597,0.48073,0.15921,0.09097,-0.09763
33.9926,-0.79556,3.71201,0.53469,0.16118,0.08167,-0.07424
34.0028,-0.49229,3.54136,0.29413,0.17610,0.08480,-0.20388
34.0126,-0.21778,3.96994,0.54262,0.16651,0.08806,-0.08910
34.0224,-0.81784,3.87721,0.20310,0.16191,0.08420,-0.10521
34.0323,-0.54101,3.52615,0.77178,0.18324,0.08753,-0.10514
34.0426,-0.85136,4.58303,0.55797,0.15531,0.08754,-0.09923
34.0526,-0.51718,4.29120,0.50090,0.15002,0.08436,-0.10135
34.0629,-0.97513,4.53128,0.52030,0.14564,0.09060,-0.18151
34.0726,-0.63794,4.44565,0.83499,0.15051,0.08169,-0.15858
34.0829,-0.83784,4.20810,-0.10593,0.16087,0.08334,-0.13793
34.0926,-1.22613,4.46418,1.13463,0.15450,0.08902,-0.12618
34.1026,-0.93732,4.88096,0.56540,0.14825,0.07469,-0.11907
34.1125,-0.67673,4.80135,0.10832,0.14804,0.07556,-0.11790
34.1227,-0.60291,4.87224,0.01107,0.14993,0.08136,-0.11171
34.1324,-0.49124,4.70556,0.17901,0.14743,0.08362,-0.11443
34.1425,-0.43893,4.91430,-0.24256,0.15443,0.09470,-0.11720
34.1525,-0.78229,4.83157,-0.38684,0.15528,0.08022,-0.10803
34.1626,-0.41988,4.81641,-1.05544,0.14979,0.08941,-0.10883
34.1725,-0.40516,5.03307,-1.35162,0.14298,0.09621,-0.10924
34.1827,-0.37178,4.22268,-2.26441,0.16620,0.08623,-0.11134
34.1925,-0.50442,4.38058,-1.60960,0.15171,0.09132,-0.10142
34.2025,-0.64429,4.55197,-1.68836,0.16672,0.08592,-0.10539
34.2125,-0.70112,4.08645,-1.38405,0.19701,0.07594,-0.10447
34.2229,-0.40726,4.22588,-1.30319,0.17316,0.09555,-0.09831
34.2328,-0.22661,4.45402,-1.63157,0.17273,0.09128,-0.11394
34.2426,-0.80905,4.11916,-2.06174,0.17705,0.09795,-0.09933
34.2526,-0.84859,4.40134,-2.55363,0.16550,0.08127,-0.10514
34.2626,-0.44241,3.98784,-3.32158,0.18101,0.10630,-0.10319
34.2726,-0.02573,4.51062,-3.02056,0.16138,0.12220,-0.10421
34.2830,-0.39503,4.00689,-2.16586,0.17339,0.10914,-0.09802
34.2926,0.15765,3.81634,-1.40262,0.19760,0.10868,-0.09912
34.3026,-0.63284,4.13041,-1.17919,0.18322,0.09764,-0.09850
34.3125,-0.74535,3.93937,-1.37714,0.18447,0.09275,-0.10414
34.3226,-0.65157,4.01779,-1.81692,0.17511,0.09885,-0.10331
34.3326,-0.65513,4.32536,-1.94136,0.17737,0.11441,-0.10106
34.3429,-0.58191,3.95596,-2.13922,0.18477,0.09514,-0.10100
34.3525,-1.25147,4.36147,-2.17876,0.18943,0.08533,-0.10400
34.3626,-0.60796,4.38516,-1.86147,0.17724,0.10799,-0.10427
34.3725,-1.13065,4.50773,-1.78961,0.18307,0.08805,-0.10058
34.3827,-1.19003,4.45121,-1.45435,0.17848,0.08111,-0.11203
34.3925,-1.28307,4.38298,-1.51148,0.16863,0.09003,-0.10066
34.4025,-1.20604,4.72658,-1.23266,0.16833,0.08947,-0.09828
34.4128,-1.26988,4.38908,-0.94870,0.17181,0.08407,-0.10466
34.4228,-1.08789,4.46973,-0.61586,0.17477,0.08267,-0.10916
34.4326,-0.89083,5.35605,-0.53687,0.15654,0.10327,-0.10642
34.4429,-1.22101,4.55150,0.04443,0.17581,0.10988,-0.10820
34.4524,-1.16389,4.29922,0.08948,0.18500,0.09129,-0.11217
34.4625,-0.99760,4.77812,-0.13009,0.16480,0.10886,-0.10842
34.4725,-0.86925,4.01467,0.01164,0.19087,0.12333,-0.10626
34.4825,-1.03723,4.37135,-0.02595,0.19192,0.09592,-0.10888
34.4926,-1.14649,4.68998,0.21090,0.16742,0.09882,-0.10623
34.5025,-0.90449,4.53857,0.36029,0.18670,0.10572,-0.10468
34.5128,-1.24235,4.28908,0.45667,0.18576,0.11597,-0.10849
34.5225,-0.99805,4.23449,-0.18838,0.19200,0.10462,-0.11282
34.5323,-0.96591,4.59997,0.21685,0.18016,0.11161,-0.10118
34.5426,-0.41817,3.93452,0.70915,0.21193,0.11943,-0.10509
34.5527,-1.06624,3.93860,0.50689,0.19405,0.09853,-0.10679
34.5625,-0.64635,4.10403,0.35599,0.19302,0.12306,-0.10239
34.5726,-0.53878,3.96808,0.01199,0.20056,0.11201,-0.09768
34.5824,-0.83536,3.62944,-0.46587,0.20097,0.11387,-0.09841
34.5926,-0.43053,4.20515,-1.23767,0.17758,0.12905,-0.09802
34.6026,-0.66781,3.53457,-1.54868,0.20645,0.12930,-0.09277
34.6126,-0.35530,2.81145,-1.10395,0.21693,0.13721,0.01427
34.6224,-0.44510,3.32857,-0.76912,0.19563,0.11887,-0.02841
34.6327,-0.52922,3.48974,-1.03242,0.20338,0.12489,-0.02805
34.6425,-0.73937,2.93627,-1.66732,0.20717,0.12345,-0.00820
34.6525,-0.68324,2.94670,-2.20909,0.22006,0.12241,0.02189
34.6627,-0.75083,2.77702,-2.56770,0.21313,0.11015,0.03878
34.6724,-0.78442,3.35131,-2.79976,0.20163,0.12443,0.06211
34.6825,-0.83410,3.12261,-2.77723,0.19631,0.14185,0.07491
34.6926,-1.03830,3.50127,-2.37482,0.20862,0.12877,0.17391
34.7027,-0.95046,3.72101,-1.84332,0.18691,0.12783,0.13859
34.7125,-1.18955,4.25302,-1.25659,0.17365,0.13269,0.12662
34.7228,-0.94373,3.35386,-0.72925,0.20049,0.14229,0.10942
34.7325,-1.18625,3.73292,-1.07528,0.18971,0.13511,0.10422
34.7426,-1.08615,3.61979,-1.27295,0.17088,0.13003,0.10437
34.7526,-1.56629,3.59583,-1.03366,0.18531,0.11755,0.10261
34.7627,-0.86885,3.64526,-0.68430,0.18483,0.12906,0.10744
34.7729,-0.89718,3.96830,-0.45885,0.17038,0.15841,0.09966
34.7825,-1.22117,3.86223,0.01375,0.17894,0.13421,0.10236
34.7927,-1.10854,3.75043,0.34397,0.17602,0.13938,0.09867
34.8025,-0.96181,3.62144,0.67335,0.18474,0.15498,0.09464
34.8125,-1.07874,3.84866,0.46874,0.17898,0.12702,0.09751
34.8226,-1.50823,3.80304,0.17410,0.16882,0.12946,0.08988
34.8326,-1.24817,3.96587,0.15015,0.17113,0.12694,0.10127
34.8428,-0.73028,4.11434,0.12488,0.16579,0.13868,0.09673
34.8526,-1.07332,3.79525,-0.04853,0.16301,0.13055,0.08987
34.8627,-1.08024,3.55299,-0.02354,0.16805,0.13376,0.09767
34.8724,-1.18630,3.51403,-0.04509,0.16257,0.13364,0.10309
34.8826,-1.21416,3.92944,-0.26474,0.16894,0.11165,0.09931
34.8925,-1.19466,4.20715,0.38832,0.16477,0.12645,0.09968
34.9024,-0.83889,3.67926,0.13143,0.16094,0.14974,0.08986
34.9125,-0.95715,3.55621,0.36305,0.16511,0.13825,0.09461
34.9225,-1.11182,3.69267,-0.04425,0.17540,0.13282,0.08587
34.9325,-1.14685,4.02463,0.21703,0.17303,0.13913,0.08668
34.9426,-0.80727,4.06915,-0.17717,0.16874,0.13739,0.10063
34.9526,-0.90367,3.59482,-0.48826,0.18316,0.12400,0.09568
34.9626,-0.58214,3.48920,-0.32203,0.17145,0.14359,0.08951
34.9725,-0.74739,4.04620,-0.22499,0.17400,0.13942,0.09504
34.9824,-0.89263,3.50031,-0.02268,0.18454,0.12760,0.08308
34.9923,-1.26436,3.94877,0.33949,0.16577,0.12651,0.10191
35.0025,-0.89207,4.10615,0.62097,0.16870,0.13275,0.10845
35.0123,-0.95820,3.85867,0.25133,0.17283,0.11623,0.09925
35.0226,-1.13317,3.83565,0.10155,0.17553,0.14271,0.10160
35.0326,-0.83798,3.93446,0.26867,0.17413,0.13257,0.09300
35.0427,-0.82607,3.79030,-0.20268,0.17309,0.14288,0.10609
35.0526,-1.19204,3.73830,-0.24320,0.17076,0.10912,0.11283
35.0625,-0.91479,4.06770,-0.25700,0.17174,0.13054,0.11070
35.0725,-1.03544,3.92384,0.01553,0.16975,0.14202,0.11410
35.0823,-1.04090,3.86781,-0.03076,0.17138,0.13565,0.10779
35.0924,-0.91230,3.54762,-0.15225,0.17922,0.13452,0.11041
35.1025,-1.66789,3.84964,-1.08746,0.17059,0.11727,0.11737
35.1125,-1.46553,3.27567,-1.95219,0.18191,0.10501,0.10612
35.1226,-1.29155,2.66683,-1.90553,0.18266,0.13473,0.12644
35.1326,-0.86427,3.06187,-2.11395,0.19174,0.14527,0.11386
35.1424,-0.89844,2.88165,-1.98146,0.19650,0.14641,0.09708
35.1525,-1.17768,2.91949,-1.13809,0.20832,0.12657,0.11285
35.1626,-1.06873,3.34305,-0.97688,0.19037,0.13319,0.09878
35.1724,-1.44398,3.22768,-1.09756,0.18746,0.12673,0.11549
35.1828,-1.12894,3.28159,-1.29477,0.18875,0.13348,0.11512
35.1924,-1.30509,3.12436,-1.33281,0.20572,0.12385,0.10527
35.2023,-0.74990,3.52184,-1.57362,0.19780,0.13445,0.10739
35.2125,-1.11902,3.37214,-1.29471,0.19952,0.11191,0.09514
35.2225,-0.81217,3.66683,-0.65132,0.18845,0.13298,0.10721
35.2323,-0.81743,3.21460,-0.24179,0.20062,0.13556,-0.10128
35.2429,-0.65209,3.97365,0.27636,0.17882,0.15122,0.04547
35.2526,-1.08893,3.87834,0.38746,0.18778,0.12177,0.09833
35.2624,-1.07304,3.79650,0.07083,0.18353,0.11591,0.16372
35.2725,-0.70085,4.10835,0.19978,0.17178,0.14129,0.13736
35.2828,-1.26274,3.48509,-0.12688,0.18676,0.13077,-0.08382
35.2965,-0.66320,3.42430,-0.25817,0.18548,0.14755,0.09642
35.3120,-0.67606,3.50448,-0.77391,0.20419,0.13858,0.20227
35.3204,-0.97132,3.00350,-0.65931,0.19458,0.12000,-0.03051
35.3260,-0.49009,2.42817,-0.58472,0.22695,0.14573,0.20815
35.3395,-0.50212,2.70319,-0.62803,0.21733,0.13168,0.06168
35.3502,-0.63304,3.03627,-0.42161,0.20675,0.12959,0.05673
35.3596,-0.97708,2.78188,-0.05015,0.22647,0.14864,0.15204
35.3661,-1.37561,3.38269,0.03489,0.19955,0.12199,-0.03378
35.3766,-1.15386,4.41749,-0.26361,0.18654,0.14756,0.10052
35.3904,-1.43030,4.10127,0.87215,0.19412,0.11556,-0.00367
35.3973,-0.77360,4.07804,0.47598,0.18740,0.14669,-0.02304
35.4109,-1.15847,4.34644,0.32606,0.17349,0.12059,-0.00627
35.4193,-0.96997,4.30841,-0.20359,0.18489,0.14458,-0.03998
35.4255,-1.14422,4.42468,-0.43045,0.17925,0.13504,-0.05549
35.4408,-0.78446,4.30241,0.19403,0.18777,0.12375,-0.07386
35.4461,-0.17934,4.27241,0.04714,0.19029,0.15163,-0.08702
35.4571,-1.10960,4.19647,-0.19929,0.19662,0.13488,-0.09769
35.4669,-1.24872,3.48521,-0.78467,0.20819,0.12992,-0.10584
35.4748,-1.05684,3.37490,-0.82207,0.20851,0.13727,-0.09715
35.4834,-0.63249,2.27332,-1.66789,0.24703,0.12917,-0.10470
35.4949,-0.97476,3.53396,-2.23175,0.20810,0.12841,-0.09882
35.5063,-0.73518,2.86976,-2.12228,0.23567,0.14207,-0.09122
35.5144,-0.41136,2.02939,-1.70113,0.25961,0.12712,-0.09492
35.5243,-1.23125,3.01252,-1.06038,0.22657,0.13753,-0.08984
35.5348,-0.67352,2.84277,-1.42897,0.23675,0.12588,-0.09613
35.5431,-0.80232,2.98524,-1.65244,0.23069,0.12698,-0.09579
35.5534,-1.12295,2.55372,-1.96756,0.24263,0.11688,-0.09295
35.5644,-0.84431,2.82950,-2.34827,0.23404,0.13092,-0.10027
35.5736,-0.89399,2.89768,-2.02255,0.22410,0.12381,-0.09312
35.5840,-0.48122,3.00179,-1.81002,0.22646,0.13485,-0.10028
