t_rel_s,x,y,z,qx,qy,qz,qw
24.1325,0.165896,0.492840,0.373340,0.106299,0.993812,-0.016309,0.027799
24.1427,0.165351,0.493635,0.375795,0.107169,0.993720,-0.015731,0.028075
24.1523,0.164817,0.494392,0.378187,0.108053,0.993625,-0.015253,0.028299
24.1629,0.164264,0.495139,0.380448,0.108896,0.993533,-0.014847,0.028513
24.1726,0.163665,0.495867,0.382665,0.109721,0.993443,-0.014510,0.028665
24.1825,0.162966,0.496601,0.384758,0.110430,0.993365,-0.014273,0.028759
24.1924,0.162212,0.497321,0.386835,0.111062,0.993295,-0.014088,0.028841
24.2025,0.161358,0.498051,0.388793,0.111574,0.993239,-0.013981,0.028855
24.2124,0.160394,0.498785,0.390734,0.111943,0.993198,-0.013914,0.028869
24.2225,0.159349,0.499505,0.392602,0.112156,0.993175,-0.013851,0.028866
24.2325,0.158172,0.500200,0.394386,0.112226,0.993168,-0.013853,0.028832
24.2427,0.156932,0.500862,0.396097,0.112230,0.993169,-0.013860,0.028779
24.2527,0.155621,0.501484,0.397746,0.112119,0.993182,-0.013868,0.028750
24.2625,0.154236,0.502052,0.399421,0.111968,0.993200,-0.013820,0.028726
24.2726,0.152713,0.502528,0.401032,0.111739,0.993226,-0.013851,0.028702
24.2828,0.151050,0.502925,0.402662,0.111469,0.993259,-0.013837,0.028647
24.2928,0.149213,0.503221,0.404341,0.111154,0.993295,-0.013730,0.028661
24.3027,0.147248,0.503399,0.406029,0.110790,0.993337,-0.013588,0.028693
24.3125,0.145135,0.503451,0.407743,0.110335,0.993389,-0.013353,0.028728
24.3227,0.142904,0.503406,0.409492,0.109882,0.993442,-0.013028,0.028805
24.3328,0.140575,0.503247,0.411238,0.109353,0.993502,-0.012629,0.028911
24.3427,0.138192,0.502993,0.412905,0.108826,0.993563,-0.012251,0.028978
24.3526,0.135813,0.502617,0.414545,0.108302,0.993622,-0.011828,0.029078
24.3628,0.133439,0.502173,0.416124,0.107811,0.993678,-0.011395,0.029171
24.3725,0.131072,0.501662,0.417611,0.107343,0.993731,-0.010958,0.029260
24.3826,0.128670,0.501068,0.419016,0.106882,0.993783,-0.010511,0.029356
24.3929,0.126221,0.500409,0.420308,0.106425,0.993834,-0.010158,0.029397
24.4026,0.123750,0.499724,0.421602,0.105950,0.993888,-0.009706,0.029445
24.4124,0.121214,0.498975,0.422849,0.105433,0.993946,-0.009245,0.029501
24.4228,0.118672,0.498205,0.424051,0.104908,0.994004,-0.008769,0.029565
24.4326,0.116077,0.497401,0.425262,0.104311,0.994069,-0.008201,0.029648
24.4427,0.113459,0.496605,0.426331,0.103698,0.994138,-0.007694,0.029606
24.4525,0.110885,0.495798,0.427308,0.103089,0.994205,-0.007241,0.029616
24.4625,0.108279,0.494984,0.428109,0.102401,0.994280,-0.006900,0.029549
24.4725,0.105613,0.494174,0.428814,0.101630,0.994365,-0.006583,0.029430
24.4827,0.102833,0.493360,0.429345,0.100751,0.994461,-0.006399,0.029237
24.4928,0.099935,0.492521,0.429835,0.099783,0.994567,-0.006140,0.029038
24.5025,0.096959,0.491645,0.430181,0.098764,0.994677,-0.005993,0.028759
24.5125,0.093953,0.490748,0.430535,0.097712,0.994791,-0.005728,0.028485
24.5227,0.090952,0.489832,0.430845,0.096680,0.994902,-0.005445,0.028169
24.5326,0.087911,0.488893,0.431082,0.095597,0.995017,-0.005186,0.027855
24.5428,0.084858,0.487961,0.431227,0.094505,0.995133,-0.004980,0.027462
24.5528,0.081794,0.487023,0.431282,0.093357,0.995253,-0.004830,0.027055
24.5624,0.078840,0.486106,0.431263,0.092264,0.995368,-0.004724,0.026591
24.5726,0.075997,0.485210,0.431217,0.091203,0.995479,-0.004605,0.026132
24.5826,0.073341,0.484319,0.431185,0.090223,0.995580,-0.004468,0.025713
24.5925,0.070831,0.483446,0.431131,0.089313,0.995673,-0.004320,0.025283
24.6029,0.068423,0.482592,0.431109,0.088402,0.995765,-0.004150,0.024882
24.6124,0.066171,0.481780,0.431059,0.087592,0.995848,-0.004004,0.024476
24.6225,0.063966,0.480998,0.430990,0.086749,0.995931,-0.003856,0.024116
24.6326,0.061797,0.480217,0.430906,0.085923,0.996011,-0.003728,0.023775
24.6427,0.059632,0.479464,0.430806,0.085099,0.996090,-0.003603,0.023431
24.6523,0.057445,0.478708,0.430675,0.084204,0.996174,-0.003526,0.023104
24.6626,0.055261,0.477933,0.430550,0.083365,0.996252,-0.003428,0.022799
24.6724,0.052991,0.477101,0.430450,0.082545,0.996327,-0.003312,0.022525
24.6829,0.050606,0.476189,0.430381,0.081769,0.996397,-0.003154,0.022282
24.6927,0.048111,0.475191,0.430351,0.081020,0.996463,-0.002959,0.022082
24.7027,0.045477,0.474142,0.430383,0.080243,0.996531,-0.002681,0.021908
24.7129,0.042696,0.473042,0.430442,0.079413,0.996601,-0.002363,0.021772
24.7229,0.039769,0.471902,0.430531,0.078483,0.996678,-0.002019,0.021641
24.7327,0.036779,0.470749,0.430614,0.077529,0.996756,-0.001657,0.021521
24.7428,0.033798,0.469585,0.430681,0.076605,0.996831,-0.001328,0.021391
24.7529,0.030808,0.468455,0.430680,0.075681,0.996904,-0.001066,0.021296
24.7627,0.027739,0.467325,0.430651,0.074664,0.996983,-0.000835,0.021200
24.7725,0.024581,0.466211,0.430571,0.073606,0.997064,-0.000657,0.021079
24.7830,0.021338,0.465118,0.430457,0.072430,0.997153,-0.000516,0.020968
24.7924,0.018097,0.464032,0.430336,0.071307,0.997237,-0.000365,0.020838
24.8028,0.014921,0.462988,0.430147,0.070188,0.997318,-0.000288,0.020726
24.8126,0.011700,0.461976,0.429923,0.068958,0.997407,-0.000251,0.020615
24.8227,0.008440,0.461036,0.429654,0.067659,0.997499,-0.000259,0.020463
24.8325,0.005151,0.460140,0.429314,0.066290,0.997593,-0.000338,0.020338
24.8427,0.001934,0.459300,0.428859,0.064963,0.997684,-0.000560,0.020146
24.8525,-0.001197,0.458499,0.428374,0.063696,0.997769,-0.000844,0.019992
24.8625,-0.004284,0.457770,0.427823,0.062403,0.997853,-0.001187,0.019861
24.8727,-0.007375,0.457091,0.427252,0.061093,0.997937,-0.001561,0.019691
24.8828,-0.010506,0.456431,0.426652,0.059659,0.998025,-0.001978,0.019577
24.8925,-0.013616,0.455821,0.425998,0.058296,0.998108,-0.002448,0.019391
24.9023,-0.016639,0.455235,0.425340,0.056946,0.998187,-0.002958,0.019249
24.9126,-0.019632,0.454673,0.424713,0.055619,0.998262,-0.003419,0.019162
24.9226,-0.022681,0.454138,0.424114,0.054224,0.998340,-0.003861,0.019044
24.9324,-0.025743,0.453639,0.423493,0.052872,0.998413,-0.004311,0.018931
24.9425,-0.028715,0.453151,0.422880,0.051594,0.998479,-0.004790,0.018813
24.9526,-0.031608,0.452677,0.422292,0.050425,0.998539,-0.005239,0.018722
24.9628,-0.034480,0.452203,0.421713,0.049247,0.998596,-0.005702,0.018678
24.9727,-0.037393,0.451776,0.421175,0.047990,0.998656,-0.006077,0.018618
24.9826,-0.040315,0.451354,0.420661,0.046713,0.998715,-0.006447,0.018563
24.9927,-0.043219,0.450946,0.420156,0.045420,0.998773,-0.006830,0.018495
25.0030,-0.046030,0.450537,0.419665,0.044237,0.998824,-0.007208,0.018469
25.0125,-0.048859,0.450140,0.419215,0.043062,0.998873,-0.007517,0.018471
25.0225,-0.051760,0.449732,0.418870,0.041792,0.998927,-0.007699,0.018439
25.0323,-0.054654,0.449319,0.418496,0.040543,0.998977,-0.007930,0.018413
25.0425,-0.057475,0.448918,0.418159,0.039349,0.999023,-0.008129,0.018400
25.0525,-0.060228,0.448520,0.417916,0.038184,0.999067,-0.008217,0.018411
25.0627,-0.062987,0.448097,0.417656,0.036921,0.999113,-0.008331,0.018450
25.0726,-0.065777,0.447697,0.417490,0.035544,0.999162,-0.008313,0.018498
25.0825,-0.068618,0.447266,0.417326,0.034115,0.999212,-0.008320,0.018501
25.0926,-0.071431,0.446826,0.417190,0.032693,0.999259,-0.008289,0.018541
25.1025,-0.074195,0.446380,0.417035,0.031340,0.999302,-0.008299,0.018573
25.1128,-0.076948,0.445932,0.416957,0.029948,0.999344,-0.008205,0.018654
25.1227,-0.079755,0.445473,0.416910,0.028488,0.999387,-0.008035,0.018692
25.1327,-0.082576,0.445005,0.416852,0.026975,0.999429,-0.007909,0.018746
25.1428,-0.085362,0.444520,0.416827,0.025495,0.999468,-0.007766,0.018795
25.1526,-0.088085,0.444045,0.416818,0.024025,0.999505,-0.007581,0.018868
25.1628,-0.090783,0.443554,0.416806,0.022551,0.999539,-0.007417,0.018928
25.1727,-0.093553,0.443046,0.416819,0.020986,0.999574,-0.007188,0.018989
25.1826,-0.096349,0.442508,0.416797,0.019362,0.999606,-0.007015,0.019062
25.1929,-0.099123,0.441970,0.416751,0.017821,0.999636,-0.006867,0.019079
25.2027,-0.101818,0.441436,0.416694,0.016304,0.999661,-0.006765,0.019142
25.2127,-0.104557,0.440877,0.416625,0.014732,0.999685,-0.006645,0.019214
25.2225,-0.107330,0.440315,0.416577,0.013066,0.999708,-0.006498,0.019241
25.2325,-0.110119,0.439731,0.416517,0.011329,0.999730,-0.006365,0.019267
25.2427,-0.112855,0.439129,0.416439,0.009576,0.999748,-0.006274,0.019302
25.2524,-0.115463,0.438571,0.416302,0.007850,0.999763,-0.006263,0.019332
25.2626,-0.117995,0.438006,0.416173,0.006095,0.999775,-0.006248,0.019352
25.2723,-0.120432,0.437461,0.416071,0.004339,0.999784,-0.006186,0.019383
25.2825,-0.122791,0.436936,0.415917,0.002552,0.999790,-0.006181,0.019397
25.2926,-0.125019,0.436427,0.415779,0.000828,0.999792,-0.006201,0.019400
25.3030,-0.127065,0.435964,0.415601,-0.000809,0.999792,-0.006278,0.019369
25.3125,-0.128940,0.435540,0.415436,-0.002312,0.999791,-0.006333,0.019304
25.3227,-0.130630,0.435170,0.415341,-0.003730,0.999788,-0.006310,0.019233
25.3327,-0.132202,0.434842,0.415229,-0.005063,0.999785,-0.006312,0.019090
25.3430,-0.133649,0.434540,0.415100,-0.006303,0.999782,-0.006359,0.018844
25.3526,-0.134957,0.434290,0.414953,-0.007451,0.999779,-0.006437,0.018550
25.3627,-0.136146,0.434085,0.414834,-0.008493,0.999779,-0.006483,0.018078
25.3728,-0.137213,0.433911,0.414762,-0.009428,0.999780,-0.006454,0.017567
25.3826,-0.138189,0.433782,0.414692,-0.010258,0.999785,-0.006428,0.016849
25.3926,-0.139043,0.433725,0.414668,-0.010973,0.999792,-0.006336,0.015984
25.4024,-0.139819,0.433701,0.414617,-0.011556,0.999801,-0.006275,0.014974
25.4128,-0.140521,0.433698,0.414626,-0.012073,0.999812,-0.006147,0.013842
25.4227,-0.141157,0.433770,0.414663,-0.012511,0.999825,-0.005947,0.012604
25.4324,-0.141739,0.433863,0.414744,-0.012870,0.999837,-0.005706,0.011284
25.4429,-0.142271,0.434000,0.414837,-0.013155,0.999849,-0.005436,0.009946
25.4528,-0.142750,0.434178,0.414975,-0.013389,0.999860,-0.005120,0.008609
25.4629,-0.143209,0.434433,0.415172,-0.013574,0.999870,-0.004712,0.007324
25.4724,-0.143689,0.434781,0.415406,-0.013825,0.999877,-0.004250,0.006107
25.4832,-0.144209,0.435304,0.415756,-0.014063,0.999882,-0.003631,0.005008
25.4923,-0.144839,0.435973,0.416145,-0.014461,0.999883,-0.002952,0.004028
25.5026,-0.145570,0.436810,0.416596,-0.014975,0.999880,-0.002189,0.003163
25.5126,-0.146462,0.437768,0.417050,-0.015661,0.999873,-0.001433,0.002399
25.5226,-0.147519,0.438867,0.417532,-0.016547,0.999861,-0.000607,0.001792
25.5325,-0.148763,0.440098,0.418018,-0.017682,0.999843,0.000224,0.001316
25.5422,-0.150167,0.441412,0.418526,-0.018985,0.999819,0.001096,0.000980
25.5526,-0.151781,0.442835,0.419029,-0.020523,0.999787,0.001976,0.000726
25.5627,-0.153587,0.444339,0.419537,-0.022289,0.999747,0.002888,0.000598
25.5726,-0.155568,0.445910,0.420016,-0.024252,0.999699,0.003768,0.000553
25.5830,-0.157728,0.447606,0.420426,-0.026423,0.999640,0.004591,0.000633
25.5925,-0.160070,0.449358,0.420822,-0.028774,0.999571,0.005419,0.000691
25.6026,-0.162531,0.451116,0.421264,-0.031269,0.999491,0.006319,0.000867
25.6127,-0.165124,0.452826,0.421678,-0.033922,0.999398,0.007211,0.001155
25.6227,-0.167814,0.454503,0.422075,-0.036686,0.999293,0.008132,0.001505
25.6325,-0.170502,0.456154,0.422436,-0.039455,0.999179,0.009017,0.001989
25.6428,-0.173130,0.457731,0.422766,-0.042211,0.999056,0.009931,0.002591
25.6526,-0.175645,0.459188,0.423089,-0.044857,0.998930,0.010815,0.003266
25.6628,-0.177984,0.460562,0.423408,-0.047343,0.998801,0.011759,0.004120
25.6727,-0.180177,0.461845,0.423689,-0.049706,0.998671,0.012676,0.005058
25.6827,-0.182168,0.463029,0.423912,-0.051887,0.998542,0.013575,0.006163
25.6926,-0.183984,0.464155,0.424056,-0.053910,0.998414,0.014428,0.007416
25.7023,-0.185578,0.465195,0.424141,-0.055735,0.998291,0.015230,0.008736
25.7126,-0.186961,0.466180,0.424120,-0.057355,0.998174,0.015961,0.010179
25.7224,-0.188130,0.467093,0.424032,-0.058777,0.998065,0.016639,0.011602
25.7323,-0.189083,0.467965,0.423845,-0.059983,0.997965,0.017232,0.013074
25.7423,-0.189871,0.468769,0.423561,-0.061039,0.997872,0.017742,0.014553
25.7524,-0.190534,0.469518,0.423210,-0.061932,0.997786,0.018203,0.015995
25.7626,-0.191079,0.470217,0.422780,-0.062726,0.997707,0.018586,0.017367
25.7727,-0.191540,0.470867,0.422271,-0.063442,0.997632,0.018899,0.018647
25.7823,-0.191899,0.471474,0.421723,-0.064039,0.997565,0.019191,0.019874
25.7926,-0.192218,0.472064,0.421039,-0.064567,0.997505,0.019353,0.020996
25.8028,-0.192477,0.472640,0.420231,-0.065018,0.997452,0.019421,0.022018
25.8127,-0.192709,0.473170,0.419293,-0.065421,0.997407,0.019299,0.022973
25.8228,-0.192900,0.473723,0.418240,-0.065749,0.997369,0.019096,0.023832
25.8324,-0.193085,0.474289,0.417156,-0.066017,0.997337,0.018905,0.024555
25.8427,-0.193253,0.474833,0.416009,-0.066243,0.997311,0.018633,0.025198
25.8525,-0.193412,0.475386,0.414754,-0.066446,0.997290,0.018261,0.025764
25.8626,-0.193585,0.475934,0.413511,-0.066615,0.997273,0.017917,0.026224
25.8727,-0.193763,0.476493,0.412170,-0.066788,0.997259,0.017491,0.026590
25.8826,-0.193974,0.477026,0.410808,-0.066940,0.997248,0.017077,0.026889
25.8926,-0.194207,0.477572,0.409410,-0.067105,0.997238,0.016654,0.027123
25.9026,-0.194481,0.478083,0.407985,-0.067301,0.997227,0.016226,0.027288
25.9126,-0.194775,0.478566,0.406527,-0.067533,0.997216,0.015780,0.027398
25.9226,-0.195099,0.479035,0.405026,-0.067731,0.997207,0.015313,0.027492
25.9325,-0.195475,0.479463,0.403549,-0.067984,0.997196,0.014869,0.027526
25.9426,-0.195900,0.479872,0.402094,-0.068265,0.997182,0.014508,0.027524
25.9526,-0.196364,0.480235,0.400611,-0.068574,0.997167,0.014101,0.027502
25.9629,-0.196859,0.480564,0.399162,-0.068923,0.997149,0.013715,0.027469
25.9725,-0.197402,0.480859,0.397743,-0.069304,0.997129,0.013365,0.027434
25.9826,-0.198002,0.481099,0.396368,-0.069777,0.997101,0.013083,0.027390
25.9924,-0.198671,0.481337,0.394974,-0.070301,0.997068,0.012808,0.027376
26.0029,-0.199395,0.481532,0.393649,-0.070876,0.997031,0.012644,0.027314
26.0124,-0.200162,0.481680,0.392319,-0.071510,0.996990,0.012438,0.027254
26.0223,-0.200996,0.481814,0.391039,-0.072206,0.996943,0.012321,0.027191
26.0325,-0.201913,0.481898,0.389733,-0.073010,0.996889,0.012138,0.027117
26.0425,-0.202879,0.481965,0.388431,-0.073844,0.996831,0.011975,0.027054
26.0526,-0.203901,0.481999,0.387130,-0.074762,0.996766,0.011800,0.026998
26.0627,-0.204967,0.482027,0.385800,-0.075723,0.996697,0.011575,0.026964
26.0726,-0.206111,0.482028,0.384493,-0.076794,0.996618,0.011379,0.026941
26.0825,-0.207334,0.482007,0.383143,-0.077931,0.996533,0.011119,0.026916
26.0927,-0.208642,0.481959,0.381763,-0.079157,0.996440,0.010844,0.026911
26.1026,-0.209989,0.481921,0.380367,-0.080442,0.996339,0.010559,0.026929
26.1124,-0.211440,0.481871,0.378983,-0.081802,0.996232,0.010309,0.026890
26.1226,-0.212929,0.481807,0.377590,-0.083231,0.996117,0.010041,0.026891
26.1324,-0.214494,0.481713,0.376202,-0.084723,0.995993,0.009788,0.026896
26.1426,-0.216070,0.481604,0.374866,-0.086249,0.995865,0.009569,0.026896
26.1527,-0.217672,0.481493,0.373594,-0.087786,0.995731,0.009432,0.026904
26.1628,-0.219298,0.481349,0.372377,-0.089365,0.995592,0.009339,0.026879
26.1724,-0.220986,0.481167,0.371241,-0.091011,0.995444,0.009330,0.026869
26.1826,-0.222686,0.480977,0.370182,-0.092655,0.995291,0.009411,0.026883
26.1926,-0.224464,0.480748,0.369137,-0.094399,0.995127,0.009486,0.026868
26.2026,-0.226261,0.480506,0.368180,-0.096156,0.994957,0.009661,0.026869
26.2125,-0.228085,0.480244,0.367258,-0.097936,0.994781,0.009849,0.026875
26.2224,-0.229926,0.479968,0.366303,-0.099725,0.994602,0.010004,0.026879
26.2325,-0.231762,0.479705,0.365415,-0.101521,0.994418,0.010224,0.026879
26.2426,-0.233567,0.479457,0.364499,-0.103282,0.994235,0.010395,0.026847
26.2524,-0.235293,0.479260,0.363593,-0.104954,0.994058,0.010542,0.026864
26.2629,-0.236973,0.479073,0.362644,-0.106583,0.993884,0.010603,0.026865
26.2726,-0.238583,0.478919,0.361678,-0.108152,0.993713,0.010632,0.026906
26.2831,-0.240180,0.478775,0.360680,-0.109668,0.993546,0.010615,0.026942
26.2928,-0.241715,0.478675,0.359631,-0.111146,0.993382,0.010524,0.026976
26.3029,-0.243220,0.478566,0.358592,-0.112584,0.993220,0.010431,0.027024
26.3127,-0.244713,0.478451,0.357538,-0.114016,0.993057,0.010302,0.027067
26.3226,-0.246178,0.478325,0.356549,-0.115411,0.992896,0.010229,0.027080
26.3324,-0.247624,0.478178,0.355539,-0.116766,0.992738,0.010144,0.027110
26.3426,-0.249039,0.478039,0.354559,-0.118133,0.992576,0.010095,0.027131
26.3526,-0.250421,0.477884,0.353609,-0.119442,0.992419,0.010086,0.027143
26.3627,-0.251778,0.477736,0.352686,-0.120713,0.992264,0.010138,0.027160
26.3729,-0.253119,0.477588,0.351789,-0.121958,0.992111,0.010204,0.027166
26.3827,-0.254462,0.477411,0.350836,-0.123248,0.991951,0.010233,0.027163
26.3925,-0.255800,0.477246,0.349914,-0.124502,0.991793,0.010313,0.027177
26.4029,-0.257138,0.477085,0.348971,-0.125733,0.991638,0.010345,0.027163
26.4125,-0.258495,0.476909,0.348030,-0.126997,0.991477,0.010388,0.027166
26.4227,-0.259832,0.476717,0.346997,-0.128249,0.991316,0.010307,0.027172
26.4327,-0.261192,0.476544,0.345935,-0.129531,0.991150,0.010233,0.027192
26.4431,-0.262539,0.476358,0.344839,-0.130790,0.990985,0.010111,0.027206
26.4524,-0.263858,0.476190,0.343642,-0.132013,0.990825,0.009844,0.027243
26.4625,-0.265156,0.476025,0.342387,-0.133212,0.990666,0.009526,0.027273
26.4727,-0.266385,0.475867,0.341099,-0.134362,0.990513,0.009156,0.027337
26.4825,-0.267570,0.475729,0.339734,-0.135439,0.990369,0.008698,0.027380
26.4925,-0.268682,0.475615,0.338334,-0.136499,0.990225,0.008234,0.027460
26.5026,-0.269730,0.475479,0.336886,-0.137472,0.990093,0.007663,0.027542
26.5127,-0.270709,0.475361,0.335447,-0.138387,0.989967,0.007114,0.027635
26.5232,-0.271618,0.475247,0.333950,-0.139250,0.989847,0.006478,0.027742
26.5324,-0.272450,0.475131,0.332509,-0.140025,0.989740,0.005875,0.027818
26.5428,-0.273207,0.475044,0.331063,-0.140712,0.989643,0.005262,0.027904
26.5525,-0.273882,0.474938,0.329587,-0.141370,0.989550,0.004583,0.027988
26.5625,-0.274491,0.474830,0.328145,-0.141958,0.989466,0.003900,0.028114
26.5727,-0.275027,0.474723,0.326698,-0.142461,0.989393,0.003198,0.028208
26.5826,-0.275490,0.474602,0.325229,-0.142942,0.989323,0.002444,0.028321
26.5924,-0.275874,0.474494,0.323786,-0.143320,0.989267,0.001710,0.028415
26.6030,-0.276185,0.474369,0.322340,-0.143646,0.989217,0.000949,0.028547
26.6125,-0.276439,0.474230,0.320935,-0.143928,0.989172,0.000186,0.028680
26.6226,-0.276650,0.474094,0.319563,-0.144179,0.989133,-0.000562,0.028774
26.6329,-0.276806,0.473970,0.318207,-0.144355,0.989104,-0.001296,0.028879
26.6426,-0.276911,0.473844,0.316843,-0.144491,0.989078,-0.002066,0.029016
26.6527,-0.276959,0.473715,0.315527,-0.144606,0.989056,-0.002850,0.029130
26.6631,-0.277007,0.473596,0.314236,-0.144689,0.989038,-0.003595,0.029243
26.6728,-0.277011,0.473478,0.312950,-0.144736,0.989025,-0.004387,0.029349
26.6827,-0.276984,0.473367,0.311649,-0.144774,0.989012,-0.005189,0.029491
26.6925,-0.276921,0.473288,0.310384,-0.144770,0.989004,-0.005979,0.029611
26.7024,-0.276889,0.473191,0.309113,-0.144785,0.988993,-0.006787,0.029733
26.7126,-0.276864,0.473111,0.307866,-0.144791,0.988983,-0.007568,0.029833
26.7227,-0.276801,0.473045,0.306679,-0.144776,0.988976,-0.008301,0.029971
26.7325,-0.276775,0.472983,0.305475,-0.144808,0.988961,-0.009063,0.030078
26.7426,-0.276750,0.472919,0.304335,-0.144803,0.988952,-0.009777,0.030181
26.7528,-0.276732,0.472867,0.303212,-0.144817,0.988939,-0.010476,0.030291
26.7630,-0.276712,0.472839,0.302161,-0.144813,0.988930,-0.011114,0.030380
26.7725,-0.276709,0.472806,0.301123,-0.144844,0.988915,-0.011734,0.030485
26.7825,-0.276705,0.472797,0.300162,-0.144866,0.988903,-0.012266,0.030559
26.7925,-0.276712,0.472773,0.299262,-0.144889,0.988892,-0.012744,0.030610
26.8027,-0.276705,0.472773,0.298420,-0.144895,0.988883,-0.013166,0.030688
26.8126,-0.276724,0.472779,0.297685,-0.144923,0.988874,-0.013460,0.030726
26.8226,-0.276732,0.472794,0.296989,-0.144923,0.988869,-0.013719,0.030779
26.8326,-0.276755,0.472817,0.296378,-0.144949,0.988862,-0.013876,0.030797
26.8427,-0.276777,0.472842,0.295857,-0.144956,0.988860,-0.013960,0.030805
26.8525,-0.276799,0.472856,0.295361,-0.144992,0.988853,-0.014024,0.030826
26.8628,-0.276829,0.472879,0.294965,-0.145002,0.988852,-0.014009,0.030811
