t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
34.1424,-2.008581,-1.454356,1.914649,-2.045678,-1.628202,2.856940,0.010069,-0.385108,-0.139583,0.175226,-0.026457,0.006527,0.6417,-4.3934,-2.7830,-0.0241,-0.2387,0.1719
34.1523,-2.008504,-1.458401,1.913335,-2.043902,-1.628494,2.857059,0.007453,-0.395377,-0.128702,0.180917,-0.031550,0.007481,0.6002,-4.0477,-2.5497,-0.0572,-0.2325,0.1613
34.1623,-2.008401,-1.462480,1.912046,-2.042086,-1.628887,2.857097,0.006851,-0.406273,-0.118669,0.180380,-0.036593,0.009025,0.5791,-3.7900,-2.3116,-0.0431,-0.2450,0.1875
34.1722,-2.008364,-1.466681,1.910960,-2.040241,-1.629294,2.857204,0.005957,-0.416481,-0.104344,0.186634,-0.046183,0.010176,0.5099,-3.5844,-2.4860,-0.0257,-0.2555,0.1831
34.1822,-2.008309,-1.470842,1.909986,-2.038383,-1.629824,2.857292,0.003091,-0.416257,-0.092421,0.187173,-0.054678,0.011394,0.5262,-3.5997,-2.4235,-0.0208,-0.2722,0.1709
34.1924,-2.008295,-1.474930,1.909150,-2.036440,-1.630458,2.857400,0.002152,-0.414494,-0.079581,0.191125,-0.063301,0.010285,0.4199,-3.2328,-2.4428,-0.0566,-0.2768,0.1970
34.2022,-2.008295,-1.478959,1.908403,-2.034560,-1.631136,2.857564,0.000775,-0.405248,-0.067147,0.186534,-0.071682,0.011659,0.4764,-3.3122,-2.3710,-0.0458,-0.3169,0.1807
34.2123,-2.008292,-1.482934,1.907835,-2.032714,-1.631958,2.857664,0.000609,-0.394525,-0.054491,0.182126,-0.084012,0.012337,0.4173,-3.3594,-2.5457,-0.0617,-0.2851,0.1811
34.2223,-2.008285,-1.486827,1.907347,-2.030905,-1.632926,2.857808,0.000374,-0.382694,-0.044018,0.175722,-0.098054,0.013928,0.3572,-3.5102,-2.4245,-0.0543,-0.2800,0.1920
34.2323,-2.008292,-1.490691,1.906978,-2.029163,-1.633975,2.857941,0.000289,-0.373290,-0.032488,0.174077,-0.113206,0.015509,0.3009,-3.2802,-2.3519,-0.0727,-0.3043,0.2016
34.2423,-2.008269,-1.494429,1.906679,-2.027420,-1.635250,2.858097,0.000038,-0.359536,-0.023091,0.171486,-0.125467,0.016559,0.2801,-3.0859,-2.2915,-0.0545,-0.3681,0.1955
34.2525,-2.008292,-1.498029,1.906518,-2.025743,-1.636643,2.858296,0.000000,-0.346659,-0.013637,0.167890,-0.150198,0.017920,0.1891,-2.7847,-2.1812,-0.0200,-0.3064,0.1903
34.2625,-2.008280,-1.501359,1.906481,-2.024114,-1.638229,2.858477,0.000000,-0.329725,-0.001077,0.163369,-0.163212,0.019455,0.0247,-2.5622,-1.6329,0.0215,-0.3626,0.2010
34.2724,-2.008276,-1.504534,1.906553,-2.022481,-1.640003,2.858670,-0.001104,-0.311517,0.015795,0.164627,-0.189963,0.021295,-0.0449,-2.5430,-1.2133,-0.0148,-0.3599,0.1800
34.2825,-2.008311,-1.507469,1.906789,-2.020871,-1.642009,2.858905,-0.000797,-0.295473,0.023360,0.158485,-0.204134,0.023077,-0.1028,-2.6294,-1.1872,-0.0153,-0.3837,0.1889
34.2925,-2.008315,-1.510258,1.907029,-2.019251,-1.644096,2.859157,-0.002513,-0.275292,0.031012,0.155341,-0.223438,0.024921,-0.1540,-2.8491,-1.2501,-0.0678,-0.3512,0.1963
34.3023,-2.008352,-1.512844,1.907399,-2.017776,-1.646380,2.859394,-0.003728,-0.256094,0.035453,0.150035,-0.234730,0.025380,-0.2199,-2.9121,-1.0699,-0.0644,-0.3548,0.1864
34.3122,-2.008379,-1.515343,1.907842,-2.016316,-1.648733,2.859685,-0.003047,-0.241396,0.042595,0.143756,-0.240407,0.026338,-0.2637,-2.8802,-1.0290,-0.0779,-0.3371,0.1783
34.3223,-2.008399,-1.517709,1.908255,-2.014937,-1.651182,2.859946,-0.003093,-0.229098,0.047948,0.136878,-0.250252,0.027358,-0.3059,-2.9165,-0.8528,-0.1007,-0.2946,0.1736
34.3323,-2.008435,-1.520038,1.908787,-2.013623,-1.653700,2.860198,-0.002788,-0.220664,0.060161,0.129900,-0.255072,0.027707,-0.3877,-2.6737,-0.8972,-0.0978,-0.3196,0.1795
34.3424,-2.008425,-1.522162,1.909450,-2.012365,-1.656274,2.860529,-0.002829,-0.207566,0.069986,0.123006,-0.249445,0.028457,-0.3250,-2.6874,-0.7797,-0.1015,-0.3421,0.1700
34.3524,-2.008456,-1.524213,1.910275,-2.011137,-1.658870,2.860778,-0.002924,-0.198572,0.081674,0.111573,-0.250325,0.028230,-0.4766,-2.7402,-0.8704,-0.0976,-0.2849,0.1747
34.3623,-2.008488,-1.526124,1.911143,-2.010078,-1.661344,2.861082,-0.002009,-0.189151,0.094802,0.101234,-0.247019,0.029827,-0.4571,-2.8840,-0.6818,-0.0866,-0.2891,0.1732
34.3724,-2.008519,-1.527991,1.912208,-2.009138,-1.663785,2.861379,-0.001649,-0.187143,0.117685,0.092044,-0.240655,0.029832,-0.4098,-3.0140,-0.5744,-0.0878,-0.3102,0.1782
34.3823,-2.008543,-1.529815,1.913506,-2.008267,-1.666217,2.861726,-0.002115,-0.185975,0.133541,0.080289,-0.233650,0.031352,-0.2847,-3.3822,-0.4470,-0.0994,-0.3151,0.1879
34.3924,-2.008528,-1.531689,1.914952,-2.007543,-1.668516,2.862015,-0.000518,-0.189679,0.151596,0.066484,-0.226235,0.032804,-0.3272,-3.2888,-0.4511,-0.1315,-0.2571,0.1615
34.4022,-2.008549,-1.533568,1.916597,-2.006948,-1.670695,2.862371,-0.000649,-0.195066,0.170618,0.055257,-0.213880,0.032840,-0.2974,-3.3294,-0.6503,-0.1181,-0.3101,0.1833
34.4124,-2.008559,-1.535522,1.918390,-2.006445,-1.672692,2.862699,-0.000452,-0.199677,0.187480,0.044874,-0.204401,0.035089,-0.2555,-3.4050,-0.6250,-0.1581,-0.2726,0.1654
34.4224,-2.008552,-1.537508,1.920384,-2.006068,-1.674613,2.863063,-0.000266,-0.208328,0.200912,0.033326,-0.190624,0.035154,-0.1789,-3.7319,-0.5179,-0.1517,-0.2627,0.1783
34.4323,-2.008559,-1.539666,1.922499,-2.005808,-1.676436,2.863423,0.000239,-0.223093,0.217285,0.021157,-0.175038,0.037359,-0.0895,-3.6157,-0.7092,-0.1310,-0.2908,0.1673
34.4425,-2.008555,-1.541944,1.924745,-2.005590,-1.678114,2.863784,0.000151,-0.230892,0.228888,0.014459,-0.166021,0.035735,-0.0129,-3.6992,-0.8341,-0.1516,-0.2581,0.1716
34.4523,-2.008559,-1.544357,1.927100,-2.005513,-1.679654,2.864113,0.000333,-0.242738,0.238898,0.004664,-0.151214,0.034808,0.1016,-3.6941,-0.9048,-0.2480,-0.2455,0.1616
34.4624,-2.008528,-1.546921,1.929536,-2.005533,-1.681096,2.864496,0.002835,-0.260492,0.246314,-0.007770,-0.138385,0.034291,0.1009,-3.6457,-0.9067,-0.3910,-0.2343,0.1696
34.4724,-2.008523,-1.549686,1.932012,-2.005703,-1.682391,2.864856,0.005161,-0.285041,0.258706,-0.020694,-0.125044,0.032665,0.3405,-3.7178,-0.8431,-0.4329,-0.2056,0.1804
34.4823,-2.008453,-1.552661,1.934649,-2.005884,-1.683528,2.865192,0.004529,-0.301270,0.266476,-0.022125,-0.109581,0.032339,0.7390,-4.3526,-0.7415,-0.4933,-0.2123,0.1868
34.4922,-2.008381,-1.555868,1.937391,-2.006139,-1.684603,2.865493,0.007074,-0.322824,0.275787,-0.030695,-0.098146,0.030812,0.6385,-4.2577,-0.6571,-0.4863,-0.2319,0.1842
34.5024,-2.008339,-1.559320,1.940147,-2.006486,-1.685459,2.865789,0.008866,-0.348575,0.283145,-0.038385,-0.084110,0.027093,0.7427,-4.1856,-0.7505,-0.5207,-0.2297,0.1950
34.5124,-2.008209,-1.562894,1.943003,-2.006880,-1.686236,2.866100,0.009985,-0.367415,0.284467,-0.044233,-0.072412,0.026919,0.7446,-4.0787,-0.8228,-0.5215,-0.2087,0.1708
34.5224,-2.008117,-1.566633,1.945855,-2.007345,-1.686919,2.866342,0.010557,-0.384963,0.288704,-0.049602,-0.063500,0.023418,0.7834,-4.4043,-0.9933,-0.5556,-0.1897,0.1608
34.5323,-2.008000,-1.570601,1.948705,-2.007891,-1.687467,2.866538,0.011963,-0.412133,0.289444,-0.053999,-0.051135,0.020873,0.7686,-3.8899,-0.9768,-0.5747,-0.1787,0.1667
34.5423,-2.007916,-1.574742,1.951612,-2.008387,-1.687879,2.866719,0.012229,-0.422422,0.286126,-0.056192,-0.039495,0.017673,0.9229,-3.9881,-0.9856,-0.6094,-0.1981,0.1596
34.5523,-2.007761,-1.579048,1.954511,-2.009025,-1.688251,2.866894,0.012904,-0.429787,0.282382,-0.063948,-0.030736,0.013545,0.8408,-3.9923,-1.2470,-0.5384,-0.1839,0.1883
34.5624,-2.007637,-1.583481,1.957219,-2.009683,-1.688491,2.866979,0.014002,-0.438351,0.273181,-0.061943,-0.021316,0.009515,0.7757,-3.7484,-1.1460,-0.5317,-0.2034,0.1493
34.5724,-2.007493,-1.587959,1.959894,-2.010276,-1.688639,2.867039,0.014221,-0.446794,0.264599,-0.054030,-0.015015,0.001738,0.7577,-3.6763,-1.1740,-0.5408,-0.1640,0.1398
34.5823,-2.007337,-1.592505,1.962499,-2.010787,-1.688743,2.867007,0.012589,-0.447492,0.252226,-0.046198,-0.007971,0.000583,0.6899,-3.5919,-0.9597,-0.5295,-0.1243,0.0704
34.5924,-2.007187,-1.597028,1.964948,-2.011238,-1.688772,2.866999,0.011971,-0.444692,0.239467,-0.040758,-0.001068,-0.002806,0.5471,-2.9557,-1.1497,-0.4981,-0.1026,0.0104
34.6023,-2.007101,-1.601344,1.967304,-2.011566,-1.688755,2.867003,0.010551,-0.433784,0.226459,-0.029915,0.000198,-0.005628,0.4540,-2.8392,-0.9579,-0.5062,-0.0124,-0.0569
34.6125,-2.007017,-1.605539,1.969519,-2.011778,-1.688751,2.866904,0.007227,-0.416059,0.214880,-0.020122,0.003407,-0.008387,0.4647,-2.6503,-1.0955,-0.5479,0.0264,-0.0535
34.6224,-2.006977,-1.609586,1.971596,-2.011922,-1.688703,2.866852,0.003129,-0.393062,0.199681,-0.013024,0.005970,-0.010896,0.4250,-2.6657,-1.1547,-0.4918,0.0254,-0.0849
34.6323,-2.006988,-1.613415,1.973502,-2.011962,-1.688628,2.866743,0.000667,-0.368755,0.187477,-0.000214,0.007172,-0.011190,0.3022,-2.5817,-1.1184,-0.3853,0.0515,-0.0931
34.6424,-2.006962,-1.617070,1.975266,-2.011886,-1.688598,2.866663,-0.000524,-0.344331,0.174307,0.010455,0.007615,-0.011211,0.1040,-2.2916,-0.9835,-0.2071,0.0443,-0.0895
34.6523,-2.007009,-1.620377,1.976981,-2.011696,-1.688528,2.866575,-0.002727,-0.316217,0.163989,0.017849,0.006508,-0.011340,-0.0899,-2.0673,-1.1176,-0.1991,0.0641,-0.0803
34.6626,-2.007025,-1.623417,1.978514,-2.011489,-1.688484,2.866467,-0.003695,-0.287157,0.155316,0.026744,0.005641,-0.012193,-0.3016,-1.9923,-0.8770,-0.1678,0.0690,-0.0891
34.6723,-2.007057,-1.626108,1.980032,-2.011165,-1.688455,2.866402,-0.006018,-0.259802,0.150128,0.039511,0.002310,-0.015017,-0.4686,-1.8473,-0.9010,-0.0978,0.0644,-0.1123
34.6823,-2.007140,-1.628489,1.981516,-2.010746,-1.688439,2.866319,-0.008905,-0.234311,0.149477,0.049688,0.001721,-0.018327,-0.5690,-1.7134,-0.8028,-0.0612,0.0251,-0.1287
34.6924,-2.007233,-1.630629,1.982973,-2.010163,-1.688415,2.866199,-0.009752,-0.208749,0.144135,0.063631,0.000579,-0.021462,-0.6111,-2.0195,-0.7676,-0.0826,0.0127,-0.1396
34.7023,-2.007372,-1.632523,1.984426,-2.009500,-1.688436,2.866014,-0.013175,-0.183814,0.144677,0.072018,0.000282,-0.024833,-0.5138,-2.0571,-0.8714,-0.0854,-0.0199,-0.1758
34.7124,-2.007516,-1.634132,1.985887,-2.008761,-1.688431,2.865683,-0.013046,-0.163129,0.142596,0.080189,-0.000096,-0.028664,-0.4634,-2.2425,-0.9568,-0.0696,-0.0798,-0.1720
34.7223,-2.007613,-1.635638,1.987332,-2.007815,-1.688436,2.865383,-0.012433,-0.145767,0.141298,0.088529,-0.002710,-0.032376,-0.5838,-2.4152,-0.9995,-0.0825,-0.1249,-0.1947
34.7323,-2.007764,-1.637037,1.988697,-2.006873,-1.688479,2.865055,-0.012185,-0.134886,0.140328,0.095302,-0.004413,-0.035265,-0.5172,-2.3507,-1.0443,-0.0772,-0.1595,-0.1937
34.7424,-2.007868,-1.638313,1.990074,-2.005903,-1.688551,2.864679,-0.011944,-0.123410,0.136803,0.099953,-0.006924,-0.038063,-0.6048,-2.3853,-1.0179,-0.0849,-0.1574,-0.1900
34.7525,-2.007979,-1.639489,1.991431,-2.004845,-1.688616,2.864318,-0.011437,-0.114284,0.134411,0.107100,-0.008728,-0.040773,-0.6269,-2.3776,-1.0933,-0.0983,-0.1665,-0.1828
34.7625,-2.008103,-1.640616,1.992768,-2.003728,-1.688688,2.863902,-0.011000,-0.109135,0.131455,0.108647,-0.007829,-0.043439,-0.6946,-2.6137,-1.1676,-0.0830,-0.1781,-0.1882
34.7724,-2.008156,-1.641731,1.994111,-2.002609,-1.688727,2.863462,-0.009540,-0.112740,0.129632,0.114115,-0.008945,-0.046352,-0.6599,-2.7293,-1.0342,-0.1103,-0.1939,-0.1816
34.7824,-2.008268,-1.642821,1.995385,-2.001443,-1.688846,2.863018,-0.010483,-0.118044,0.129391,0.117241,-0.010668,-0.044940,-0.5745,-3.1990,-1.2364,-0.1380,-0.2020,-0.2054
34.7924,-2.008391,-1.644063,1.996654,-2.000241,-1.688943,2.862542,-0.010838,-0.125162,0.124410,0.115782,-0.009412,-0.044180,-0.7741,-3.1761,-1.1446,-0.1193,-0.1997,-0.1845
34.8022,-2.008507,-1.645422,1.997884,-1.999086,-1.689054,2.862101,-0.012210,-0.137554,0.125872,0.114482,-0.009593,-0.041635,-0.5981,-3.3949,-1.3857,-0.1285,-0.2133,-0.2109
34.8123,-2.008612,-1.646932,1.999090,-1.997941,-1.689162,2.861688,-0.011802,-0.152077,0.122572,0.109740,-0.009747,-0.042354,-0.7028,-3.4052,-1.1738,-0.1472,-0.1897,-0.2124
34.8223,-2.008720,-1.648550,2.000299,-1.996905,-1.689227,2.861260,-0.010984,-0.168411,0.120067,0.105193,-0.007905,-0.042502,-0.5812,-3.3773,-1.0160,-0.1373,-0.2007,-0.2058
34.8325,-2.008819,-1.650389,2.001525,-1.995887,-1.689283,2.860860,-0.010155,-0.183115,0.123100,0.101577,-0.007343,-0.040831,-0.6992,-3.3522,-1.0328,-0.1471,-0.1841,-0.1882
34.8424,-2.008911,-1.652330,2.002758,-1.994913,-1.689359,2.860487,-0.009788,-0.196241,0.125214,0.093197,-0.006475,-0.038057,-0.6178,-3.3338,-1.0313,-0.1398,-0.2045,-0.1795
34.8525,-2.009007,-1.654356,2.004019,-1.994022,-1.689447,2.860103,-0.008902,-0.208691,0.127878,0.085679,-0.007127,-0.036120,-0.6755,-3.2868,-1.1286,-0.1431,-0.1916,-0.1689
34.8624,-2.009086,-1.656542,2.005324,-1.993226,-1.689522,2.859736,-0.008077,-0.221437,0.131065,0.077881,-0.005892,-0.034064,-0.6108,-3.2007,-1.0945,-0.1345,-0.2071,-0.1548
34.8722,-2.009127,-1.658813,2.006656,-1.992515,-1.689547,2.859431,-0.005556,-0.239945,0.133419,0.070236,-0.005813,-0.030874,-0.6888,-3.1916,-0.9813,-0.1494,-0.2036,-0.1719
34.8824,-2.009202,-1.661236,2.008044,-1.991849,-1.689611,2.859115,-0.005311,-0.253920,0.139380,0.061197,-0.006021,-0.028867,-0.6119,-3.4214,-1.0909,-0.1300,-0.2054,-0.1633
34.8923,-2.009235,-1.663826,2.009454,-1.991270,-1.689658,2.858811,-0.004514,-0.269225,0.141876,0.056982,-0.004454,-0.027393,-0.6259,-3.3772,-0.9915,-0.1638,-0.2006,-0.1823
34.9023,-2.009283,-1.666512,2.010871,-1.990770,-1.689691,2.858585,-0.004045,-0.278336,0.146003,0.047465,-0.003624,-0.025330,-0.6392,-3.3778,-1.1460,-0.1626,-0.2179,-0.1788
34.9124,-2.009315,-1.669393,2.012340,-1.990377,-1.689746,2.858321,-0.003773,-0.290642,0.147184,0.038453,-0.004621,-0.025459,-0.5894,-3.3768,-1.1600,-0.1342,-0.2084,-0.1699
34.9224,-2.009358,-1.672367,2.013800,-1.989994,-1.689786,2.858046,-0.003248,-0.300082,0.146554,0.032531,-0.003858,-0.023655,-0.5511,-3.4161,-1.0384,-0.1321,-0.2052,-0.1657
34.9323,-2.009348,-1.675530,2.015239,-1.989706,-1.689771,2.857803,-0.001491,-0.313412,0.147486,0.027632,-0.002354,-0.024770,-0.7695,-3.3398,-1.0747,-0.1513,-0.1974,-0.1662
34.9425,-2.009410,-1.678762,2.016735,-1.989467,-1.689806,2.857578,-0.002739,-0.318305,0.146018,0.022739,-0.001269,-0.024216,-0.6398,-3.2373,-1.2158,-0.1282,-0.1814,-0.1706
34.9524,-2.009418,-1.682069,2.018187,-1.989271,-1.689826,2.857326,-0.002725,-0.324901,0.143934,0.018115,-0.000727,-0.023232,-0.6047,-3.2238,-1.0324,-0.1358,-0.1877,-0.1988
34.9624,-2.009446,-1.685408,2.019632,-1.989116,-1.689811,2.857061,-0.001233,-0.333889,0.142046,0.014049,-0.000436,-0.025780,-0.6545,-3.2013,-1.1910,-0.1274,-0.1697,-0.1788
34.9724,-2.009411,-1.688828,2.021048,-1.989015,-1.689833,2.856789,-0.000808,-0.357199,0.142459,0.009541,-0.000311,-0.028207,-0.6962,-3.2333,-1.1077,-0.1091,-0.1255,-0.1819
34.9823,-2.009435,-1.692381,2.022517,-1.988900,-1.689811,2.856496,-0.003356,-0.368641,0.144957,0.005901,-0.000201,-0.032504,-0.4427,-3.6461,-1.3106,-0.1535,-0.0802,-0.1761
34.9922,-2.009447,-1.696108,2.023990,-1.988895,-1.689826,2.856137,-0.001366,-0.383824,0.144161,0.001470,0.000075,-0.036659,-0.6079,-3.6247,-1.1323,-0.1746,-0.0320,-0.1896
35.0023,-2.009521,-1.699986,2.025434,-1.988907,-1.689802,2.855700,-0.002295,-0.399926,0.144667,0.000431,0.002039,-0.042487,-0.6011,-3.5526,-1.1063,-0.2251,-0.0002,-0.2068
35.0122,-2.009535,-1.704058,2.026895,-1.988923,-1.689779,2.855225,-0.003714,-0.411174,0.145507,0.000194,0.003864,-0.047518,-0.5871,-3.3519,-1.0396,-0.2587,0.0353,-0.2226
35.0224,-2.009559,-1.708281,2.028328,-1.988907,-1.689742,2.854668,-0.003471,-0.420462,0.143935,-0.000268,0.005449,-0.059278,-0.6306,-3.7321,-1.0495,-0.3398,0.0293,-0.2582
35.0323,-2.009568,-1.712732,2.029805,-1.988938,-1.689679,2.853941,-0.003336,-0.436305,0.147223,-0.002417,0.006252,-0.079676,-0.6779,-3.5908,-1.1524,-0.3474,0.0487,-0.2443
35.0424,-2.009607,-1.717196,2.031277,-1.988998,-1.689604,2.853029,-0.005312,-0.448497,0.146596,-0.004521,0.006324,-0.095252,-0.6137,-3.6894,-1.2012,-0.3776,0.0573,-0.2753
35.0525,-2.009659,-1.721826,2.032707,-1.989046,-1.689603,2.851972,-0.006483,-0.471011,0.146350,-0.005012,0.006212,-0.115274,-0.6427,-3.2488,-1.1575,-0.3709,0.0756,-0.2552
35.0623,-2.009715,-1.726495,2.034207,-1.989066,-1.689546,2.850677,-0.007730,-0.479657,0.148399,-0.005232,0.007104,-0.136730,-0.6432,-3.1396,-1.1168,-0.4004,0.0649,-0.2676
35.0723,-2.009834,-1.731307,2.035704,-1.989068,-1.689439,2.849149,-0.008258,-0.487704,0.151410,-0.002983,0.006361,-0.160210,-0.7459,-3.1465,-1.0730,-0.4275,0.0884,-0.2829
35.0826,-2.009902,-1.736208,2.037225,-1.989134,-1.689423,2.847481,-0.008471,-0.491319,0.153467,-0.003657,0.006641,-0.177075,-0.5738,-3.2633,-1.0622,-0.4060,0.0976,-0.3106
35.0922,-2.009954,-1.741211,2.038781,-1.989150,-1.689355,2.845631,-0.008127,-0.486138,0.154569,-0.001998,0.006537,-0.196421,-0.7342,-2.9050,-1.0148,-0.3826,0.1008,-0.2807
35.1022,-2.009991,-1.746129,2.040267,-1.989171,-1.689296,2.843630,-0.002927,-0.476544,0.152641,-0.000691,0.005803,-0.208020,-0.6148,-2.5495,-0.8737,-0.3501,0.1023,-0.2955
35.1124,-2.010011,-1.750851,2.041773,-1.989167,-1.689251,2.841517,-0.002873,-0.460346,0.152578,-0.000242,0.006221,-0.216100,-0.5968,-2.2728,-0.8463,-0.2385,0.1156,-0.2808
35.1223,-2.010014,-1.755306,2.043290,-1.989151,-1.689203,2.839317,-0.001497,-0.444515,0.153097,0.004053,0.005687,-0.222329,-0.6283,-2.1048,-1.0054,-0.1193,0.1186,-0.2554
35.1323,-2.009999,-1.759631,2.044846,-1.989036,-1.689147,2.837089,-0.000247,-0.427708,0.151960,0.013601,0.005362,-0.216443,-0.6869,-1.8635,-0.9165,-0.1048,0.1132,-0.2591
35.1423,-2.010042,-1.763708,2.046303,-1.988864,-1.689092,2.834898,-0.000961,-0.402243,0.146198,0.020029,0.004930,-0.212591,-0.6355,-1.9270,-0.9112,-0.0576,0.1060,-0.2228
35.1524,-2.010038,-1.767561,2.047741,-1.988601,-1.689059,2.832842,-0.000722,-0.377135,0.142492,0.031427,0.003849,-0.203287,-0.6735,-2.0404,-0.9664,-0.0761,0.1086,-0.2279
35.1624,-2.010038,-1.771287,2.049182,-1.988210,-1.688992,2.830841,-0.000401,-0.355862,0.138210,0.043314,0.004548,-0.190252,-0.4766,-2.0866,-1.1385,-0.0397,0.1017,-0.2137
35.1723,-2.010038,-1.774766,2.050567,-1.987609,-1.688975,2.828979,0.000123,-0.339254,0.133839,0.065409,0.004178,-0.178561,-0.3932,-2.2538,-1.1086,-0.0290,0.1115,-0.2052
35.1824,-2.010031,-1.778137,2.051841,-1.986897,-1.688923,2.827313,0.000166,-0.326717,0.125496,0.085970,0.003944,-0.162567,-0.2678,-2.2482,-1.1882,0.0231,0.1055,-0.2097
35.1926,-2.010026,-1.781335,2.053074,-1.985872,-1.688923,2.825724,0.001404,-0.313962,0.120311,0.115593,0.003754,-0.151668,-0.2884,-2.1122,-1.1823,-0.0127,0.1100,-0.1772
35.2028,-2.010018,-1.784397,2.054236,-1.984563,-1.688860,2.824299,0.000827,-0.305368,0.111278,0.143446,0.004281,-0.130962,-0.0507,-2.1602,-1.2548,-0.0038,0.0823,-0.1892
35.2123,-2.009987,-1.787291,2.055349,-1.982983,-1.688839,2.823129,0.001434,-0.293744,0.102940,0.171890,0.002932,-0.116495,-0.0244,-2.2197,-1.2741,-0.0195,0.1079,-0.1798
35.2223,-2.009966,-1.790122,2.056316,-1.981101,-1.688804,2.822040,0.003122,-0.285698,0.095278,0.200137,0.003909,-0.103489,0.0622,-2.5844,-1.4241,-0.0047,0.0923,-0.1379
35.2325,-2.009954,-1.792942,2.057195,-1.978850,-1.688783,2.821067,0.003742,-0.286522,0.084525,0.231957,0.002365,-0.088825,0.1761,-2.7193,-1.6441,-0.0270,0.0940,-0.1226
35.2424,-2.009927,-1.795779,2.057966,-1.976329,-1.688755,2.820338,0.002970,-0.283033,0.074987,0.256231,0.002410,-0.068729,0.2962,-2.8451,-1.5208,-0.0331,0.1178,-0.1611
35.2523,-2.009895,-1.798660,2.058637,-1.973613,-1.688747,2.819730,0.003000,-0.287328,0.063391,0.281198,0.001505,-0.060351,0.4703,-2.6489,-1.5016,-0.0141,0.0939,-0.1724
35.2622,-2.009858,-1.801598,2.059236,-1.970689,-1.688720,2.819225,0.005188,-0.294010,0.051939,0.302618,0.002394,-0.049998,0.4264,-2.5894,-1.5275,-0.0014,0.0952,-0.1638
35.2722,-2.009811,-1.804644,2.059664,-1.967463,-1.688742,2.818784,0.006831,-0.308819,0.039254,0.330021,0.001566,-0.038726,0.4429,-2.9069,-1.4441,0.0142,0.1155,-0.1579
35.2824,-2.009739,-1.807812,2.060031,-1.964014,-1.688700,2.818357,0.005661,-0.311619,0.032654,0.348978,0.001854,-0.032269,0.4640,-2.8816,-1.7081,-0.0056,0.1155,-0.1110
35.2957,-2.009686,-1.810997,2.060276,-1.960464,-1.688671,2.818175,0.006845,-0.315486,0.022852,0.359764,0.002326,-0.019699,0.4567,-2.6254,-1.5448,-0.0304,0.1028,-0.1472
35.3104,-2.009603,-1.814113,2.060487,-1.956889,-1.688667,2.818064,0.006268,-0.312198,0.015107,0.363872,0.001288,-0.013690,0.4623,-2.3481,-1.5330,-0.0256,0.1014,-0.1582
35.3197,-2.009574,-1.817172,2.060587,-1.953307,-1.688663,2.817891,0.006295,-0.303372,0.007508,0.360449,0.000716,-0.008098,0.4503,-2.0898,-1.6388,-0.0522,0.1037,-0.0712
35.3254,-2.009475,-1.820170,2.060580,-1.949752,-1.688659,2.817899,0.006842,-0.295881,-0.001059,0.353276,0.000602,-0.001245,0.4808,-2.3859,-1.9660,-0.0900,0.1123,-0.0646
35.3380,-2.009430,-1.823097,2.060540,-1.946278,-1.688670,2.817895,0.008380,-0.296824,-0.008570,0.341305,0.001171,-0.000000,0.5575,-2.5487,-2.3112,-0.0538,0.1059,0.0190
35.3495,-2.009334,-1.826050,2.060424,-1.942895,-1.688605,2.817927,0.008744,-0.297650,-0.013743,0.335858,0.000688,0.003180,0.4898,-2.3240,-2.5676,-0.0557,0.1119,0.0607
35.3589,-2.009259,-1.828989,2.060284,-1.939540,-1.688631,2.817976,0.008677,-0.294085,-0.017259,0.330448,0.001097,0.006965,0.6112,-2.4984,-2.6676,-0.0689,0.0981,0.0639
35.3655,-2.009156,-1.831985,2.060067,-1.936272,-1.688643,2.818039,0.010002,-0.300514,-0.019369,0.330829,0.000604,0.007579,0.5709,-2.5592,-2.6166,-0.0830,0.1102,0.0993
35.3758,-2.009076,-1.835118,2.059918,-1.932918,-1.688628,2.818166,0.013732,-0.325646,-0.020757,0.336490,0.000983,0.010356,0.7369,-3.1609,-2.9029,-0.0073,0.0970,0.0808
35.3889,-2.008928,-1.838493,2.059675,-1.929443,-1.688655,2.818211,0.011512,-0.343634,-0.019435,0.351383,0.000913,0.009088,0.7986,-3.0890,-2.8993,-0.0221,0.0989,0.0922
35.3966,-2.008824,-1.842035,2.059479,-1.925903,-1.688635,2.818286,0.012281,-0.366793,-0.021660,0.362002,0.000694,0.011142,0.7382,-3.5400,-2.9098,-0.0077,0.1058,0.1038
35.4090,-2.008704,-1.845868,2.059287,-1.922255,-1.688600,2.818362,0.012459,-0.388904,-0.022527,0.377372,0.000613,0.010001,0.6672,-3.0682,-2.8560,0.0221,0.1042,0.1078
35.4186,-2.008584,-1.849777,2.059040,-1.918460,-1.688623,2.818435,0.011692,-0.403518,-0.022381,0.386677,0.000583,0.010142,0.7008,-2.9443,-2.7240,-0.0474,0.0905,0.1058
35.4248,-2.008461,-1.853819,2.058800,-1.914580,-1.688591,2.818500,0.011983,-0.413316,-0.022295,0.386249,0.000658,0.009422,0.8384,-3.2097,-2.8204,0.0028,0.0991,0.1138
35.4397,-2.008360,-1.858068,2.058624,-1.910625,-1.688564,2.818572,0.010920,-0.430666,-0.020903,0.392971,0.002361,0.009296,0.6303,-2.8363,-2.8965,-0.0560,0.0960,0.0990
