t_rel_s,t_wall,gello_q1,gello_q2,gello_q3,gello_q4,gello_q5,gello_q6,gello_qd1,gello_qd2,gello_qd3,gello_qd4,gello_qd5,gello_qd6,gello_grip,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,ur_q1,ur_q2,ur_q3,ur_q4,ur_q5,ur_q6,ur_qd1,ur_qd2,ur_qd3,ur_qd4,ur_qd5,ur_qd6,ur_eff1,ur_eff2,ur_eff3,ur_eff4,ur_eff5,ur_eff6,grip_cmd,grip_pos,fx,fy,fz,tx,ty,tz,tcp_x,tcp_y,tcp_z,tcp_qx,tcp_qy,tcp_qz,tcp_qw
10.1857,1783065341.2880,-2.309048,-1.613951,2.096578,-2.068951,-1.605689,2.610428,0.00000,0.00000,-0.04606,0.00000,-0.00046,0.00092,1.0000,-2.309330,-1.614661,2.099070,-2.069869,-1.604261,2.607390,-2.309585,-1.616218,2.098846,-2.073909,-1.603763,2.605196,0.000730,0.023730,0.021390,0.074320,0.001391,0.006021,0.5037,-1.2412,-1.1840,-0.1367,0.0731,0.1592,0.9997,0.4784,-0.83947,3.67144,-0.06335,0.15174,0.07068,-0.09151,0.193307,0.405562,0.307810,0.100241,0.994765,-0.001630,0.019805
10.1957,1783065341.2979,-2.309048,-1.613951,2.096578,-2.068951,-1.605689,2.610428,0.00000,0.00000,-0.04606,0.00000,-0.00046,0.00092,1.0000,-2.309307,-1.614575,2.098812,-2.069709,-1.604389,2.607765,-2.309592,-1.615976,2.099062,-2.073217,-1.603759,2.605272,0.001154,0.022416,0.018307,0.069250,0.000631,0.013142,0.4938,-1.2048,-1.3105,-0.1525,0.0434,0.1664,0.9997,0.5020,-0.72348,3.70707,0.05182,0.14924,0.06641,-0.11036,0.193247,0.405492,0.307538,0.100274,0.994767,-0.002090,0.019461
10.2057,1783065341.3079,-2.309048,-1.613951,2.096563,-2.071988,-1.604170,2.608909,0.00000,0.00000,-0.00046,-0.09063,0.04531,-0.04530,1.0000,-2.309293,-1.614525,2.098650,-2.069970,-1.604376,2.607861,-2.309561,-1.615768,2.099211,-2.072547,-1.603751,2.605416,0.001520,0.021473,0.015150,0.061721,0.000332,0.014470,0.4868,-1.2517,-1.3908,-0.1443,0.0147,0.1777,0.9997,0.5020,-0.62944,3.74251,0.11392,0.15434,0.08639,-0.10764,0.193182,0.405442,0.307314,0.100322,0.994768,-0.002498,0.019152
10.2158,1783065341.3180,-2.309048,-1.613951,2.096563,-2.071988,-1.604170,2.608909,0.00000,0.00000,-0.00046,-0.09063,0.04531,-0.04530,1.0000,-2.309274,-1.614457,2.098425,-2.070288,-1.604358,2.607990,-2.309537,-1.615560,2.099366,-2.071963,-1.603717,2.605565,0.001870,0.019859,0.010984,0.055384,0.000147,0.016676,0.4743,-1.2495,-1.4073,-0.1520,-0.0388,0.1830,0.9997,0.5020,-0.68448,3.79465,0.04605,0.16018,0.08131,-0.11208,0.193122,0.405396,0.307096,0.100376,0.994767,-0.002866,0.018856
10.2257,1783065341.3279,-2.309048,-1.613951,2.096563,-2.071988,-1.604170,2.608909,0.00000,0.00000,-0.00046,-0.09063,0.04531,-0.04530,1.0000,-2.309261,-1.614417,2.098286,-2.070462,-1.604347,2.608066,-2.309529,-1.615369,2.099418,-2.071448,-1.603756,2.605720,0.002014,0.017851,0.004245,0.050111,-0.002154,0.019882,0.5297,-1.1892,-1.4769,-0.1285,-0.0660,0.1653,0.9997,0.5020,-0.67674,3.58376,0.05242,0.15344,0.08143,-0.11223,0.193096,0.405368,0.306938,0.100443,0.994763,-0.003181,0.018646
10.2357,1783065341.3380,-2.309048,-1.613951,2.096563,-2.072019,-1.604155,2.605857,0.00000,0.00000,-0.00000,-0.00091,0.00046,-0.09194,1.0000,-2.309244,-1.614364,2.098095,-2.070681,-1.604331,2.608042,-2.309501,-1.615205,2.099427,-2.070997,-1.603737,2.605928,0.002289,0.016662,0.000004,0.042321,-0.003104,0.021886,0.6027,-1.2565,-1.6968,-0.1483,-0.1107,0.1731,0.9997,0.5020,-0.67500,3.83170,0.09140,0.15437,0.06967,-0.11183,0.193068,0.405357,0.306818,0.100528,0.994757,-0.003423,0.018453
10.2458,1783065341.3480,-2.309048,-1.613951,2.096563,-2.072019,-1.604155,2.605857,0.00000,0.00000,-0.00000,-0.00091,0.00046,-0.09194,1.0000,-2.309234,-1.614332,2.097979,-2.070805,-1.604321,2.607874,-2.309496,-1.615050,2.099390,-2.070625,-1.603835,2.606156,0.002212,0.015174,-0.003942,0.034022,-0.004525,0.022597,0.5199,-1.2319,-2.0155,-0.1354,-0.1337,0.1533,0.9997,0.5020,-0.64602,4.00848,-0.36569,0.14422,0.06387,-0.11107,0.193070,0.405349,0.306730,0.100636,0.994747,-0.003647,0.018347
10.2557,1783065341.3579,-2.309048,-1.613951,2.096563,-2.072019,-1.604155,2.605857,0.00000,0.00000,-0.00000,-0.00091,0.00046,-0.09194,1.0000,-2.309219,-1.614290,2.097821,-2.070963,-1.604307,2.607659,-2.309481,-1.614899,2.099335,-2.070302,-1.603864,2.606365,0.002435,0.013409,-0.007080,0.027550,-0.006489,0.023332,0.5757,-1.1739,-2.1849,-0.1483,-0.1189,0.1864,0.9997,0.5020,-0.53873,3.76036,-0.27703,0.15276,0.08452,-0.11643,0.193070,0.405354,0.306658,0.100729,0.994739,-0.003822,0.018235
10.2656,1783065341.3679,-2.310567,-1.613951,2.095044,-2.072019,-1.604155,2.605826,-0.04552,0.00000,-0.04552,-0.00001,0.00000,-0.00091,1.0000,-2.309210,-1.614265,2.097725,-2.071053,-1.604299,2.607535,-2.309441,-1.614790,2.099271,-2.070097,-1.603915,2.606581,0.002479,0.012179,-0.010238,0.020422,-0.005090,0.021879,0.5343,-1.2729,-2.4093,-0.1503,-0.1311,0.1823,0.9997,0.5020,-0.82452,3.83225,-0.31383,0.14860,0.07075,-0.11051,0.193067,0.405368,0.306619,0.100814,0.994731,-0.003935,0.018181
10.2757,1783065341.3779,-2.310567,-1.613951,2.095044,-2.072019,-1.604155,2.605826,-0.04552,0.00000,-0.04552,-0.00001,0.00000,-0.00091,1.0000,-2.309315,-1.614231,2.097419,-2.071169,-1.604287,2.607370,-2.309401,-1.614639,2.099088,-2.069941,-1.603959,2.606816,0.002163,0.010658,-0.012518,0.013537,-0.004658,0.020324,0.5126,-1.2112,-2.4260,-0.1488,-0.1398,0.1614,0.9997,0.5020,-0.98532,4.22735,-0.47721,0.13419,0.07001,-0.11096,0.193093,0.405416,0.306621,0.100911,0.994722,-0.003995,0.018163
10.2857,1783065341.3879,-2.310567,-1.613951,2.095044,-2.072019,-1.604155,2.605826,-0.04552,0.00000,-0.04552,-0.00001,0.00000,-0.00091,1.0000,-2.309377,-1.614211,2.097231,-2.071235,-1.604280,2.607275,-2.309408,-1.614566,2.098988,-2.069830,-1.603971,2.606977,0.001994,0.009662,-0.014098,0.007597,-0.004772,0.018492,0.5723,-1.2546,-2.3924,-0.1729,-0.1653,0.1825,0.9997,0.5020,-0.80407,4.05859,-0.41863,0.12909,0.06968,-0.11014,0.193115,0.405434,0.306623,0.100994,0.994713,-0.004031,0.018143
10.2956,1783065341.3979,-2.310567,-1.613951,2.095044,-2.072019,-1.604155,2.605826,-0.04552,0.00000,-0.04552,-0.00001,0.00000,-0.00091,1.0000,-2.309464,-1.614184,2.096974,-2.071322,-1.604270,2.607148,-2.309385,-1.614467,2.098847,-2.069821,-1.604019,2.607176,0.001849,0.007752,-0.015111,0.001369,-0.004954,0.014388,0.4863,-1.3152,-2.4237,-0.2350,-0.1572,0.1767,0.9997,0.5020,-0.70989,4.30827,-0.33432,0.13211,0.08014,-0.11154,0.193144,0.405475,0.306643,0.101081,0.994704,-0.004030,0.018173
10.3057,1783065341.4080,-2.310582,-1.612433,2.095029,-2.072019,-1.604155,2.605826,-0.00046,0.04556,-0.00046,-0.00000,0.00000,-0.00001,1.0000,-2.309520,-1.614059,2.096816,-2.071373,-1.604264,2.607073,-2.309388,-1.614391,2.098719,-2.069833,-1.604090,2.607297,0.001231,0.005906,-0.015629,0.000016,-0.004581,0.011520,0.5208,-1.3161,-2.5122,-0.3144,-0.1714,0.1702,0.9997,0.5020,-0.79242,4.39141,-0.45659,0.12952,0.08667,-0.10825,0.193183,0.405505,0.306669,0.101143,0.994697,-0.004024,0.018220
10.3156,1783065341.4179,-2.310582,-1.612433,2.095029,-2.072019,-1.604155,2.605826,-0.00046,0.04556,-0.00046,-0.00000,0.00000,-0.00001,1.0000,-2.309600,-1.613887,2.096602,-2.071441,-1.604255,2.606972,-2.309372,-1.614356,2.098532,-2.069873,-1.604079,2.607401,0.000673,0.004108,-0.016799,-0.003825,-0.003924,0.008814,0.3907,-1.3119,-2.4479,-0.4011,-0.1606,0.1513,0.9997,0.5020,-0.57108,4.21885,-0.30503,0.13205,0.08198,-0.10489,0.193218,0.405555,0.306742,0.101189,0.994692,-0.003943,0.018273
10.3256,1783065341.4278,-2.310582,-1.612433,2.095029,-2.072019,-1.604155,2.605826,-0.00046,0.04556,-0.00046,-0.00000,0.00000,-0.00001,1.0000,-2.309652,-1.613781,2.096474,-2.071480,-1.604250,2.606912,-2.309388,-1.614305,2.098388,-2.069933,-1.604130,2.607433,0.000159,0.002975,-0.017596,-0.008249,-0.003788,0.004435,0.4654,-1.2779,-2.4857,-0.4305,-0.1668,0.1589,0.9997,0.5020,-0.85771,4.14337,-0.53081,0.14204,0.08482,-0.11275,0.193264,0.405588,0.306791,0.101214,0.994688,-0.003897,0.018339
10.3356,1783065341.4379,-2.310582,-1.612418,2.096547,-2.073538,-1.604155,2.605826,-0.00000,0.00045,0.04542,-0.04543,0.00000,-0.00000,1.0000,-2.309726,-1.613636,2.096364,-2.071583,-1.604243,2.606830,-2.309372,-1.614299,2.098224,-2.070001,-1.604139,2.607445,0.000001,0.002887,-0.018457,-0.011620,-0.003109,0.001303,0.2467,-1.2215,-2.4583,-0.4424,-0.1597,0.1362,0.9997,0.5020,-0.58896,3.88362,-0.53430,0.15279,0.07818,-0.10254,0.193294,0.405630,0.306869,0.101214,0.994687,-0.003807,0.018410
10.3458,1783065341.4480,-2.310582,-1.612418,2.096547,-2.073538,-1.604155,2.605826,-0.00000,0.00045,0.04542,-0.04543,0.00000,-0.00000,1.0000,-2.309772,-1.613546,2.096379,-2.071706,-1.604238,2.606781,-2.309385,-1.614283,2.098013,-2.070160,-1.604156,2.607454,0.000000,0.003375,-0.018657,-0.011635,-0.002760,0.000683,0.1822,-1.2387,-2.5214,-0.4381,-0.1660,0.1130,0.9997,0.5020,-0.79723,3.94546,-0.71043,0.15487,0.07758,-0.10896,0.193352,0.405684,0.306973,0.101227,0.994684,-0.003671,0.018522
10.3557,1783065341.4579,-2.310582,-1.612418,2.096547,-2.073538,-1.604155,2.605826,-0.00000,0.00045,0.04542,-0.04543,0.00000,-0.00000,1.0000,-2.309839,-1.613425,2.096398,-2.071867,-1.604232,2.606711,-2.309369,-1.614221,2.097856,-2.070236,-1.604183,2.607454,-0.000818,0.004905,-0.018574,-0.011641,-0.002210,0.000463,0.1611,-1.1823,-2.4875,-0.4573,-0.1753,0.0833,0.9997,0.5020,-0.51911,3.77009,-0.68227,0.15156,0.06894,-0.10491,0.193388,0.405730,0.307024,0.101220,0.994684,-0.003610,0.018584
10.3658,1783065341.4680,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607345,-0.00000,0.00000,0.00046,-0.00046,0.00000,0.04563,1.0000,-2.309880,-1.613351,2.096409,-2.071962,-1.604228,2.606667,-2.309408,-1.614176,2.097660,-2.070364,-1.604223,2.607445,-0.001710,0.004606,-0.017701,-0.013355,-0.002136,0.000024,0.1112,-1.1575,-2.5673,-0.4591,-0.1773,0.0246,0.9997,0.5020,-0.76776,3.98201,-0.95166,0.16008,0.07765,-0.10849,0.193457,0.405774,0.307106,0.101238,0.994681,-0.003510,0.018682
10.3756,1783065341.4779,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607345,-0.00000,0.00000,0.00046,-0.00046,0.00000,0.04563,1.0000,-2.309939,-1.613251,2.096426,-2.072089,-1.604222,2.606717,-2.309374,-1.614125,2.097508,-2.070488,-1.604219,2.607457,-0.001197,0.005566,-0.017179,-0.013975,-0.001579,-0.003478,-0.0356,-1.1631,-2.5316,-0.4589,-0.1543,-0.0014,0.9997,0.5020,-0.53326,3.82106,-0.84871,0.16107,0.08569,-0.10335,0.193485,0.405827,0.307165,0.101229,0.994681,-0.003418,0.018748
10.3858,1783065341.4880,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607345,-0.00000,0.00000,0.00046,-0.00046,0.00000,0.04563,1.0000,-2.309975,-1.613190,2.096436,-2.072164,-1.604219,2.606747,-2.309451,-1.614077,2.097321,-2.070647,-1.604273,2.607424,-0.002542,0.006771,-0.015769,-0.015992,-0.001220,-0.003794,-0.1048,-1.2028,-2.5260,-0.4518,-0.1588,-0.0480,0.9997,0.5020,-1.05653,3.68280,-0.87061,0.16368,0.10489,-0.10165,0.193570,0.405864,0.307245,0.101253,0.994676,-0.003315,0.018858
10.3956,1783065341.4978,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607345,-0.00000,0.00000,0.00046,-0.00046,0.00000,0.04563,1.0000,-2.310027,-1.613108,2.096449,-2.072266,-1.604214,2.606791,-2.309437,-1.614009,2.097169,-2.070787,-1.604243,2.607357,-0.002689,0.008436,-0.014958,-0.016686,-0.000961,-0.005568,-0.1828,-1.1683,-2.4799,-0.4617,-0.1736,-0.0482,0.9997,0.5020,-0.60347,3.85490,-0.80815,0.18422,0.10092,-0.09110,0.193607,0.405918,0.307298,0.101214,0.994680,-0.003217,0.018912
10.4057,1783065341.5079,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607360,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00045,1.0000,-2.310058,-1.613058,2.096457,-2.072329,-1.604211,2.606819,-2.309493,-1.613925,2.096998,-2.070947,-1.604262,2.607341,-0.003370,0.008179,-0.015343,-0.016816,-0.000810,-0.005900,-0.1421,-1.1048,-2.5249,-0.4488,-0.1655,-0.0382,0.9997,0.5020,-0.74489,3.67333,-0.97296,0.17580,0.08123,-0.07837,0.193682,0.405962,0.307355,0.101236,0.994676,-0.003124,0.018993
10.4157,1783065341.5179,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607360,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00045,1.0000,-2.310103,-1.612991,2.096467,-2.072422,-1.604207,2.606859,-2.309524,-1.613845,2.096893,-2.071107,-1.604263,2.607258,-0.003372,0.009153,-0.013318,-0.016276,-0.000786,-0.005980,-0.2807,-1.1675,-2.5217,-0.4598,-0.1514,-0.0575,0.9997,0.5020,-0.79341,3.70411,-0.77654,0.17894,0.07681,-0.06615,0.193733,0.405998,0.307384,0.101211,0.994678,-0.003051,0.019048
10.4258,1783065341.5280,-2.310582,-1.612417,2.096563,-2.073553,-1.604155,2.607360,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00045,1.0000,-2.310131,-1.612950,2.096474,-2.072481,-1.604204,2.606885,-2.309565,-1.613753,2.096776,-2.071291,-1.604283,2.607248,-0.004273,0.009751,-0.011894,-0.015943,-0.000589,-0.005376,-0.3229,-1.1238,-2.4400,-0.4596,-0.1364,-0.0595,0.9997,0.5020,-0.97562,3.58147,-0.78598,0.17833,0.06603,-0.04981,0.193794,0.406036,0.307415,0.101229,0.994675,-0.002973,0.019118
10.4357,1783065341.5379,-2.310582,-1.612417,2.095044,-2.072034,-1.604155,2.607360,-0.00000,0.00000,-0.04556,0.04556,0.00000,0.00000,1.0000,-2.310169,-1.612895,2.096432,-2.072525,-1.604201,2.606921,-2.309601,-1.613650,2.096653,-2.071449,-1.604297,2.607157,-0.004342,0.009803,-0.010282,-0.015185,-0.000403,-0.004961,-0.2316,-1.1881,-2.4704,-0.4636,-0.1302,-0.0702,0.9997,0.5020,-1.10027,3.65600,-0.62930,0.18198,0.05971,-0.03557,0.193853,0.406076,0.307442,0.101202,0.994677,-0.002907,0.019177
10.4457,1783065341.5479,-2.310582,-1.612417,2.095044,-2.072034,-1.604155,2.607360,-0.00000,0.00000,-0.04556,0.04556,0.00000,0.00000,1.0000,-2.310193,-1.612862,2.096340,-2.072499,-1.604198,2.606944,-2.309636,-1.613539,2.096554,-2.071598,-1.604294,2.607140,-0.004730,0.009018,-0.006867,-0.014851,-0.000305,-0.004705,-0.3220,-1.1435,-2.4471,-0.4569,-0.1368,-0.0664,0.9997,0.5020,-1.12430,3.50084,-0.83021,0.17589,0.05150,-0.03251,0.193906,0.406113,0.307454,0.101213,0.994675,-0.002852,0.019216
10.4557,1783065341.5580,-2.310582,-1.612417,2.095044,-2.072034,-1.604155,2.607360,-0.00000,0.00000,-0.04556,0.04556,0.00000,0.00000,1.0000,-2.310226,-1.612817,2.096212,-2.072463,-1.604195,2.606976,-2.309681,-1.613462,2.096494,-2.071734,-1.604252,2.607081,-0.004715,0.009420,-0.004502,-0.013592,-0.000246,-0.004292,-0.3586,-1.1601,-2.4348,-0.4661,-0.1113,-0.0929,0.9997,0.5020,-0.94276,3.94432,-0.82450,0.17303,0.04889,-0.01757,0.193949,0.406138,0.307461,0.101206,0.994676,-0.002792,0.019235
10.4657,1783065341.5679,-2.310582,-1.613936,2.090473,-2.068982,-1.604155,2.607360,-0.00000,-0.04586,-0.13805,0.09219,0.00000,0.00000,1.0000,-2.310247,-1.612790,2.096134,-2.072441,-1.604193,2.606996,-2.309736,-1.613363,2.096470,-2.071849,-1.604297,2.607045,-0.004369,0.007879,-0.002809,-0.013041,-0.000206,-0.003188,-0.4135,-1.1064,-2.4236,-0.4654,-0.1063,-0.0652,0.9997,0.5020,-1.16418,3.90345,-0.73054,0.17545,0.05548,-0.01293,0.193997,0.406148,0.307441,0.101216,0.994674,-0.002790,0.019265
10.4757,1783065341.5779,-2.310582,-1.613936,2.090473,-2.068982,-1.604155,2.607360,-0.00000,-0.04586,-0.13805,0.09219,0.00000,0.00000,1.0000,-2.310275,-1.612901,2.095530,-2.072184,-1.604190,2.607025,-2.309769,-1.613283,2.096473,-2.072008,-1.604279,2.607037,-0.004559,0.008616,-0.002100,-0.011925,-0.000058,-0.003451,-0.3624,-1.1609,-2.4717,-0.4655,-0.0733,-0.0821,0.9997,0.5020,-1.03398,3.65664,-0.65461,0.17091,0.05307,-0.00413,0.194026,0.406162,0.307421,0.101229,0.994673,-0.002755,0.019280
10.4857,1783065341.5879,-2.310582,-1.613936,2.090473,-2.068982,-1.604155,2.607360,-0.00000,-0.04586,-0.13805,0.09219,0.00000,0.00000,1.0000,-2.310293,-1.612967,2.095136,-2.072010,-1.604189,2.607043,-2.309805,-1.613215,2.096465,-2.072093,-1.604301,2.606997,-0.004093,0.006942,-0.001548,-0.010865,-0.000025,-0.002548,-0.4039,-1.2916,-2.4566,-0.4578,-0.0593,-0.0805,0.9997,0.5020,-1.16168,3.55561,-0.46802,0.16807,0.06200,-0.00183,0.194056,0.406169,0.307404,0.101227,0.994672,-0.002753,0.019296
10.4957,1783065341.5979,-2.310582,-1.613936,2.090473,-2.068982,-1.604155,2.607360,-0.00000,-0.04586,-0.13805,0.09219,0.00000,0.00000,1.0000,-2.310318,-1.613054,2.094572,-2.071750,-1.604186,2.607068,-2.309837,-1.613135,2.096425,-2.072149,-1.604274,2.607021,-0.004066,0.005237,-0.004211,-0.006591,-0.000000,-0.002262,-0.3997,-1.2682,-2.5891,-0.4672,-0.0364,-0.0653,0.9997,0.5020,-1.13349,3.48254,-0.11141,0.16142,0.06038,0.00752,0.194086,0.406185,0.307394,0.101255,0.994670,-0.002737,0.019290
10.5058,1783065341.6080,-2.309064,-1.615470,2.079797,-2.065914,-1.605674,2.607360,0.04574,-0.04620,-0.32158,0.09241,-0.04574,0.00000,1.0000,-2.310248,-1.613194,2.093179,-2.071376,-1.604261,2.607083,-2.309874,-1.613092,2.096393,-2.072204,-1.604263,2.606973,-0.004560,0.004660,-0.006992,-0.003804,-0.000000,-0.001750,-0.3758,-1.4026,-2.7874,-0.4700,-0.0341,-0.0620,0.9997,0.5020,-0.86887,3.33770,0.05186,0.15929,0.08477,0.00138,0.194114,0.406194,0.307395,0.101250,0.994670,-0.002718,0.019298
10.5157,1783065341.6180,-2.309064,-1.615470,2.079797,-2.065914,-1.605674,2.607360,0.04574,-0.04620,-0.32158,0.09241,-0.04574,0.00000,1.0000,-2.310153,-1.613377,2.091061,-2.070810,-1.604370,2.607105,-2.309913,-1.613049,2.096297,-2.072200,-1.604256,2.606961,-0.003572,0.002916,-0.013670,-0.001462,0.000722,-0.001349,-0.4233,-1.3677,-2.8602,-0.4709,-0.0353,-0.0629,0.9997,0.5020,-0.84983,3.52122,0.39275,0.17673,0.08941,0.00339,0.194152,0.406211,0.307419,0.101264,0.994669,-0.002696,0.019310
10.5257,1783065341.6279,-2.309064,-1.615470,2.079797,-2.065914,-1.605674,2.607360,0.04574,-0.04620,-0.32158,0.09241,-0.04574,0.00000,1.0000,-2.310097,-1.613484,2.089714,-2.070438,-1.604440,2.607119,-2.309946,-1.613043,2.096125,-2.072185,-1.604240,2.607000,-0.003350,0.001112,-0.019837,-0.000725,0.000576,-0.000876,-0.4022,-1.4516,-2.9395,-0.4352,-0.0436,-0.0629,0.9997,0.5020,-0.68551,3.32139,0.37414,0.18132,0.09247,0.00457,0.194196,0.406241,0.307492,0.101300,0.994664,-0.002631,0.019348
10.5357,1783065341.6379,-2.309049,-1.615485,2.066022,-2.055253,-1.605689,2.607360,0.00045,-0.00046,-0.41085,0.31799,-0.00045,0.00000,1.0000,-2.310019,-1.613629,2.086866,-2.069416,-1.604541,2.607138,-2.309973,-1.613056,2.095867,-2.072181,-1.604256,2.606930,-0.002438,0.000000,-0.028482,-0.000042,0.000335,-0.000579,-0.4377,-1.5314,-2.9174,-0.3350,-0.0370,-0.0564,0.9997,0.5020,-0.70308,2.94503,0.39674,0.19220,0.09675,0.00216,0.194255,0.406287,0.307614,0.101281,0.994665,-0.002529,0.019434
10.5457,1783065341.6479,-2.309049,-1.615485,2.066022,-2.055253,-1.605689,2.607360,0.00045,-0.00046,-0.41085,0.31799,-0.00045,0.00000,1.0000,-2.309972,-1.613725,2.083762,-2.068040,-1.604606,2.607150,-2.309985,-1.613072,2.095519,-2.072142,-1.604243,2.606950,-0.001350,-0.001914,-0.037691,0.004668,0.000244,-0.000453,-0.4107,-1.7178,-3.0477,-0.2697,-0.0439,-0.0496,0.9997,0.5020,-0.78936,3.18853,0.50421,0.18198,0.09751,0.00226,0.194320,0.406353,0.307773,0.101299,0.994661,-0.002395,0.019525
10.5557,1783065341.6579,-2.309049,-1.615485,2.066022,-2.055253,-1.605689,2.607360,0.00045,-0.00046,-0.41085,0.31799,-0.00045,0.00000,1.0000,-2.309904,-1.613864,2.079591,-2.065981,-1.604697,2.607166,-2.309997,-1.613092,2.095085,-2.072061,-1.604259,2.606946,-0.000634,-0.002970,-0.048317,0.010219,0.000159,-0.000345,-0.3518,-1.8071,-3.1213,-0.2331,-0.0614,-0.0303,0.9997,0.5020,-0.79590,3.01889,0.82560,0.18014,0.10479,-0.00010,0.194401,0.406431,0.307968,0.101306,0.994659,-0.002250,0.019642
10.5657,1783065341.6680,-2.309048,-1.617004,2.052217,-2.036923,-1.605689,2.607360,0.00000,-0.04552,-0.41374,0.54934,-0.00000,0.00000,1.0000,-2.309861,-1.613955,2.077237,-2.064686,-1.604755,2.607177,-2.310000,-1.613115,2.094506,-2.071938,-1.604274,2.606969,-0.000372,-0.003804,-0.064901,0.016009,0.000103,-0.000278,-0.2954,-1.9772,-3.4425,-0.2142,-0.0800,-0.0177,0.9997,0.5020,-0.65039,2.68480,1.28061,0.19408,0.11317,0.00221,0.194502,0.406538,0.308226,0.101323,0.994655,-0.002061,0.019791
