t_rel_s,fx,fy,fz,tx,ty,tz
4.2392,0.73610,-1.10683,3.12766,-0.52929,-0.05514,-0.15885
4.2492,0.84756,-1.40943,3.17970,-0.52027,-0.06787,-0.16458
4.2591,0.27842,-1.17119,3.02925,-0.52090,-0.08271,-0.16149
4.2692,0.47493,-1.36177,3.07693,-0.50589,-0.07536,-0.16740
4.2792,0.38753,-2.20110,3.05027,-0.49860,-0.05937,-0.16294
4.2891,0.02177,-2.51902,3.10956,-0.48370,-0.07606,-0.16358
4.2992,0.05699,-2.72621,2.85175,-0.48594,-0.08808,-0.17157
4.3091,-0.01607,-2.83061,2.60131,-0.47615,-0.08559,-0.16975
4.3194,-0.10018,-3.12647,2.58914,-0.46381,-0.09444,-0.17443
4.3293,0.19567,-2.30259,2.46270,-0.49274,-0.09322,-0.17883
4.3391,-0.05065,-2.57118,2.87266,-0.48407,-0.08476,-0.17170
4.3491,-0.93822,-3.85351,3.67910,-0.44146,-0.11708,-0.18847
4.3592,-1.87074,-2.63180,3.50626,-0.47596,-0.15943,-0.19451
4.3691,-0.88898,-2.88647,2.95489,-0.48113,-0.13234,-0.17996
4.3793,-1.76715,-3.06164,2.67433,-0.46442,-0.14742,-0.18501
4.3894,-0.79995,-3.18105,2.18134,-0.46900,-0.12016,-0.18771
4.3990,-0.78232,-3.03837,1.94627,-0.45415,-0.11622,-0.18809
4.4090,-0.43653,-3.25429,2.07746,-0.45899,-0.09305,-0.17813
4.4190,-0.53467,-3.19122,1.47859,-0.45764,-0.12205,-0.17942
4.4291,-0.18376,-3.06718,1.16495,-0.45604,-0.09002,-0.16561
4.4391,0.23596,-2.81683,1.00483,-0.46159,-0.09117,-0.18815
4.4492,0.81178,-3.37666,0.55563,-0.45311,-0.08532,-0.17289
4.4589,0.30526,-2.87394,-1.13969,-0.47545,-0.08685,-0.17148
4.4689,0.65668,-3.84235,-0.83098,-0.45098,-0.09071,-0.16667
4.4792,1.40605,-3.29106,-1.00005,-0.47302,-0.06140,-0.16515
4.4891,1.17548,-3.78139,-0.87148,-0.45149,-0.08948,-0.16908
4.4991,1.39596,-3.61376,-1.24421,-0.44836,-0.06095,-0.18098
4.5093,1.53150,-3.56765,0.49578,-0.45159,-0.03755,-0.16231
4.5190,0.93008,-2.45972,0.08392,-0.47985,-0.05804,-0.17038
4.5292,0.30649,-3.20815,2.47415,-0.44780,-0.08903,-0.16686
4.5391,1.27129,-1.91359,2.93401,-0.48659,-0.05588,-0.17038
4.5491,0.26377,-2.51646,5.39034,-0.45650,-0.07438,-0.16353
4.5591,-0.14378,-1.42249,5.15281,-0.49939,-0.09067,-0.17074
4.5691,-0.03709,-1.53906,5.68943,-0.48528,-0.08091,-0.16483
4.5792,-0.03556,-0.96323,5.20575,-0.48991,-0.07135,-0.16814
4.5890,0.00400,-2.05081,4.70293,-0.46641,-0.10376,-0.16094
4.5990,0.10385,-1.24495,3.65068,-0.49521,-0.06831,-0.16462
4.6091,-0.05084,-1.40842,4.07470,-0.49136,-0.09878,-0.16455
4.6191,-0.37087,-1.04983,4.02157,-0.49829,-0.09449,-0.16798
4.6293,-0.32845,-1.45248,4.18598,-0.49063,-0.10319,-0.16759
4.6391,0.17018,-0.85139,3.79047,-0.51043,-0.09625,-0.17403
4.6492,-0.38788,-1.76899,3.98019,-0.48579,-0.10183,-0.16372
4.6592,-0.79996,-1.67110,3.65270,-0.49669,-0.12081,-0.16945
4.6689,-0.58170,-1.50703,3.07839,-0.48944,-0.10415,-0.16255
4.6794,-0.68939,-2.48080,2.63814,-0.48106,-0.10316,-0.16708
4.6893,-1.02449,-3.42429,2.88117,-0.46220,-0.13171,-0.16976
4.6991,-0.88464,-2.14604,2.38052,-0.46811,-0.11119,-0.17390
4.7092,-0.62273,-3.32926,2.85710,-0.45495,-0.10951,-0.16527
4.7192,-1.18276,-3.21930,2.62352,-0.45714,-0.15615,-0.16972
4.7294,-0.61082,-2.89894,2.28182,-0.46819,-0.10139,-0.16774
4.7390,-1.02682,-3.20810,2.71044,-0.45273,-0.11344,-0.16582
4.7494,-0.76581,-3.25949,1.95330,-0.44885,-0.10155,-0.16955
4.7591,-0.90988,-2.96637,1.28832,-0.46505,-0.11272,-0.17233
4.7694,-0.30003,-3.22558,1.07662,-0.44881,-0.08846,-0.16829
4.7791,0.22933,-2.87752,0.97190,-0.44670,-0.08376,-0.17523
4.7894,0.63984,-3.15175,0.84381,-0.44930,-0.08822,-0.16861
4.7991,0.28650,-2.88779,0.97003,-0.45990,-0.09454,-0.16980
4.8090,1.33641,-3.14621,1.61966,-0.44122,-0.05044,-0.16859
4.8190,0.69734,-2.76220,1.64569,-0.45411,-0.06999,-0.16921
4.8293,0.80213,-3.40627,2.29287,-0.44182,-0.05462,-0.16820
4.8392,1.08621,-2.09186,2.06542,-0.47465,-0.06302,-0.17503
4.8489,0.75207,-2.53914,2.47150,-0.46389,-0.05913,-0.18122
4.8590,0.86960,-2.51668,2.46230,-0.46699,-0.05561,-0.17373
4.8690,0.57994,-2.38560,2.92396,-0.46686,-0.05988,-0.17187
4.8789,0.91196,-1.81162,3.30639,-0.46988,-0.06444,-0.17966
4.8892,-0.29740,-1.80891,3.71183,-0.48865,-0.08970,-0.17441
4.8990,-0.00476,-1.31773,3.94307,-0.47594,-0.06846,-0.16518
4.9090,-0.18080,-1.81853,4.15730,-0.47194,-0.08852,-0.17468
4.9190,-0.15077,-1.53614,3.72939,-0.48565,-0.08775,-0.18149
4.9293,-0.24828,-1.68390,3.45478,-0.48662,-0.08316,-0.17520
4.9390,-0.43447,-1.41655,3.11989,-0.48500,-0.08251,-0.16373
4.9494,-0.07984,-2.33546,2.94552,-0.46524,-0.09933,-0.17175
4.9591,-0.59660,-2.31864,2.77379,-0.48121,-0.09591,-0.16750
4.9692,-0.36541,-1.97237,2.74477,-0.47855,-0.08124,-0.16479
4.9794,-0.83820,-2.24267,2.91441,-0.46819,-0.09500,-0.16044
4.9891,-0.71541,-2.60650,3.28607,-0.45443,-0.10620,-0.16863
4.9992,-0.54461,-2.22451,3.11869,-0.46221,-0.10269,-0.16717
5.0092,-0.51097,-2.60190,2.99097,-0.45872,-0.08711,-0.15893
5.0190,-0.73442,-2.69358,3.01195,-0.44919,-0.10936,-0.16827
5.0290,-0.30976,-2.45069,2.68814,-0.45761,-0.08618,-0.16589
5.0391,-0.59553,-3.07400,2.93656,-0.44660,-0.10488,-0.16143
5.0492,-0.72009,-2.89516,2.98842,-0.44401,-0.10996,-0.16912
5.0591,-1.30179,-2.82364,3.05876,-0.44816,-0.14019,-0.16619
5.0692,-0.64356,-2.82025,3.16623,-0.45607,-0.07797,-0.16421
5.0793,-1.71892,-2.90895,3.43013,-0.43272,-0.13225,-0.17293
5.0892,-1.62418,-2.76073,3.05288,-0.45382,-0.13122,-0.16792
5.0990,-1.97356,-2.69555,3.17843,-0.44460,-0.14251,-0.16411
5.1091,-0.83555,-2.69031,2.55457,-0.44687,-0.09628,-0.16245
5.1196,-2.89346,-3.07953,2.94782,-0.42951,-0.17810,-0.17481
5.1294,-0.54849,-2.31569,2.13737,-0.45947,-0.07917,-0.16792
5.1389,-1.53527,-3.14025,2.73513,-0.42304,-0.13542,-0.16900
5.1492,-0.71183,-2.51712,2.15602,-0.44827,-0.09976,-0.17246
5.1590,-1.61444,-2.53530,2.09155,-0.44749,-0.15753,-0.17712
5.1695,1.41927,-2.88255,1.77581,-0.43628,-0.01851,-0.16160
5.1793,-0.25201,-3.28974,1.72107,-0.42400,-0.09331,-0.16641
5.1894,0.55388,-3.16813,0.78359,-0.44222,-0.07790,-0.17303
5.1991,0.28418,-2.90719,0.48347,-0.44321,-0.08529,-0.18147
5.2093,1.33717,-3.95537,0.79675,-0.41427,-0.01741,-0.16563
5.2190,-0.35121,-3.42604,0.34482,-0.43472,-0.10928,-0.18117
5.2293,1.05798,-3.92957,0.01887,-0.40723,-0.06163,-0.16156
5.2389,0.45072,-3.28947,0.09776,-0.43693,-0.05947,-0.18230
5.2492,1.00772,-4.09392,0.52808,-0.39606,-0.04092,-0.17359
5.2590,0.33092,-3.47062,0.05581,-0.42458,-0.09087,-0.17951
5.2691,1.42862,-3.85203,0.78671,-0.41092,-0.03714,-0.16886
5.2795,0.99208,-2.37266,1.45402,-0.46000,-0.06355,-0.17492
5.2893,1.54726,-3.49695,3.03193,-0.40744,-0.03004,-0.16881
5.2991,1.27518,-2.22773,3.33843,-0.44424,-0.04810,-0.16405
5.3091,1.94533,-2.41164,4.70710,-0.44050,-0.01478,-0.16625
5.3191,0.86435,-1.47579,4.72691,-0.46931,-0.05837,-0.17056
5.3291,1.55984,-1.51115,5.12017,-0.47826,-0.02262,-0.16276
5.3390,0.88840,-1.22785,4.57218,-0.47780,-0.04685,-0.16753
5.3491,0.38436,-1.61550,4.84459,-0.47674,-0.05386,-0.15797
5.3590,0.00900,-1.10654,4.36335,-0.49402,-0.08726,-0.16109
5.3691,0.13618,-0.80332,3.71406,-0.48895,-0.07777,-0.15918
5.3790,-0.46045,-1.51717,3.84390,-0.47953,-0.09346,-0.15387
5.3892,-0.73830,-1.35418,3.63091,-0.47024,-0.09072,-0.16342
5.3990,-0.25787,-2.10606,3.86906,-0.45275,-0.09173,-0.16064
5.4094,-0.83825,-1.72528,3.23043,-0.47301,-0.10887,-0.15976
5.4193,-0.42848,-2.34243,3.41689,-0.45316,-0.09760,-0.15842
5.4292,-0.59559,-2.35602,3.13453,-0.44893,-0.09367,-0.15828
5.4394,0.04606,-2.35592,3.04006,-0.44135,-0.09581,-0.16023
5.4494,-0.56480,-2.51636,2.57736,-0.44726,-0.10309,-0.16281
5.4591,0.42047,-2.36385,2.45486,-0.44304,-0.08627,-0.15765
5.4693,-0.14832,-2.45436,2.17585,-0.44351,-0.08879,-0.16093
5.4792,0.32651,-2.84166,2.19972,-0.43596,-0.08506,-0.16206
5.4892,-0.02620,-2.41275,1.90206,-0.45530,-0.08331,-0.15574
5.4991,0.27981,-2.83825,2.12261,-0.44780,-0.08373,-0.16234
5.5093,-0.10895,-2.41727,2.00337,-0.45186,-0.08555,-0.16298
5.5192,0.27047,-2.36974,1.79520,-0.44783,-0.08017,-0.16543
5.5291,-0.05693,-2.33158,2.01818,-0.44455,-0.08734,-0.16238
5.5391,0.13476,-2.15210,2.05736,-0.44671,-0.08330,-0.16740
5.5491,0.01930,-2.23199,2.08921,-0.46006,-0.09160,-0.16005
5.5591,0.09608,-2.08348,2.50781,-0.44681,-0.09167,-0.16190
5.5693,-0.38770,-2.30474,2.44050,-0.45119,-0.08944,-0.16096
5.5792,-0.08900,-2.08327,2.27778,-0.44772,-0.09993,-0.15731
5.5890,-0.11455,-2.41766,2.46338,-0.44002,-0.09763,-0.15819
5.5993,-0.40794,-2.50664,2.68690,-0.44461,-0.09091,-0.15981
5.6091,-0.26928,-2.51729,2.66296,-0.44205,-0.09258,-0.16090
5.6191,-0.46856,-2.52311,2.72673,-0.44878,-0.09428,-0.16498
5.6294,-0.03801,-2.63507,2.50983,-0.44802,-0.09516,-0.15712
5.6391,-0.22189,-2.36745,2.65549,-0.44642,-0.09182,-0.15948
5.6491,0.00804,-2.52867,2.36208,-0.43893,-0.08375,-0.16034
5.6590,0.35430,-2.76234,2.32786,-0.44723,-0.08860,-0.15705
5.6691,0.05842,-2.44787,2.50897,-0.43595,-0.08806,-0.15514
5.6791,0.15133,-2.48282,2.28547,-0.43899,-0.08906,-0.15798
5.6894,-0.00929,-2.60848,2.33886,-0.44556,-0.09057,-0.16181
5.6990,-0.09860,-2.51695,2.40173,-0.44635,-0.08854,-0.16026
5.7092,-0.11501,-2.52968,2.50664,-0.45542,-0.08905,-0.15691
5.7190,-0.05436,-2.56125,2.32278,-0.44007,-0.09335,-0.15768
5.7293,-0.05087,-2.39501,2.41270,-0.44939,-0.09493,-0.15776
5.7390,-0.37386,-2.37247,2.49401,-0.43929,-0.10367,-0.15746
5.7491,-0.28714,-2.45861,2.34514,-0.44395,-0.10158,-0.15160
5.7593,-0.07454,-2.57198,2.35797,-0.44466,-0.09280,-0.13376
5.7691,-0.00699,-2.78698,2.53792,-0.43954,-0.09465,-0.11650
5.7793,-0.06998,-2.22606,2.37178,-0.45693,-0.09099,-0.09486
5.7893,-0.01100,-2.10418,2.00532,-0.45773,-0.09316,-0.07474
5.7992,-0.24902,-2.38573,2.25937,-0.45111,-0.09271,-0.05867
5.8090,-0.23196,-2.53899,2.32317,-0.44345,-0.08932,-0.03960
5.8190,-0.16969,-2.41432,2.18311,-0.45539,-0.07592,-0.02858
5.8293,-0.18319,-2.66606,2.27370,-0.44006,-0.08418,-0.01876
5.8394,-0.20798,-2.73177,2.09917,-0.44706,-0.08485,-0.01044
5.8491,0.09060,-2.65217,2.18079,-0.43488,-0.08173,-0.00420
5.8591,-0.31071,-2.69979,2.19963,-0.43688,-0.07734,0.00073
5.8691,-0.06823,-2.69010,2.17269,-0.43352,-0.09380,0.01008
5.8790,-0.37301,-2.22624,1.95566,-0.45218,-0.08798,0.01564
5.8892,-0.36064,-2.93265,2.26591,-0.44409,-0.08475,0.02570
5.8991,-0.04078,-2.47370,2.30384,-0.44879,-0.09042,0.03064
5.9090,-0.27515,-2.61004,2.46600,-0.44415,-0.07745,0.03526
5.9193,-0.46507,-2.77490,2.55454,-0.44798,-0.08551,0.04251
5.9291,-0.28519,-2.76742,2.60530,-0.44488,-0.07638,0.03531
5.9389,-0.10387,-2.43310,2.28320,-0.44812,-0.08799,0.03329
5.9490,-0.10388,-2.57704,2.50102,-0.43941,-0.08088,0.03031
5.9591,-0.14851,-2.26905,2.46599,-0.44607,-0.07823,0.03106
5.9693,-0.23901,-2.46687,2.33193,-0.45140,-0.08187,0.02203
5.9791,-0.40201,-2.66015,2.34854,-0.44913,-0.07685,0.02284
5.9890,-0.14412,-2.71608,2.35302,-0.44940,-0.08181,0.01841
5.9990,-0.07364,-2.65750,2.35325,-0.45220,-0.08602,0.01568
6.0090,-0.59309,-2.48691,2.42839,-0.44472,-0.09599,0.01404
6.0190,-0.31414,-2.61298,2.26718,-0.45131,-0.07932,0.01566
6.0291,-0.39728,-2.69437,2.22803,-0.44784,-0.08300,0.01429
6.0390,-0.50465,-2.49648,2.23762,-0.44547,-0.08653,0.00979
6.0492,-0.35533,-2.73775,2.29981,-0.44564,-0.08791,0.01187
6.0590,-0.27229,-2.39627,2.35799,-0.44050,-0.07823,0.01136
6.0690,-0.02732,-2.43243,2.24836,-0.45162,-0.08583,0.01267
6.0791,-0.30319,-2.68522,2.26045,-0.45532,-0.08631,0.01724
6.0893,0.03475,-2.60903,2.44239,-0.44536,-0.08454,0.01756
6.0990,-0.05588,-2.54133,2.15132,-0.45531,-0.08188,0.02442
6.1091,-0.34693,-2.69928,2.37698,-0.44961,-0.08556,0.02715
6.1191,-0.31206,-2.32703,2.13751,-0.45429,-0.07737,0.03118
6.1291,-0.40210,-2.60740,2.24606,-0.44478,-0.07762,0.02819
6.1392,-0.27520,-2.63190,2.31083,-0.45525,-0.08774,0.03259
6.1490,-0.14564,-2.69932,2.34983,-0.44264,-0.07822,0.03059
6.1591,-0.23677,-2.46629,2.17873,-0.45170,-0.08695,0.03395
6.1694,-0.05099,-2.91729,2.39879,-0.45003,-0.08575,0.02875
6.1791,-0.35329,-2.49486,2.25649,-0.45680,-0.08380,0.02788
6.1890,-0.17265,-2.80779,2.58573,-0.44819,-0.07732,0.02935
6.1990,-0.44867,-2.57069,2.37501,-0.44921,-0.07951,0.02256
6.2094,-0.19471,-2.59902,2.44181,-0.44624,-0.08692,0.02958
6.2190,-0.17817,-2.62988,2.50476,-0.44408,-0.08611,0.02461
6.2289,0.00136,-2.59159,2.78047,-0.43752,-0.08192,0.02245
6.2390,-0.42942,-2.22339,2.65812,-0.45303,-0.07643,0.02509
6.2489,-0.39279,-2.74673,2.56379,-0.45181,-0.06982,0.02652
6.2589,-0.14616,-2.89198,2.36461,-0.44250,-0.08692,0.02866
6.2689,0.04153,-2.63175,2.14972,-0.44803,-0.08313,0.02277
6.2790,-0.30693,-2.78414,2.37973,-0.44438,-0.08345,0.02711
6.2891,0.00710,-2.66889,2.30885,-0.44757,-0.09124,0.02501
6.2990,-0.53231,-2.65621,2.44931,-0.44765,-0.08014,0.02630
6.3091,-0.26254,-2.80016,2.51034,-0.44986,-0.09397,0.02449
6.3191,-0.15407,-2.55190,2.34913,-0.44777,-0.09213,0.02277
6.3290,-0.15763,-2.66817,2.21951,-0.45045,-0.08359,0.02412
6.3392,-0.11349,-2.49636,2.31328,-0.45169,-0.08753,0.02207
6.3490,-0.20414,-2.51210,2.22727,-0.45531,-0.08605,0.02583
6.3590,-0.21194,-2.60432,2.12530,-0.45107,-0.08536,0.01992
6.3690,-0.16946,-2.54411,2.25211,-0.45272,-0.08264,0.02326
6.3790,-0.13900,-2.59353,2.16049,-0.44955,-0.08472,0.02456
6.3889,0.01723,-2.46791,2.42169,-0.44506,-0.08314,0.02515
6.3993,-0.39458,-2.88317,2.28442,-0.45136,-0.08033,0.02258
6.4093,-0.19529,-2.83388,2.25796,-0.44993,-0.07887,0.02477
6.4190,-0.38466,-2.90776,2.44760,-0.44833,-0.08034,0.02337
6.4293,-0.60630,-2.98732,2.38768,-0.45249,-0.07673,0.02870
6.4391,-0.21894,-2.97320,2.48223,-0.44484,-0.08687,0.02295
6.4490,-0.34956,-2.65659,2.24367,-0.45142,-0.08531,0.02057
6.4591,-0.29465,-2.66604,2.35488,-0.44605,-0.07561,0.02322
6.4691,-0.19751,-2.81273,2.36164,-0.45389,-0.08580,0.03449
6.4790,-0.15964,-2.90855,2.22475,-0.44511,-0.07722,0.03252
6.4892,-0.00638,-2.69327,2.17261,-0.44408,-0.08974,0.03089
6.4991,-0.02201,-2.60738,2.35329,-0.44321,-0.07777,0.03129
6.5093,-0.53567,-2.61374,2.27665,-0.45566,-0.07369,0.03215
6.5191,-0.30131,-2.59797,2.41202,-0.44645,-0.07859,0.03001
6.5293,-0.19151,-2.51504,2.15376,-0.44970,-0.07714,0.03203
6.5391,-0.31221,-2.77388,2.35481,-0.45595,-0.07394,0.02945
6.5491,-0.68303,-2.52229,1.99633,-0.46103,-0.07489,0.03395
6.5594,-0.51453,-2.75390,1.75360,-0.46375,-0.07353,0.03134
6.5694,-0.62553,-2.72855,1.90800,-0.45146,-0.07909,0.02315
6.5792,-0.13550,-2.68664,2.04849,-0.45354,-0.07794,0.02892
6.5891,-0.21905,-2.90987,2.14938,-0.45711,-0.08161,0.03410
6.5990,-0.18444,-2.77175,2.26704,-0.45757,-0.07655,0.03251
6.6089,-0.13686,-2.62389,2.31774,-0.45391,-0.08259,0.03193
6.6190,-0.22198,-2.89633,2.42739,-0.46114,-0.08516,0.02896
6.6292,-0.41316,-2.81257,2.53957,-0.45252,-0.06900,0.02735
6.6391,-0.27334,-2.45577,2.38257,-0.45638,-0.08132,0.02764
6.6494,-0.49028,-2.55462,2.33912,-0.44671,-0.07645,0.03276
6.6591,0.00214,-2.51412,2.32063,-0.44566,-0.08854,0.03279
6.6693,-0.18681,-2.90738,2.54620,-0.45759,-0.08145,0.03247
6.6790,-0.49054,-2.74823,2.61120,-0.45207,-0.07301,0.02901
6.6892,-0.28847,-2.77517,2.46756,-0.45229,-0.07263,0.02681
6.6993,-0.03351,-2.64315,2.28648,-0.45410,-0.08893,0.02753
6.7096,-0.38535,-2.79996,2.27861,-0.45568,-0.07880,0.02805
6.7196,-0.50370,-2.59424,2.26720,-0.44617,-0.07654,0.02998
6.7292,-0.31742,-2.72469,2.19415,-0.44895,-0.08251,0.02874
6.7391,-0.49763,-2.70861,2.20606,-0.44868,-0.07211,0.02883
6.7490,-0.42466,-2.91339,2.15268,-0.45406,-0.08537,0.02648
6.7593,-0.15236,-2.82631,2.20001,-0.45460,-0.08488,0.03104
6.7694,-0.36245,-2.73187,2.15292,-0.45123,-0.06648,0.02241
6.7791,-0.32381,-2.71242,2.41782,-0.44787,-0.06885,0.02758
6.7894,-0.47631,-2.80059,2.26589,-0.46360,-0.07838,0.02909
6.7991,-0.19217,-2.88280,2.31919,-0.46316,-0.08070,0.03134
6.8091,-0.11342,-2.82467,2.28549,-0.45945,-0.08364,0.03507
6.8193,-0.36893,-2.73367,2.19892,-0.46469,-0.06950,0.03225
6.8292,-0.60049,-2.91803,2.25721,-0.46109,-0.06583,0.03260
6.8393,-0.10156,-2.84329,2.27639,-0.45432,-0.07730,0.03031
6.8493,-0.38034,-2.51820,2.30251,-0.45296,-0.07396,0.03033
6.8590,-0.45212,-2.22670,2.23669,-0.47476,-0.07866,0.02810
6.8689,-0.37407,-2.40263,2.25854,-0.46130,-0.07843,0.02976
6.8794,-0.32442,-2.59684,2.26878,-0.45620,-0.08212,0.03284
6.8893,-0.41995,-2.92907,2.27984,-0.45638,-0.07592,0.03194
6.8992,-0.69393,-3.08999,2.30724,-0.45984,-0.07181,0.03151
6.9092,-0.15236,-2.99203,2.34619,-0.45857,-0.07898,0.03377
6.9192,-0.54012,-2.83821,2.41393,-0.45965,-0.07096,0.02811
6.9290,-0.31449,-2.71787,2.37287,-0.45048,-0.07126,0.02769
6.9391,-0.15534,-2.94721,2.36510,-0.46391,-0.07931,0.02816
6.9495,-0.19349,-2.81484,2.41197,-0.45416,-0.07795,0.03165
6.9592,-0.39367,-2.84359,2.25524,-0.45326,-0.08277,0.02696
6.9692,-0.23760,-2.97692,2.33100,-0.46163,-0.07839,0.02904
6.9790,-0.29847,-2.79076,2.34215,-0.46319,-0.07791,0.02752
6.9892,-0.31823,-2.98738,2.39115,-0.45935,-0.07124,0.03330
6.9990,-0.30624,-2.73349,2.23210,-0.45847,-0.08037,0.03190
7.0091,-0.26906,-2.71840,2.50374,-0.45979,-0.06621,0.03146
7.0191,-0.02888,-3.02473,2.36948,-0.45823,-0.06791,0.02919
7.0293,-0.22186,-2.98000,2.45060,-0.45570,-0.06953,0.02851
7.0392,-0.33850,-2.76125,2.48643,-0.46768,-0.06628,0.02802
7.0492,-0.25464,-2.66030,2.43490,-0.46077,-0.07257,0.03031
7.0590,-0.34550,-2.61243,2.32501,-0.45399,-0.07281,0.02655
7.0693,-0.28402,-2.67489,2.37473,-0.45543,-0.08067,0.02768
7.0791,-0.83278,-2.86589,2.51314,-0.45040,-0.07427,0.03058
7.0892,-0.56303,-2.62976,2.22463,-0.45276,-0.08215,0.02751
7.0989,-0.32384,-2.87887,2.29641,-0.45659,-0.08265,0.02873
7.1090,-0.60999,-2.69258,2.32426,-0.45296,-0.07695,0.02865
7.1191,-0.22728,-2.92483,2.56835,-0.43775,-0.06388,0.02408
7.1290,-0.56093,-2.51979,2.40846,-0.45107,-0.06948,0.03126
7.1393,-0.07980,-2.88642,2.22542,-0.45952,-0.06356,0.02876
7.1489,-0.07236,-3.17416,2.34849,-0.45117,-0.08197,0.02989
7.1591,0.07157,-2.90185,2.18899,-0.45689,-0.05496,0.03096
7.1692,-0.25235,-3.08324,2.18394,-0.46739,-0.07730,0.02513
7.1792,-0.06754,-2.71202,2.36187,-0.45422,-0.06441,0.02644
7.1893,-0.11355,-2.81489,2.36314,-0.45806,-0.08958,0.02601
7.1991,-0.15399,-2.67436,2.42741,-0.45844,-0.06694,0.02626
7.2089,-0.65127,-2.32849,2.34600,-0.45067,-0.07755,0.03049
7.2191,-0.70159,-2.83880,2.32102,-0.45672,-0.06615,0.03117
7.2293,-0.74782,-2.56287,2.27207,-0.46256,-0.07814,0.02824
7.2393,-0.65305,-2.87981,2.09611,-0.45287,-0.06959,0.02577
7.2493,-0.52674,-2.90320,2.07183,-0.45323,-0.08532,0.03061
7.2589,-0.35206,-2.96134,1.90150,-0.45686,-0.07731,0.02844
7.2691,-0.37820,-2.97229,2.00615,-0.45215,-0.07993,0.02947
7.2791,-0.22254,-2.81840,1.94595,-0.45304,-0.07459,0.02921
7.2894,-0.31725,-2.50503,1.74833,-0.46646,-0.09075,0.02627
7.2991,-0.36884,-3.02406,2.20406,-0.45026,-0.06310,0.02670
7.3093,-0.78301,-2.57077,2.23766,-0.45947,-0.07030,0.02491
7.3192,-0.12186,-2.49031,2.32262,-0.46107,-0.07516,0.02534
7.3292,-0.73583,-2.49515,2.26475,-0.45993,-0.08318,0.02945
7.3392,-0.32928,-2.65657,2.16848,-0.46465,-0.06815,0.02549
7.3492,-0.90279,-2.63411,2.19571,-0.46679,-0.08528,0.02664
7.3594,-0.35810,-2.87700,2.21015,-0.45830,-0.07840,0.02669
7.3692,-0.49012,-2.98201,2.27612,-0.45656,-0.08450,0.02584
7.3793,-0.22992,-2.72082,2.20856,-0.44977,-0.08300,0.02327
7.3893,-0.76122,-2.81913,2.31694,-0.45835,-0.08136,0.03056
7.3991,-0.73534,-2.82883,2.25872,-0.45961,-0.07921,0.02495
7.4092,-0.63473,-3.05265,2.25453,-0.44871,-0.07712,0.02529
7.4192,-0.52368,-2.64319,1.98296,-0.46576,-0.08511,0.02882
7.4294,-0.80207,-2.77470,1.97954,-0.45923,-0.07617,0.02711
7.4392,-0.33067,-2.81844,1.88683,-0.46988,-0.07753,0.02685
7.4492,-0.30390,-2.69683,2.03202,-0.45931,-0.07145,0.02436
7.4590,-0.39216,-2.42960,2.02923,-0.47091,-0.07580,0.02166
7.4691,-0.26051,-2.67859,2.25459,-0.45788,-0.07001,0.02567
7.4791,-0.28290,-2.50727,2.37564,-0.45941,-0.07158,0.03391
7.4891,-0.13641,-2.82370,2.37824,-0.46011,-0.07090,0.02773
7.4990,-0.55619,-2.54886,2.20927,-0.45659,-0.07718,0.02702
7.5091,-0.00930,-2.85106,2.41447,-0.44945,-0.08679,0.03047
7.5191,-0.86668,-2.92273,2.25908,-0.45581,-0.07184,0.02683
7.5291,-0.44634,-3.05229,2.27761,-0.45074,-0.07521,0.03252
7.5390,-0.26513,-2.58267,2.22920,-0.46192,-0.08831,0.02511
7.5491,-0.31959,-3.06886,2.44435,-0.46039,-0.07152,0.02594
7.5592,-0.33216,-2.86676,2.52404,-0.45673,-0.08492,0.02410
7.5692,0.17118,-2.93567,2.46474,-0.45528,-0.07316,0.02575
7.5791,-0.42760,-2.72361,2.34601,-0.45448,-0.06993,0.02542
7.5892,-0.27892,-3.08356,2.30938,-0.45783,-0.07601,0.02443
7.5992,-0.59265,-2.79083,2.17852,-0.46351,-0.07619,0.02630
7.6092,-0.40238,-2.86850,2.35409,-0.45966,-0.07179,0.02021
7.6192,-0.48033,-2.66882,2.24564,-0.46316,-0.07471,0.02468
7.6292,-0.47156,-2.84814,2.35949,-0.45398,-0.07790,0.02658
7.6390,-0.22929,-2.72852,2.39418,-0.45879,-0.07922,0.02234
7.6491,-0.57268,-2.65606,2.51284,-0.45596,-0.06403,0.02185
7.6591,-0.41203,-3.15519,2.33395,-0.45649,-0.07479,0.02316
7.6691,-0.38602,-2.97394,2.50674,-0.45036,-0.07584,0.02429
7.6789,-0.45176,-2.81322,2.51099,-0.45581,-0.07401,0.02470
7.6893,-0.77123,-2.94616,2.55664,-0.46277,-0.08931,0.02386
7.6991,-0.71760,-2.62707,2.52088,-0.45912,-0.07239,0.02539
7.7092,-0.39741,-2.80471,2.42595,-0.45711,-0.07577,0.02486
7.7190,-0.31055,-2.65205,2.45549,-0.45871,-0.08093,0.02633
7.7290,-0.21131,-2.97578,2.59789,-0.45850,-0.07335,0.02345
7.7390,-0.39728,-2.71958,2.46948,-0.45459,-0.06823,0.02071
7.7490,-0.00822,-2.71651,2.27754,-0.46451,-0.07634,0.02225
7.7590,0.04348,-2.81300,2.42001,-0.46707,-0.08377,0.02646
7.7691,0.01570,-3.07780,2.46077,-0.45952,-0.08454,0.02537
7.7791,-0.54882,-2.66876,2.11669,-0.45923,-0.07449,0.02261
7.7891,-0.21453,-2.90774,2.27116,-0.46349,-0.08623,0.02021
