t_rel_s,x,y,z,qx,qy,qz,qw
38.3492,-0.221943,0.593234,0.373371,-0.137462,0.973009,0.167266,0.079870
38.3594,-0.221470,0.593343,0.374574,-0.136952,0.972905,0.168208,0.080043
38.3692,-0.220981,0.593511,0.375795,-0.136418,0.972792,0.169190,0.080247
38.3791,-0.220513,0.593692,0.377004,-0.135874,0.972692,0.170133,0.080388
38.3890,-0.220055,0.593906,0.378240,-0.135365,0.972580,0.171077,0.080603
38.3993,-0.219605,0.594175,0.379479,-0.134855,0.972474,0.171989,0.080801
38.4090,-0.219197,0.594469,0.380700,-0.134359,0.972362,0.172913,0.081002
38.4188,-0.218823,0.594786,0.381949,-0.133922,0.972246,0.173808,0.081201
38.4292,-0.218514,0.595126,0.383155,-0.133518,0.972132,0.174686,0.081345
38.4390,-0.218241,0.595468,0.384320,-0.133146,0.972021,0.175514,0.081499
38.4491,-0.218029,0.595800,0.385435,-0.132824,0.971911,0.176299,0.081643
38.4593,-0.217885,0.596106,0.386542,-0.132559,0.971804,0.177042,0.081740
38.4694,-0.217741,0.596415,0.387601,-0.132330,0.971690,0.177797,0.081828
38.4792,-0.217634,0.596677,0.388637,-0.132122,0.971583,0.178500,0.081900
38.4894,-0.217549,0.596919,0.389672,-0.131915,0.971473,0.179219,0.081976
38.4992,-0.217488,0.597153,0.390685,-0.131736,0.971366,0.179911,0.082007
38.5095,-0.217474,0.597360,0.391688,-0.131600,0.971250,0.180622,0.082036
38.5191,-0.217477,0.597550,0.392797,-0.131486,0.971116,0.181418,0.082054
38.5295,-0.217471,0.597749,0.393974,-0.131350,0.970966,0.182330,0.082029
38.5392,-0.217499,0.597896,0.395271,-0.131238,0.970798,0.183316,0.081999
38.5489,-0.217496,0.598019,0.396702,-0.131095,0.970603,0.184453,0.081975
38.5591,-0.217503,0.598091,0.398361,-0.130938,0.970381,0.185768,0.081895
38.5692,-0.217459,0.598141,0.400088,-0.130760,0.970144,0.187141,0.081858
38.5791,-0.217394,0.598135,0.401924,-0.130551,0.969900,0.188569,0.081808
38.5890,-0.217298,0.598119,0.403867,-0.130297,0.969642,0.190088,0.081758
38.5992,-0.217199,0.598102,0.405928,-0.130046,0.969365,0.191684,0.081708
38.6095,-0.217092,0.598072,0.407993,-0.129778,0.969080,0.193323,0.081655
38.6192,-0.217001,0.598034,0.410047,-0.129564,0.968793,0.194927,0.081591
38.6293,-0.216931,0.597982,0.411924,-0.129355,0.968528,0.196391,0.081555
38.6393,-0.216831,0.597941,0.413644,-0.129153,0.968290,0.197712,0.081514
38.6491,-0.216744,0.597910,0.415163,-0.128989,0.968075,0.198879,0.081486
38.6593,-0.216701,0.597867,0.416525,-0.128847,0.967881,0.199925,0.081450
38.6692,-0.216656,0.597854,0.417719,-0.128725,0.967711,0.200840,0.081419
38.6792,-0.216616,0.597836,0.418762,-0.128632,0.967566,0.201606,0.081395
38.6893,-0.216618,0.597847,0.419738,-0.128575,0.967422,0.202345,0.081366
38.6989,-0.216617,0.597846,0.420652,-0.128533,0.967288,0.203034,0.081308
38.7090,-0.216608,0.597856,0.421525,-0.128461,0.967153,0.203720,0.081315
38.7195,-0.216602,0.597858,0.422479,-0.128402,0.967011,0.204448,0.081268
38.7289,-0.216600,0.597831,0.423532,-0.128334,0.966835,0.205328,0.081244
38.7390,-0.216574,0.597789,0.424650,-0.128231,0.966659,0.206226,0.081228
38.7490,-0.216562,0.597698,0.425823,-0.128142,0.966471,0.207170,0.081200
38.7592,-0.216537,0.597540,0.427074,-0.128046,0.966275,0.208156,0.081161
38.7693,-0.216491,0.597357,0.428361,-0.127947,0.966066,0.209196,0.081138
38.7793,-0.216445,0.597105,0.429669,-0.127820,0.965865,0.210213,0.081099
38.7895,-0.216381,0.596836,0.430945,-0.127716,0.965669,0.211195,0.081051
38.7992,-0.216248,0.596561,0.432203,-0.127538,0.965489,0.212127,0.081037
38.8094,-0.216072,0.596271,0.433385,-0.127358,0.965325,0.212977,0.081043
38.8192,-0.215867,0.596004,0.434515,-0.127156,0.965182,0.213744,0.081044
38.8293,-0.215624,0.595767,0.435506,-0.126932,0.965074,0.214364,0.081049
38.8390,-0.215340,0.595556,0.436434,-0.126682,0.964987,0.214889,0.081083
38.8491,-0.215006,0.595418,0.437261,-0.126400,0.964921,0.215339,0.081116
38.8591,-0.214582,0.595326,0.438044,-0.126052,0.964885,0.215683,0.081176
38.8692,-0.214121,0.595303,0.438722,-0.125681,0.964874,0.215916,0.081257
38.8794,-0.213601,0.595339,0.439346,-0.125250,0.964884,0.216098,0.081317
38.8892,-0.213058,0.595434,0.439937,-0.124816,0.964907,0.216211,0.081407
38.8989,-0.212468,0.595556,0.440475,-0.124346,0.964953,0.216236,0.081518
38.9093,-0.211894,0.595718,0.440971,-0.123885,0.965009,0.216218,0.081612
38.9190,-0.211298,0.595868,0.441522,-0.123414,0.965067,0.216187,0.081724
38.9294,-0.210734,0.596059,0.442020,-0.122949,0.965127,0.216142,0.081827
38.9390,-0.210220,0.596214,0.442595,-0.122549,0.965178,0.216111,0.081913
38.9495,-0.209749,0.596337,0.443169,-0.122178,0.965225,0.216070,0.082017
38.9589,-0.209274,0.596417,0.443828,-0.121815,0.965268,0.216054,0.082095
38.9689,-0.208874,0.596453,0.444513,-0.121492,0.965303,0.216053,0.082160
38.9794,-0.208486,0.596438,0.445237,-0.121203,0.965337,0.216044,0.082213
38.9894,-0.208130,0.596349,0.446079,-0.120933,0.965348,0.216125,0.082272
38.9993,-0.207733,0.596223,0.447107,-0.120615,0.965336,0.216338,0.082318
39.0092,-0.207339,0.596058,0.448216,-0.120296,0.965312,0.216599,0.082385
39.0189,-0.206890,0.595848,0.449479,-0.119946,0.965279,0.216914,0.082446
39.0292,-0.206433,0.595632,0.450940,-0.119546,0.965212,0.217407,0.082509
39.0393,-0.205913,0.595401,0.452608,-0.119096,0.965125,0.218008,0.082597
39.0493,-0.205349,0.595198,0.454357,-0.118618,0.965044,0.218593,0.082682
39.0594,-0.204725,0.594992,0.456299,-0.118088,0.964983,0.219114,0.082782
39.0694,-0.204062,0.594858,0.458292,-0.117543,0.964927,0.219610,0.082886
39.0791,-0.203353,0.594724,0.460433,-0.116946,0.964882,0.220083,0.083008
39.0893,-0.202613,0.594684,0.462540,-0.116331,0.964857,0.220465,0.083147
39.0992,-0.201890,0.594673,0.464799,-0.115709,0.964836,0.220843,0.083255
39.1094,-0.201172,0.594744,0.467042,-0.115103,0.964799,0.221270,0.083391
39.1191,-0.200437,0.594854,0.469341,-0.114483,0.964783,0.221619,0.083507
39.1294,-0.199739,0.595055,0.471661,-0.113847,0.964767,0.221974,0.083612
39.1394,-0.199041,0.595309,0.474027,-0.113255,0.964779,0.222175,0.083746
39.1491,-0.198385,0.595617,0.476384,-0.112693,0.964791,0.222360,0.083875
39.1591,-0.197783,0.595943,0.478785,-0.112194,0.964835,0.222381,0.083974
39.1693,-0.197234,0.596322,0.481162,-0.111720,0.964868,0.222435,0.084092
39.1792,-0.196712,0.596653,0.483441,-0.111277,0.964917,0.222412,0.084179
39.1890,-0.196273,0.596969,0.485465,-0.110910,0.964958,0.222379,0.084275
39.1995,-0.195878,0.597223,0.487245,-0.110590,0.965025,0.222228,0.084331
39.2095,-0.195544,0.597467,0.488706,-0.110298,0.965069,0.222150,0.084408
39.2192,-0.195264,0.597655,0.490006,-0.110097,0.965118,0.222026,0.084446
39.2292,-0.194993,0.597871,0.491253,-0.109842,0.965130,0.222082,0.084485
39.2392,-0.194737,0.598060,0.492449,-0.109628,0.965142,0.222129,0.084511
39.2488,-0.194497,0.598269,0.493668,-0.109372,0.965124,0.222328,0.084518
39.2588,-0.194198,0.598459,0.495114,-0.109113,0.965100,0.222560,0.084524
39.2695,-0.193850,0.598706,0.496705,-0.108774,0.965035,0.222991,0.084559
39.2789,-0.193395,0.598978,0.498446,-0.108342,0.964977,0.223443,0.084589
39.2892,-0.192819,0.599288,0.500224,-0.107816,0.964926,0.223893,0.084653
39.2990,-0.192105,0.599631,0.502049,-0.107169,0.964889,0.224345,0.084696
39.3090,-0.191322,0.600000,0.503779,-0.106471,0.964860,0.224761,0.084808
39.3190,-0.190362,0.600391,0.505515,-0.105661,0.964860,0.225107,0.084898
39.3292,-0.189364,0.600823,0.507128,-0.104797,0.964865,0.225441,0.085032
39.3390,-0.188255,0.601286,0.508663,-0.103859,0.964883,0.225761,0.085129
39.3489,-0.187074,0.601718,0.510176,-0.102873,0.964906,0.226046,0.085300
39.3591,-0.185773,0.602168,0.511729,-0.101809,0.964978,0.226161,0.085465
39.3694,-0.184483,0.602584,0.513409,-0.100742,0.965032,0.226342,0.085640
39.3792,-0.183225,0.602907,0.515029,-0.099762,0.965124,0.226316,0.085817
39.3890,-0.182051,0.603150,0.516669,-0.098825,0.965236,0.226187,0.085976
39.3990,-0.180915,0.603314,0.518377,-0.097946,0.965365,0.225976,0.086092
39.4091,-0.179883,0.603402,0.520036,-0.097162,0.965479,0.225754,0.086284
39.4192,-0.178921,0.603405,0.521715,-0.096441,0.965618,0.225439,0.086366
39.4291,-0.178040,0.603381,0.523293,-0.095802,0.965762,0.225050,0.086482
39.4392,-0.177216,0.603283,0.524865,-0.095228,0.965907,0.224642,0.086548
39.4491,-0.176457,0.603168,0.526285,-0.094695,0.966046,0.224229,0.086659
39.4591,-0.175821,0.603024,0.527532,-0.094259,0.966200,0.223744,0.086669
39.4690,-0.175255,0.602857,0.528643,-0.093874,0.966323,0.223361,0.086703
39.4792,-0.174776,0.602703,0.529575,-0.093535,0.966427,0.223054,0.086697
39.4891,-0.174259,0.602600,0.530412,-0.093192,0.966530,0.222747,0.086712
39.4991,-0.173721,0.602505,0.531189,-0.092810,0.966644,0.222407,0.086718
39.5091,-0.173147,0.602478,0.531873,-0.092405,0.966766,0.222033,0.086749
39.5191,-0.172438,0.602521,0.532575,-0.091889,0.966932,0.221537,0.086720
39.5292,-0.171638,0.602584,0.533277,-0.091303,0.967117,0.220942,0.086798
39.5387,-0.170712,0.602678,0.534033,-0.090647,0.967354,0.220160,0.086830
39.5490,-0.169667,0.602815,0.534707,-0.089916,0.967651,0.219110,0.086933
39.5589,-0.168505,0.602959,0.535423,-0.089126,0.968007,0.217810,0.087045
39.5692,-0.167333,0.603108,0.536139,-0.088311,0.968369,0.216478,0.087174
39.5792,-0.166133,0.603273,0.536819,-0.087477,0.968738,0.215122,0.087276
39.5894,-0.164962,0.603434,0.537473,-0.086653,0.969107,0.213734,0.087414
39.5994,-0.163834,0.603607,0.538086,-0.085887,0.969473,0.212337,0.087517
39.6093,-0.162758,0.603762,0.538793,-0.085122,0.969786,0.211152,0.087664
39.6193,-0.161767,0.603892,0.539396,-0.084454,0.970120,0.209847,0.087748
39.6295,-0.160877,0.604005,0.540009,-0.083819,0.970415,0.208689,0.087858
39.6392,-0.160067,0.604106,0.540630,-0.083255,0.970686,0.207633,0.087901
39.6493,-0.159312,0.604180,0.541294,-0.082696,0.970908,0.206766,0.088018
39.6591,-0.158583,0.604256,0.541911,-0.082214,0.971133,0.205871,0.088089
39.6694,-0.157993,0.604302,0.542532,-0.081791,0.971316,0.205152,0.088135
39.6795,-0.157392,0.604304,0.543207,-0.081388,0.971480,0.204511,0.088196
39.6892,-0.156816,0.604311,0.543870,-0.080991,0.971631,0.203913,0.088283
39.6992,-0.156241,0.604313,0.544490,-0.080602,0.971797,0.203254,0.088330
39.7097,-0.155655,0.604297,0.545172,-0.080174,0.971933,0.202743,0.088396
39.7192,-0.155061,0.604289,0.545787,-0.079739,0.972091,0.202127,0.088462
39.7289,-0.154485,0.604285,0.546408,-0.079333,0.972234,0.201566,0.088534
39.7392,-0.153940,0.604283,0.546970,-0.078959,0.972381,0.200971,0.088610
39.7494,-0.153406,0.604272,0.547499,-0.078554,0.972531,0.200382,0.088659
39.7591,-0.152843,0.604257,0.548060,-0.078151,0.972677,0.199801,0.088716
39.7693,-0.152332,0.604265,0.548671,-0.077772,0.972790,0.199370,0.088781
39.7794,-0.151817,0.604259,0.549237,-0.077391,0.972909,0.198913,0.088840
39.7890,-0.151299,0.604259,0.549806,-0.076999,0.973018,0.198495,0.088921
39.7992,-0.150785,0.604223,0.550431,-0.076598,0.973128,0.198093,0.088958
39.8094,-0.150280,0.604190,0.551027,-0.076235,0.973227,0.197705,0.089049
39.8192,-0.149769,0.604118,0.551664,-0.075867,0.973333,0.197295,0.089115
39.8293,-0.149276,0.604022,0.552393,-0.075481,0.973422,0.196983,0.089162
39.8393,-0.148792,0.603851,0.553249,-0.075119,0.973492,0.196740,0.089242
39.8491,-0.148324,0.603651,0.554192,-0.074749,0.973545,0.196592,0.089298
39.8591,-0.147826,0.603338,0.555379,-0.074354,0.973578,0.196545,0.089368
39.8691,-0.147348,0.603004,0.556690,-0.073941,0.973582,0.196656,0.089428
39.8793,-0.146898,0.602555,0.558174,-0.073506,0.973561,0.196898,0.089486
39.8893,-0.146437,0.602058,0.559741,-0.073087,0.973521,0.197219,0.089552
39.8992,-0.145992,0.601476,0.561424,-0.072655,0.973465,0.197625,0.089621
39.9093,-0.145563,0.600878,0.563073,-0.072246,0.973401,0.198056,0.089695
39.9193,-0.145148,0.600227,0.564810,-0.071825,0.973328,0.198536,0.089759
39.9293,-0.144749,0.599590,0.566463,-0.071445,0.973251,0.199031,0.089806
39.9390,-0.144357,0.598931,0.568150,-0.071045,0.973156,0.199598,0.089895
39.9493,-0.144033,0.598318,0.569743,-0.070713,0.973055,0.200183,0.089947
39.9591,-0.143698,0.597721,0.571289,-0.070345,0.972961,0.200746,0.089995
39.9693,-0.143405,0.597172,0.572767,-0.069984,0.972859,0.201348,0.090040
39.9794,-0.143162,0.596648,0.574111,-0.069717,0.972775,0.201830,0.090073
39.9894,-0.142971,0.596173,0.575348,-0.069462,0.972695,0.202291,0.090103
39.9992,-0.142785,0.595731,0.576516,-0.069216,0.972631,0.202675,0.090119
40.0094,-0.142617,0.595360,0.577562,-0.068979,0.972575,0.203014,0.090138
40.0194,-0.142475,0.594966,0.578536,-0.068792,0.972549,0.203203,0.090137
40.0292,-0.142356,0.594612,0.579456,-0.068629,0.972527,0.203364,0.090138
40.0392,-0.142212,0.594246,0.580365,-0.068443,0.972523,0.203437,0.090154
40.0493,-0.142070,0.593860,0.581273,-0.068274,0.972520,0.203509,0.090157
40.0592,-0.141836,0.593410,0.582234,-0.068055,0.972528,0.203530,0.090185
40.0693,-0.141578,0.592930,0.583218,-0.067798,0.972526,0.203606,0.090229
40.0792,-0.141221,0.592380,0.584293,-0.067462,0.972525,0.203710,0.090258
40.0891,-0.140772,0.591749,0.585476,-0.067068,0.972504,0.203905,0.090333
40.0994,-0.140202,0.591033,0.586736,-0.066569,0.972483,0.204128,0.090423
40.1095,-0.139580,0.590308,0.588019,-0.066025,0.972445,0.204442,0.090531
40.1191,-0.138797,0.589491,0.589460,-0.065319,0.972392,0.204865,0.090654
40.1292,-0.137939,0.588672,0.590881,-0.064568,0.972335,0.205303,0.090807
40.1391,-0.137027,0.587827,0.592339,-0.063785,0.972267,0.205789,0.090986
40.1493,-0.136050,0.587014,0.593785,-0.062897,0.972197,0.206310,0.091176
40.1591,-0.134975,0.586205,0.595252,-0.061933,0.972129,0.206834,0.091373
40.1691,-0.133937,0.585444,0.596664,-0.060984,0.972050,0.207393,0.091590
40.1792,-0.132872,0.584740,0.597960,-0.060020,0.971992,0.207862,0.091769
40.1894,-0.131855,0.584091,0.599155,-0.059094,0.971946,0.208262,0.091958
40.1992,-0.130831,0.583514,0.600264,-0.058152,0.971923,0.208563,0.092123
40.2093,-0.129855,0.583021,0.601249,-0.057273,0.971902,0.208818,0.092314
40.2192,-0.128957,0.582578,0.602112,-0.056460,0.971910,0.208937,0.092457
40.2295,-0.128105,0.582220,0.602886,-0.055684,0.971925,0.209008,0.092613
40.2393,-0.127293,0.581896,0.603562,-0.054965,0.971960,0.208974,0.092748
40.2493,-0.126552,0.581620,0.604168,-0.054318,0.972003,0.208891,0.092862
40.2593,-0.125803,0.581281,0.604758,-0.053650,0.972074,0.208684,0.092973
40.2692,-0.125126,0.580964,0.605314,-0.053088,0.972144,0.208461,0.093064
40.2792,-0.124442,0.580613,0.605894,-0.052497,0.972220,0.208215,0.093166
40.2895,-0.123756,0.580169,0.606532,-0.051923,0.972282,0.208014,0.093281
40.2993,-0.123055,0.579648,0.607274,-0.051321,0.972323,0.207919,0.093402
40.3093,-0.122355,0.579054,0.608125,-0.050688,0.972326,0.207998,0.093541
40.3197,-0.121594,0.578284,0.609182,-0.050021,0.972297,0.208224,0.093696
40.3291,-0.120754,0.577478,0.610304,-0.049259,0.972243,0.208568,0.093898
40.3392,-0.119888,0.576515,0.611616,-0.048439,0.972151,0.209091,0.094107
40.3493,-0.118957,0.575544,0.612932,-0.047588,0.972057,0.209628,0.094324
40.3591,-0.117897,0.574468,0.614414,-0.046596,0.971924,0.210343,0.094596
40.3691,-0.116785,0.573413,0.615872,-0.045560,0.971794,0.211041,0.094886
40.3793,-0.115659,0.572405,0.617288,-0.044519,0.971657,0.211766,0.095163
40.3895,-0.114488,0.571465,0.618556,-0.043428,0.971561,0.212321,0.095413
40.3992,-0.113191,0.570591,0.619778,-0.042254,0.971469,0.212839,0.095723
40.4092,-0.111927,0.569811,0.620867,-0.041094,0.971394,0.213271,0.096028
40.4193,-0.110613,0.569147,0.621816,-0.039929,0.971349,0.213569,0.096312
40.4292,-0.109281,0.568603,0.622589,-0.038745,0.971343,0.213677,0.096613
40.4392,-0.107971,0.568131,0.623332,-0.037595,0.971339,0.213775,0.096887
40.4494,-0.106691,0.567772,0.623911,-0.036465,0.971363,0.213735,0.097170
40.4593,-0.105408,0.567456,0.624428,-0.035367,0.971408,0.213602,0.097419
40.4693,-0.104222,0.567208,0.624853,-0.034332,0.971454,0.213435,0.097688
40.4793,-0.103082,0.566984,0.625224,-0.033348,0.971517,0.213219,0.097880
40.4893,-0.101969,0.566813,0.625538,-0.032384,0.971576,0.212987,0.098120
40.4991,-0.100928,0.566652,0.625792,-0.031501,0.971653,0.212686,0.098300
40.5092,-0.099971,0.566495,0.626048,-0.030695,0.971713,0.212431,0.098512
40.5193,-0.099027,0.566364,0.626255,-0.029880,0.971787,0.212146,0.098650
40.5293,-0.098123,0.566233,0.626411,-0.029123,0.971856,0.211823,0.098892
40.5393,-0.097315,0.566102,0.626558,-0.028449,0.971928,0.211507,0.099053
40.5492,-0.096537,0.565998,0.626659,-0.027787,0.972004,0.211162,0.099233
40.5593,-0.095782,0.565846,0.626785,-0.027135,0.972078,0.210839,0.099377
40.5694,-0.095073,0.565733,0.626890,-0.026531,0.972145,0.210524,0.099552
40.5793,-0.094380,0.565576,0.627021,-0.025968,0.972206,0.210231,0.099715
40.5894,-0.093742,0.565388,0.627148,-0.025431,0.972268,0.209934,0.099877
40.5993,-0.093102,0.565178,0.627368,-0.024867,0.972319,0.209710,0.099995
40.6092,-0.092504,0.564941,0.627606,-0.024334,0.972361,0.209504,0.100150
40.6192,-0.091871,0.564620,0.627923,-0.023799,0.972397,0.209334,0.100288
40.6294,-0.091232,0.564209,0.628363,-0.023209,0.972408,0.209260,0.100469
40.6392,-0.090534,0.563720,0.628913,-0.022571,0.972401,0.209291,0.100622
40.6494,-0.089838,0.563186,0.629497,-0.021947,0.972390,0.209319,0.100809
40.6593,-0.088970,0.562462,0.630332,-0.021116,0.972343,0.209505,0.101048
40.6694,-0.088065,0.561715,0.631178,-0.020264,0.972293,0.209701,0.101300
40.6795,-0.087090,0.560838,0.632196,-0.019329,0.972215,0.210016,0.101575
40.6893,-0.086032,0.559939,0.633222,-0.018323,0.972137,0.210318,0.101881
40.6990,-0.084892,0.559005,0.634284,-0.017229,0.972048,0.210666,0.102207
40.7092,-0.083761,0.558094,0.635387,-0.016128,0.971936,0.211112,0.102529
40.7193,-0.082581,0.557200,0.636409,-0.014998,0.971846,0.211451,0.102850
40.7292,-0.081437,0.556383,0.637345,-0.013902,0.971761,0.211747,0.103196
40.7393,-0.080382,0.555603,0.638243,-0.012874,0.971674,0.212072,0.103484
40.7493,-0.079419,0.554896,0.639034,-0.011970,0.971604,0.212307,0.103770
40.7590,-0.078499,0.554256,0.639721,-0.011077,0.971557,0.212451,0.104016
40.7695,-0.077686,0.553734,0.640283,-0.010295,0.971524,0.212530,0.104243
40.7792,-0.076999,0.553270,0.640759,-0.009668,0.971506,0.212548,0.104429
40.7892,-0.076393,0.552877,0.641122,-0.009097,0.971511,0.212482,0.104567
40.7993,-0.075872,0.552539,0.641403,-0.008627,0.971541,0.212307,0.104689
40.8094,-0.075455,0.552251,0.641612,-0.008246,0.971581,0.212092,0.104781
40.8195,-0.075096,0.551990,0.641767,-0.007926,0.971634,0.211820,0.104863
40.8292,-0.074823,0.551793,0.641818,-0.007696,0.971713,0.211452,0.104897
40.8391,-0.074603,0.551600,0.641859,-0.007515,0.971792,0.211082,0.104924
40.8493,-0.074425,0.551436,0.641843,-0.007398,0.971879,0.210662,0.104965
40.8592,-0.074283,0.551284,0.641769,-0.007293,0.971985,0.210175,0.104966
40.8693,-0.074185,0.551136,0.641706,-0.007235,0.972083,0.209718,0.104981
40.8792,-0.074111,0.550990,0.641656,-0.007182,0.972175,0.209304,0.104960
40.8893,-0.074077,0.550824,0.641619,-0.007183,0.972265,0.208887,0.104954
40.8995,-0.074088,0.550592,0.641642,-0.007199,0.972336,0.208565,0.104936
40.9093,-0.074096,0.550344,0.641713,-0.007218,0.972391,0.208307,0.104939
40.9191,-0.074082,0.549992,0.641941,-0.007189,0.972410,0.208218,0.104937
40.9292,-0.074038,0.549634,0.642168,-0.007136,0.972421,0.208152,0.104967
40.9392,-0.073975,0.549236,0.642468,-0.007039,0.972408,0.208205,0.104998
40.9495,-0.073890,0.548795,0.642835,-0.006908,0.972378,0.208334,0.105027
40.9592,-0.073717,0.548338,0.643232,-0.006712,0.972330,0.208524,0.105103
40.9692,-0.073543,0.547891,0.643626,-0.006513,0.972280,0.208726,0.105176
40.9791,-0.073319,0.547470,0.644000,-0.006249,0.972225,0.208952,0.105251
40.9893,-0.073083,0.547086,0.644315,-0.005990,0.972183,0.209120,0.105328
40.9991,-0.072778,0.546743,0.644607,-0.005682,0.972137,0.209293,0.105423
41.0093,-0.072439,0.546463,0.644817,-0.005329,0.972108,0.209401,0.105493
41.0190,-0.072046,0.546221,0.645032,-0.004937,0.972068,0.209548,0.105589
41.0293,-0.071585,0.546061,0.645135,-0.004501,0.972051,0.209567,0.105722
41.0391,-0.071088,0.545950,0.645180,-0.004059,0.972046,0.209534,0.105857
41.0491,-0.070576,0.545874,0.645205,-0.003584,0.972043,0.209492,0.105980
41.0592,-0.069999,0.545851,0.645174,-0.003065,0.972055,0.209380,0.106113
41.0692,-0.069392,0.545828,0.645174,-0.002516,0.972057,0.209308,0.106251
41.0791,-0.068740,0.545857,0.645109,-0.001943,0.972077,0.209160,0.106368
41.0893,-0.068025,0.545925,0.645040,-0.001307,0.972092,0.209019,0.106518
41.0994,-0.067224,0.546013,0.644937,-0.000598,0.972119,0.208824,0.106663
41.1094,-0.066389,0.546123,0.644852,0.000114,0.972136,0.208647,0.106858
